,n,y,?
0,63.44973,18.856205,17.69407
1,20.911692,56.11164,22.976667
2,14.446372,66.896706,18.656918
3,14.009209,56.825657,29.16513
4,14.543456,59.058983,26.397556
5,13.970775,64.999825,21.0294
6,13.26028,59.215973,27.52375
7,65.25718,13.388519,21.354298
8,23.10745,36.40158,40.49097
9,40.416832,15.753144,43.83002
10,13.518339,64.61707,21.864588
11,20.755745,18.500702,60.743546
12,37.867126,22.89215,39.240723
13,39.791573,16.348309,43.86012
14,31.863564,34.878452,33.25799
15,14.561052,61.678295,23.760649
16,17.984264,23.073895,58.941833
17,58.73965,12.717445,28.54291
18,15.212033,47.52246,37.265507
19,14.486477,49.979256,35.534267
20,36.870373,15.052446,48.077183
21,33.04897,41.848537,25.102493
22,20.998968,57.81675,21.184282
23,19.078259,63.38181,17.539923
24,14.977116,60.28145,24.741428
25,13.470885,65.70974,20.81938
26,36.818314,43.421337,19.760342
27,41.20446,13.934763,44.860775
28,21.873333,60.13278,17.993883
29,65.364296,15.205559,19.430153
30,36.161335,30.763435,33.07523
31,13.866962,56.824554,29.308487
32,25.024563,57.261955,17.713474
33,14.706784,63.16094,22.132282
34,64.17956,13.141739,22.678705
35,65.273254,15.948062,18.778687
36,57.819855,22.91382,19.266327
37,57.111897,13.600914,29.28719
38,65.54989,14.60983,19.840275
39,64.86943,16.988367,18.142199
40,14.28024,66.431206,19.28855
41,65.31332,15.755866,18.930809
42,17.991312,22.50738,59.5013
43,27.25561,37.3618,35.38259
44,14.673903,65.9768,19.349298
45,51.516205,16.385427,32.098366
46,64.72284,17.322048,17.95511
47,59.343964,22.719564,17.93647
48,27.205524,17.245285,55.549187
49,60.60984,17.905724,21.48444
50,15.045878,66.10587,18.848251
51,65.35773,14.720164,19.92211
52,21.965775,17.598595,60.435635
53,49.423084,13.843023,36.73389
54,31.712976,48.43673,19.850296
55,54.85468,16.998575,28.146744
56,65.281685,14.487834,20.230488
57,21.567734,60.87458,17.557692
58,14.5522995,57.714844,27.732853
59,66.42577,14.005063,19.569162
60,26.349173,53.50272,20.14811
61,66.06685,13.765743,20.167412
62,57.862576,13.42641,28.711016
63,65.18872,16.249006,18.562279
64,58.293648,13.24393,28.462425
65,65.32872,14.2992735,20.372004
66,65.95634,14.464845,19.578821
67,16.053719,62.67004,21.276249
68,19.440676,63.14441,17.414907
69,22.876892,54.144085,22.97903
70,14.409789,66.83221,18.758
71,23.068459,27.828264,49.103283
72,64.44619,13.550685,22.003117
73,16.770878,65.279335,17.949781
74,17.885912,27.897802,54.21628
75,18.031546,63.440495,18.527956
76,55.92271,25.674477,18.402817
77,63.383568,18.283588,18.332842
78,19.900515,41.018116,39.08137
79,47.60295,14.736919,37.660133
80,62.20611,18.106016,19.687878
81,13.213009,62.4508,24.336185
82,63.711864,18.148745,18.139383
83,17.414518,27.083862,55.50163
84,38.90246,15.529148,45.56839
85,23.638855,16.513426,59.847725
86,26.082113,55.319572,18.59831
87,17.355146,21.727747,60.91711
88,38.85981,32.576267,28.56392
89,13.3918,63.359104,23.249092
90,14.08479,55.676388,30.238823
91,23.116951,57.71817,19.164879
92,45.547638,20.464079,33.988277
93,66.05176,14.395611,19.552633
94,25.985231,50.345985,23.668781
95,65.41233,14.16981,20.417864
96,18.11148,63.924366,17.964155
97,30.167753,15.750213,54.08203
98,65.05989,16.642485,18.297636
99,66.00016,14.0556965,19.94414
100,38.179676,36.414467,25.405851
101,16.117357,65.40533,18.477316
102,20.52813,18.992682,60.479183
103,13.956304,64.50485,21.53885
104,19.786327,18.37358,61.84009
105,38.597126,15.611461,45.791412
106,65.63978,13.77297,20.587255
107,18.560728,30.25307,51.1862
108,65.05268,16.532978,18.414333
109,16.814848,37.888943,45.296204
110,19.210167,19.526716,61.26312
111,22.491219,43.768963,33.73982
112,24.236425,50.58671,25.176859
113,33.380226,46.812786,19.806984
114,64.336464,16.670849,18.99269
115,13.292376,62.733944,23.973682
116,64.94776,13.661507,21.39073
117,13.38031,65.10179,21.517904
118,42.904057,38.135834,18.960115
119,65.170876,15.286944,19.542185
120,20.034937,61.918568,18.046497
121,55.058945,23.755226,21.185827
122,25.684456,56.151134,18.164412
123,20.557043,33.87924,45.56372
124,13.473551,64.60665,21.919804
125,50.45356,29.032326,20.514103
126,13.431792,62.329884,24.238323
127,13.62417,63.697712,22.678116
128,24.442738,18.768991,56.788265
129,56.82537,22.423727,20.750906
130,17.964905,19.24853,62.786568
131,25.220034,35.804924,38.975044
132,63.42981,13.120779,23.449411
133,65.408936,15.6382065,18.95286
134,57.505383,22.379007,20.11561
135,46.184082,35.048653,18.767271
136,17.577358,35.309715,47.112923
137,64.709564,13.882939,21.4075
138,22.435865,57.231186,20.332947
139,17.408333,20.997025,61.594646
140,56.435127,12.903717,30.661154
141,18.14634,20.570341,61.28332
142,19.130123,18.580347,62.289536
143,62.476055,13.45862,24.065327
144,27.437431,51.695717,20.866846
145,64.00919,16.559252,19.431557
146,17.02598,65.18225,17.791767
147,17.884407,59.558582,22.55701
148,31.755777,47.669735,20.574486
149,65.093,14.048462,20.858536
150,24.214043,55.933964,19.851997
151,13.684962,63.399178,22.915855
152,35.392754,17.890318,46.71693
153,66.119255,13.595669,20.285078
154,22.125963,56.28711,21.58693
155,16.272818,60.381824,23.34536
156,28.417297,48.877987,22.704714
157,60.97147,19.676367,19.35217
158,25.356125,18.599234,56.04464
159,19.516638,61.341293,19.142073
160,60.380753,12.945729,26.673523
161,57.279522,13.534572,29.185905
162,65.54952,15.454933,18.995548
163,59.406185,13.710191,26.883623
164,13.851823,57.939972,28.208204
165,13.525211,65.83959,20.6352
166,14.046569,59.136074,26.81736
167,65.94587,14.160214,19.893915
168,40.84167,21.139576,38.018753
169,19.781061,62.432003,17.786932
170,28.290945,31.01767,40.69138
171,17.304426,22.322351,60.37323
172,39.82809,17.79473,42.377182
173,13.258847,64.02048,22.720678
174,55.63749,26.938549,17.423967
175,26.6166,55.17684,18.206553
176,21.583433,34.350864,44.0657
177,58.45018,21.976227,19.573593
178,21.074831,61.30126,17.623905
179,15.588615,66.21332,18.198057
180,13.374454,64.06062,22.56492
181,25.634092,55.0955,19.270412
182,17.381685,22.15007,60.46825
183,65.01428,13.559092,21.42662
184,13.310403,62.53596,24.153633
185,57.111294,19.383945,23.504766
186,13.553039,65.191,21.25596
187,15.796381,36.937187,47.266434
188,13.811088,61.248863,24.940056
189,60.346222,21.781094,17.872686
190,63.219364,18.89411,17.886532
191,13.22729,63.80026,22.972452
192,36.382282,15.700151,47.917564
193,13.112421,64.06349,22.82408
194,23.278145,35.136436,41.58542
195,44.646034,17.458456,37.89552
196,15.347244,65.77919,18.87356
197,21.123526,60.846855,18.029617
198,16.499134,64.489395,19.011475
199,15.250203,44.564243,40.18555
200,17.115292,37.832104,45.0526
201,58.010216,23.34111,18.648676
202,13.690207,64.87854,21.431252
203,63.819523,13.023545,23.15693
204,23.0915,46.962414,29.946093
205,51.94151,27.58632,20.472168
206,21.549593,18.435904,60.01451
207,13.185861,61.983456,24.83069
208,22.299177,22.696058,55.004765
209,31.17696,15.712887,53.110153
210,24.399567,55.245346,20.355085
211,14.413455,65.57142,20.015133
212,18.126514,62.506706,19.36678
213,22.22932,53.798748,23.971937
214,17.089684,21.80378,61.106525
215,13.321765,64.48852,22.189713
216,64.22002,17.808695,17.97129
217,62.191784,18.923216,18.884995
218,31.251091,16.9546,51.794315
219,13.113171,64.5754,22.311432
220,13.675557,66.072395,20.252058
221,25.137854,47.256123,27.606016
222,17.678148,64.759995,17.561861
223,19.683962,18.146013,62.17002
224,63.321655,14.120587,22.557753
225,16.31507,25.094807,58.590126
226,16.547045,24.135235,59.31772
227,18.207703,20.154734,61.63756
228,65.02108,16.903854,18.075062
229,65.25338,15.399425,19.347195
230,64.94521,14.452208,20.602577
231,51.560814,13.318896,35.12029
232,58.894203,23.39764,17.70815
233,13.812223,64.334816,21.85296
234,65.381714,14.87666,19.741629
235,64.42205,17.2971,18.280857
236,65.3064,13.442085,21.251522
237,18.586483,27.671635,53.74188
238,64.732544,17.340454,17.927004
239,57.84998,24.021832,18.128191
240,13.517419,61.06987,25.412706
241,13.470836,65.6942,20.834972
242,19.271145,61.34953,19.379326
243,14.018229,65.925,20.05677
244,35.079784,25.549868,39.37035
245,24.22268,39.793644,35.983677
246,65.22085,15.301536,19.477613
247,55.749477,13.732886,30.517641
248,22.0105,47.3791,30.610397
249,24.282389,16.809755,58.907856
250,32.35432,49.65069,17.994993
251,15.0020485,48.780865,36.217083
252,34.20627,21.473782,44.31995
253,19.835857,17.880545,62.2836
254,20.53178,54.109085,25.359137
255,65.013466,15.180906,19.805634
256,18.556608,22.520994,58.922398
257,14.228465,66.36711,19.404417
258,45.6678,15.328546,39.003654
259,63.829674,13.116145,23.054178
260,23.106647,48.81646,28.076893
261,13.146914,61.488873,25.364212
262,14.884504,66.974495,18.140995
263,19.1,41.627365,39.27263
264,21.870428,56.50476,21.624804
265,64.63643,13.872881,21.490696
266,24.671925,56.307064,19.021011
267,25.357319,27.63248,47.01021
268,64.86946,13.933399,21.197134
269,16.020998,59.318638,24.660364
270,17.09164,37.02287,45.885487
271,21.960754,43.374027,34.66521
