,n,y,?
0,33.072044,32.75718,34.17078
1,33.310806,34.949745,31.739443
2,32.011017,35.7795,32.209484
3,31.195751,34.248276,34.555973
4,33.722908,31.387577,34.88952
5,35.230392,33.021465,31.748142
6,33.387924,34.794357,31.817719
7,34.668427,33.780167,31.551405
8,34.968143,33.074875,31.956982
9,32.39401,32.71107,34.894917
10,33.189888,32.822903,33.98721
11,31.891855,31.584621,36.523525
12,35.197445,31.025112,33.777443
13,34.21511,31.265816,34.519066
14,33.47457,33.26343,33.261993
15,30.856455,33.122272,36.021267
16,32.711903,31.6694,35.6187
17,35.566807,28.356403,36.076794
18,32.0212,33.64067,34.338135
19,32.20116,34.386276,33.412563
20,33.21854,32.290207,34.491253
21,31.652107,36.020557,32.32733
22,33.341286,34.406563,32.252148
23,35.819466,34.58622,29.594315
24,32.03842,33.522495,34.43908
25,33.057476,32.61374,34.328785
26,36.628548,33.803467,29.56799
27,36.857742,25.287607,37.85465
28,34.062737,34.679344,31.25792
29,40.600147,22.59481,36.805042
30,35.537582,30.112135,34.350277
31,29.125536,34.96288,35.91158
32,30.605942,34.903896,34.490166
33,31.04766,35.58901,33.363327
34,33.438084,33.305614,33.256294
35,37.027283,32.07954,30.893179
36,35.913982,32.53409,31.55193
37,36.354877,28.30067,35.34446
38,36.607613,32.7719,30.620485
39,36.29035,31.0558,32.653854
40,34.073044,34.241684,31.685278
41,35.450726,35.017944,29.531332
42,26.873592,29.236862,43.88954
43,32.531925,33.912647,33.555424
44,32.44689,35.421265,32.131844
45,34.67992,32.12363,33.19645
46,38.78884,28.440365,32.77079
47,36.20027,32.36155,31.438183
48,35.179825,32.2861,32.53407
49,33.930054,34.37201,31.697935
50,33.894585,34.094563,32.01085
51,33.812286,31.838182,34.349537
52,33.108936,33.11767,33.773396
53,35.351448,26.74143,37.907127
54,30.754292,33.50283,35.742874
55,34.810047,29.927767,35.262184
56,35.589897,35.084846,29.325258
57,36.296284,34.933525,28.770191
58,31.506517,35.14741,33.346077
59,35.008095,32.273476,32.718426
60,33.868217,34.59642,31.535362
61,36.300213,31.642485,32.05731
62,33.572315,33.3064,33.121284
63,39.56598,29.043049,31.390974
64,34.561848,29.82802,35.610126
65,38.34093,30.734596,30.924475
66,34.222534,32.77416,33.003307
67,33.365784,33.42189,33.212326
68,35.510254,34.254005,30.23574
69,33.172195,33.006622,33.82119
70,31.54057,36.622982,31.83645
71,33.36309,31.8851,34.75181
72,34.421677,34.897266,30.681055
73,36.87186,36.1053,27.022839
74,30.024931,37.561188,32.41388
75,33.24882,37.29254,29.458633
76,37.052406,32.392372,30.555225
77,35.400753,31.537554,33.061695
78,33.151646,34.565193,32.283157
79,34.55193,33.75726,31.690805
80,36.99335,33.489983,29.516665
81,32.85934,36.633213,30.507448
82,30.656088,35.57822,33.765697
83,32.225174,33.138138,34.63669
84,33.56655,33.218998,33.214455
85,35.59688,30.461153,33.941967
86,32.814323,32.965828,34.219845
87,31.730568,35.560246,32.709183
88,32.980473,34.31653,32.703
89,31.412941,33.296005,35.291054
90,29.262766,35.86561,34.871628
91,34.575413,32.574364,32.85022
92,31.992048,35.877357,32.1306
93,37.70696,29.312483,32.980556
94,32.87798,33.88412,33.237896
95,35.051613,33.531166,31.417223
96,29.852524,36.344643,33.80283
97,34.165768,28.47217,37.362064
98,38.435467,30.179644,31.384892
99,36.180355,31.294521,32.525124
100,32.496166,36.355797,31.148035
101,34.49499,34.158382,31.346622
102,34.042664,33.152725,32.80461
103,32.084206,34.597168,33.318626
104,31.223118,34.221092,34.555794
105,33.89833,31.940205,34.161465
106,35.80216,30.788622,33.409218
107,32.604633,31.912098,35.483273
108,39.040966,27.99344,32.965595
109,36.207035,33.500595,30.292372
110,33.477722,32.088108,34.43417
111,32.075413,34.392586,33.532005
112,33.480324,34.361046,32.158634
113,33.85356,33.98962,32.15682
114,35.25197,35.53375,29.214287
115,33.08183,33.65021,33.26796
116,34.332508,32.746952,32.920532
117,32.930965,32.979084,34.089954
118,35.48295,35.453953,29.063093
119,40.85545,30.5982,28.546345
120,35.299717,34.783257,29.917028
121,33.217255,34.757812,32.024944
122,31.867832,37.000866,31.131306
123,32.243477,32.066853,35.689674
124,27.501656,38.08026,34.418087
125,38.319607,32.738194,28.942207
126,33.394176,34.61232,31.993505
127,32.67744,33.383255,33.939304
128,34.845097,32.26372,32.891186
129,34.76418,32.752625,32.4832
130,35.55253,32.460075,31.987398
131,32.953773,30.009186,37.03704
132,35.25354,29.696474,35.04999
133,40.02818,30.650425,29.321394
134,33.851727,33.83967,32.30861
135,34.67826,35.142124,30.179619
136,32.258114,33.034115,34.70777
137,34.28532,33.356007,32.358665
138,34.469242,35.2011,30.32966
139,32.041153,33.309902,34.648945
140,38.071735,21.09168,40.836586
141,32.349823,31.80594,35.844234
142,32.83974,33.484013,33.676243
143,35.487793,31.594154,32.918056
144,35.402107,32.82572,31.772167
145,31.807514,36.361347,31.831142
146,32.78922,37.507553,29.703236
147,33.690147,33.25079,33.059063
148,30.489805,33.01917,36.49103
149,36.853794,31.813183,31.333023
150,30.942423,34.275677,34.7819
151,31.79296,33.738777,34.46826
152,34.401806,33.640656,31.957537
153,33.88261,30.976742,35.140648
154,33.234615,34.77886,31.986523
155,32.46187,33.04501,34.493122
156,34.5731,31.522665,33.904236
157,34.720264,32.741577,32.538162
158,33.05071,33.922977,33.026314
159,34.93454,33.604668,31.460794
160,36.389206,26.084625,37.52617
161,34.78813,34.291336,30.920528
162,36.82544,31.934092,31.240467
163,37.007942,31.375631,31.616425
164,31.773354,37.056038,31.17061
165,31.347551,36.658833,31.993616
166,33.21806,34.171307,32.610634
167,37.481415,31.343445,31.175137
168,32.981396,32.396336,34.62227
169,32.367306,36.006447,31.626247
170,31.626507,30.833794,37.5397
171,33.439903,32.17443,34.385662
172,36.3368,31.420057,32.24314
173,30.737608,33.58521,35.67718
174,33.704178,27.360657,38.935165
175,31.496817,35.143887,33.3593
176,31.902105,34.57957,33.518333
177,36.594334,33.857555,29.548111
178,31.049751,35.537323,33.41292
179,32.09231,37.10174,30.805943
180,34.985847,32.82898,32.185173
181,35.862217,31.089052,33.048725
