,n,y,?
0,33.20619,33.39698,33.39683
1,33.2609,33.16822,33.570877
2,34.090347,32.90857,33.001083
3,33.246468,33.610226,33.14331
4,33.61496,32.920933,33.46411
5,33.3645,33.114246,33.52126
6,33.315266,33.023,33.66174
7,32.6615,34.008846,33.32966
8,33.254715,33.38326,33.362022
9,33.667965,32.95613,33.375904
10,33.157604,33.88407,32.958324
11,32.54987,33.85763,33.5925
12,32.667698,33.768234,33.564068
13,33.265064,33.78923,32.945705
14,33.80858,32.982853,33.208565
15,33.51077,33.26636,33.222866
16,34.10619,32.73503,33.158783
17,32.69017,33.663647,33.646187
18,32.640114,33.766953,33.59293
19,33.542202,33.067745,33.390057
20,33.71209,33.272408,33.015507
21,32.921288,33.691288,33.387424
22,33.46416,33.347103,33.188732
23,32.78856,33.475574,33.735867
24,33.124718,33.187977,33.6873
25,33.77848,32.971184,33.250343
26,33.776993,33.204117,33.018894
27,33.588802,33.423637,32.98756
28,34.067085,32.626842,33.306072
29,32.688446,33.669228,33.642326
30,33.982445,33.05102,32.966526
31,33.758415,32.837696,33.403885
32,34.060295,32.60214,33.337563
33,33.74909,33.35833,32.892586
34,33.904644,33.144806,32.95055
35,33.30523,33.08587,33.60891
36,32.747467,33.799137,33.4534
37,33.04192,33.785248,33.172832
38,33.74174,32.795525,33.462734
39,33.015163,33.858086,33.126747
40,33.76915,33.243538,32.987312
41,33.794876,32.833794,33.371334
42,33.327663,33.69791,32.974422
43,33.47005,33.507072,33.02287
44,32.83812,33.74301,33.418865
45,33.420773,33.142387,33.436844
46,33.368847,33.35576,33.275394
47,34.139626,32.610672,33.2497
48,33.37501,32.918594,33.706387
49,32.625793,33.701942,33.672268
50,33.64715,32.880695,33.472164
51,33.880917,32.713745,33.40534
52,33.879463,32.940517,33.18002
53,32.99312,33.740826,33.266052
54,33.43933,33.662277,32.898388
55,32.994633,33.395725,33.609642
56,34.008945,32.733105,33.257946
57,32.565315,33.814972,33.619713
58,33.9793,32.561756,33.45895
59,33.20373,33.775177,33.021088
60,32.80435,33.410168,33.785473
61,32.5471,33.90509,33.54781
62,34.103436,32.768383,33.128174
63,33.175995,33.076878,33.747124
64,33.624016,33.37259,33.003395
65,33.780575,33.01406,33.205368
66,33.290283,33.06731,33.64241
67,33.417995,33.23651,33.345493
