,y,n,?
0,52.885757,25.531506,21.582735
1,24.684944,53.22348,22.091578
2,27.593582,49.885746,22.520668
3,29.745678,19.566347,50.687973
4,24.863949,52.35783,22.778223
5,26.446142,51.41567,22.138186
6,25.181679,51.60188,23.216442
7,52.48558,25.66709,21.847334
8,25.825422,51.147915,23.026657
9,28.80524,18.460892,52.733864
10,28.648094,20.365568,50.986343
11,25.63881,51.449223,22.911968
12,29.251368,19.161047,51.58759
13,49.63381,27.445465,22.920729
14,46.53451,29.070154,24.39534
15,52.68091,25.614109,21.704977
16,27.658344,48.8889,23.452751
17,29.137087,18.738241,52.124672
18,27.643145,49.256943,23.099913
19,26.506075,49.97512,23.518805
20,30.43408,40.29201,29.273907
21,26.820469,51.73809,21.441442
22,31.095747,39.543568,29.360682
23,31.403706,42.90234,25.693958
24,25.74944,51.03164,23.218925
25,27.762417,50.13453,22.103054
26,27.48485,50.519394,21.995758
27,47.18634,28.679674,24.133982
28,27.146196,49.21565,23.638159
29,45.88246,29.321592,24.795946
30,28.15144,47.22213,24.626423
31,26.45057,48.503635,25.045797
32,43.547924,29.90377,26.548306
33,26.611406,50.459213,22.929377
34,53.195995,25.26678,21.537226
35,47.971287,28.33678,23.691925
36,27.641083,48.17839,24.180532
37,47.493576,28.5539,23.952522
38,26.395433,50.1606,23.443964
39,26.986778,49.755703,23.257517
40,27.052603,50.00396,22.94344
41,27.190155,50.18543,22.624414
42,27.72111,49.269096,23.009794
43,26.859173,51.0584,22.082428
44,24.846031,50.818314,24.335659
45,25.9838,37.05514,36.96106
46,28.287283,45.358555,26.35416
47,26.9707,49.07343,23.955875
48,54.808372,24.446726,20.744904
49,30.37976,46.16907,23.451168
50,46.38945,29.11765,24.492903
51,26.035845,52.074844,21.889309
52,42.07516,32.42816,25.496683
53,54.394592,24.621922,20.983488
54,49.57224,27.423065,23.004698
55,49.581257,27.399382,23.019358
56,51.91235,26.026117,22.061533
57,52.278584,25.863468,21.857946
58,58.89245,22.066639,19.040916
59,26.201746,54.13,19.668255
60,50.475754,26.95437,22.569878
61,27.90494,48.507584,23.58748
62,26.897358,51.778477,21.324162
63,28.735262,19.50799,51.756744
64,49.590797,26.78782,23.621378
65,45.83436,31.0811,23.084543
66,44.46694,30.425476,25.107584
67,24.486582,55.76358,19.749836
68,27.366304,50.995476,21.63822
69,26.121422,52.246696,21.631876
70,28.358513,48.351833,23.289654
71,26.366323,53.27355,20.360126
72,26.865202,49.80197,23.33283
73,27.390951,48.98445,23.624592
74,26.35762,52.527626,21.114754
75,33.8252,30.451807,35.723
76,57.365417,22.884642,19.749943
77,28.06494,47.284748,24.650316
78,49.927567,27.161077,22.911356
79,48.11815,28.242102,23.639751
80,48.054752,28.278564,23.666681
81,46.9266,28.901873,24.171522
82,45.75459,29.424677,24.820732
83,46.361946,26.909996,26.728062
84,48.627853,27.9402,23.431946
85,51.36901,26.368994,22.261993
86,46.086105,26.848597,27.065304
87,27.096573,49.091793,23.81163
88,29.205498,18.769026,52.025475
89,27.750072,49.738647,22.511286
90,26.168165,50.21058,23.621262
91,25.510862,50.167603,24.321531
92,27.101295,49.033726,23.864979
93,27.648426,49.782753,22.568815
94,27.98756,18.5338,53.47864
95,54.144985,24.712463,21.142555
96,27.597641,49.687283,22.715076
97,27.724064,49.46407,22.811867
98,45.609287,29.512075,24.878641
99,46.43163,28.876669,24.691706
100,26.92798,49.430862,23.64116
101,25.155485,52.21904,22.625473
102,25.6471,53.40709,20.945807
