,y,n,?
0,33.23743,33.237583,33.524982
1,32.97891,33.306416,33.714684
2,33.281193,33.055626,33.66318
3,33.595093,33.170452,33.23446
4,33.318325,33.372288,33.309383
5,34.831177,32.448856,32.719975
6,33.333336,33.333336,33.333336
7,31.227497,33.563988,35.208515
8,33.46359,33.387844,33.148567
9,33.474564,32.769615,33.755817
10,32.623543,33.533497,33.842964
11,33.472706,33.178616,33.348675
12,33.333336,33.333336,33.333336
13,33.698887,33.1552,33.145912
14,44.73349,22.362646,32.903862
15,33.166782,33.526276,33.306942
16,32.84624,33.494865,33.658894
17,33.149437,33.455456,33.395107
18,26.83551,39.17854,33.985954
19,32.99866,33.428017,33.573322
20,32.47981,34.049984,33.470203
21,27.875645,35.45917,36.665188
22,33.1437,33.430298,33.426006
23,33.38101,33.420486,33.198505
24,33.83161,32.83685,33.33154
25,33.433895,33.3946,33.1715
26,33.082314,33.03767,33.88002
27,33.344467,33.30306,33.352474
28,33.26486,32.96271,33.77243
29,33.242283,33.22065,33.537067
30,33.333336,33.333336,33.333336
31,33.333336,33.333336,33.333336
32,34.433197,32.306717,33.26008
33,27.90459,37.73461,34.360794
34,33.662327,32.811256,33.52641
35,33.59093,33.4917,32.91737
36,33.18792,33.24705,33.565025
37,32.877903,33.359604,33.762497
38,33.333336,33.333336,33.333336
39,34.462524,34.693024,30.84445
40,33.233204,33.410297,33.3565
41,28.87969,34.116558,37.003757
42,34.328644,32.951675,32.71969
43,33.333336,33.333336,33.333336
44,33.248276,33.31521,33.43652
45,32.907333,33.879745,33.212925
46,33.50309,33.1884,33.30851
47,32.92748,33.501835,33.570686
48,33.439014,33.045338,33.51565
49,33.119427,33.575813,33.30476
50,33.502384,33.240623,33.256992
51,33.089676,33.50502,33.405304
52,33.41443,33.23365,33.35193
53,32.888077,34.598724,32.51319
54,32.58597,33.379326,34.034706
55,33.468266,33.321938,33.209797
56,33.364105,33.381638,33.25426
57,33.00191,33.474934,33.523155
58,33.207367,33.65738,33.13525
59,33.384644,33.683956,32.931404
60,30.9596,35.57214,33.46826
61,33.058342,33.549343,33.39232
62,33.24169,33.809914,32.94839
63,33.03666,33.57872,33.384624
64,33.333336,33.333336,33.333336
65,33.421684,33.454407,33.12391
