,n,y,?
0,48.0209,16.815693,35.163403
1,46.41513,16.85677,36.728096
2,49.32173,15.961186,34.717075
3,53.088795,13.93577,32.975437
4,48.378986,16.387526,35.233486
5,44.809624,16.034088,39.15629
6,49.157158,14.9261055,35.91674
7,47.612846,17.103806,35.283348
8,45.473072,16.835758,37.69117
9,46.96055,18.421503,34.617943
10,46.314217,17.048975,36.636806
11,48.34166,15.478037,36.180298
12,18.376654,49.457603,32.165745
13,47.47337,16.643179,35.88345
14,20.165722,46.80993,33.024345
15,18.804832,48.71874,32.476433
16,46.506893,17.167883,36.32523
17,42.76515,18.521286,38.71357
18,42.23062,20.49255,37.27682
19,46.901676,15.941813,37.156506
20,46.33613,17.045889,36.61798
21,47.351612,16.450245,36.198143
22,46.649395,18.05554,35.29507
23,47.370304,15.277575,37.35213
24,19.59209,45.319313,35.088596
25,46.771378,18.008215,35.220398
26,45.76227,18.15256,36.085163
27,46.79519,17.485422,35.719387
28,47.968525,17.516762,34.514717
29,46.876915,17.377876,35.74521
30,47.29396,17.030563,35.67548
31,19.370083,47.056126,33.573795
32,47.182034,17.435331,35.382637
33,48.159363,18.477062,33.36357
34,47.72964,16.423903,35.84645
35,20.085922,49.123142,30.790934
36,46.85578,16.88086,36.263355
37,18.715034,48.342617,32.942356
38,18.82931,49.849926,31.320766
39,47.384514,17.193296,35.42219
40,46.44179,16.136703,37.42151
41,48.757896,16.731571,34.51053
42,45.264046,16.562819,38.17314
43,47.046764,17.355947,35.59729
44,49.01892,16.796774,34.18431
45,46.24072,17.634804,36.124477
46,46.525925,17.511772,35.962303
47,47.146866,18.235563,34.617573
48,45.361343,18.079885,36.558777
49,43.153034,17.237858,39.60911
50,46.975822,17.32596,35.698215
51,46.671047,16.777887,36.551067
52,19.8781,48.67015,31.451756
53,47.295536,17.214651,35.48981
54,17.976208,50.322693,31.7011
55,18.413399,47.364513,34.222084
56,19.64642,48.332535,32.021053
57,20.207056,45.100075,34.69287
58,18.643288,50.009663,31.347052
59,20.61201,46.517315,32.870674
60,47.088383,17.043135,35.868484
61,45.59006,18.304266,36.105667
62,46.8219,17.729763,35.44834
63,47.987244,16.364351,35.648403
64,46.55855,17.397078,36.044373
65,48.664124,16.421558,34.914318
66,18.465698,49.71054,31.823763
67,47.06488,17.664995,35.270126
68,47.333847,16.165396,36.500763
69,48.074894,18.00847,33.916634
70,18.07451,50.395203,31.530285
71,44.914974,17.41858,37.666447
72,19.100117,51.88629,29.013596
73,18.562231,50.397724,31.040045
74,18.763655,49.465717,31.770628
75,19.936575,47.0975,32.965927
76,18.961758,50.994606,30.043638
77,18.392542,50.005096,31.60236
78,19.789274,49.637394,30.573332
79,20.703638,47.88093,31.415426
80,19.959454,46.754993,33.285553
81,20.28765,45.158924,34.55343
82,41.298164,18.509398,40.192436
83,18.986712,47.690666,33.322628
84,19.284504,50.27014,30.445358
85,19.328197,47.046665,33.625145
86,46.56263,17.255327,36.18204
87,18.310135,52.611847,29.078018
88,18.994455,49.47754,31.528002
89,19.149826,49.316036,31.534142
90,19.476898,48.07131,32.451797
91,20.465347,46.62915,32.9055
92,18.556503,52.000683,29.442814
93,48.414482,16.981012,34.60451
94,45.71535,17.816574,36.46807
95,46.389835,16.312462,37.297695
96,21.243923,44.41787,34.338207
97,18.458263,49.093884,32.44785
98,17.730656,51.53089,30.738453
99,48.060936,17.051775,34.887287
100,46.71892,17.892603,35.388477
101,46.36332,17.455282,36.181393
102,46.929028,17.170918,35.900055
103,19.436192,50.69668,29.867125
104,46.97394,17.21358,35.81248
105,43.407673,23.807741,32.78458
106,14.170406,35.75093,50.07866
107,46.656013,17.408865,35.93512
108,46.40601,17.460976,36.133015
109,20.36274,45.886307,33.750954
110,18.741472,49.805115,31.453415
111,20.58088,46.795334,32.62379
112,21.327734,45.037766,33.634506
113,45.81742,17.836916,36.34566
114,19.036469,48.309593,32.653942
115,46.60619,17.45755,35.936256
116,44.48896,16.549564,38.961475
117,18.997616,49.594193,31.408192
118,46.15016,19.056705,34.793133
119,19.895475,47.243317,32.861206
120,21.213432,45.770695,33.01587
121,18.86706,48.857544,32.275387
122,47.682255,16.519571,35.798172
123,46.134426,17.794577,36.070995
124,19.325,43.83612,36.838882
125,46.8364,17.714184,35.449417
126,19.645756,46.889153,33.46509
127,18.816645,51.092632,30.090725
128,48.853615,16.234083,34.9123
129,47.82365,16.88647,35.289875
130,19.653446,47.93002,32.416527
131,22.178183,39.949062,37.872757
132,18.680069,51.16237,30.157562
133,46.49597,18.267065,35.236965
134,20.046387,45.70136,34.25226
135,17.86325,50.15812,31.978628
136,20.406303,47.660427,31.933275
137,18.098917,52.139378,29.761707
138,45.61111,15.831696,38.55719
139,18.706451,49.7795,31.514055
140,20.075705,48.782463,31.141827
141,18.87182,50.68693,30.441248
142,18.658482,48.134117,33.20741
143,18.543377,50.98548,30.47114
144,19.20622,48.3323,32.461483
145,46.618538,15.437323,37.94414
146,18.96486,50.2198,30.815342
147,19.174507,49.032757,31.792732
148,18.856415,49.27702,31.866571
149,18.199032,50.084938,31.716028
150,45.534286,16.254047,38.211666
151,18.50943,49.2704,32.22017
152,18.361431,49.13944,32.49913
153,45.295143,16.057451,38.64741
154,45.496952,17.239632,37.263412
155,45.098106,18.151823,36.75007
156,47.310535,18.018696,34.67077
157,18.938108,51.528877,29.53301
158,18.642855,49.61027,31.746874
159,46.109562,15.909902,37.980537
160,41.52688,17.779388,40.693737
161,46.60911,16.685894,36.704994
162,46.277454,17.475254,36.247295
163,20.592205,45.34952,34.05827
164,20.768188,44.39141,34.840393
165,18.326313,48.859386,32.814293
166,20.098068,49.360363,30.541573
167,45.803196,16.178968,38.01784
168,19.260477,49.401752,31.337769
169,14.123973,35.35816,50.517864
170,19.510641,46.268,34.221363
171,19.001085,50.316505,30.68241
172,18.70935,49.036842,32.253803
173,46.304028,16.814234,36.881733
174,18.932371,49.32998,31.737656
175,19.26599,46.530704,34.20331
176,18.54491,50.09485,31.360239
177,19.827627,48.245888,31.926483
178,19.156534,46.870132,33.97333
179,13.631441,34.61641,51.75215
180,19.079247,49.560627,31.360126
181,46.997562,17.336746,35.665695
182,17.67365,37.126152,45.200195
183,20.678257,46.044685,33.277058
184,18.649408,50.984478,30.366112
185,20.746527,41.00005,38.25342
186,44.43028,16.194265,39.375458
187,46.36175,17.445234,36.19301
188,48.19967,16.648357,35.15197
189,45.325844,16.979092,37.69506
190,20.33105,47.315453,32.353504
191,48.163475,18.000122,33.836407
192,47.862312,17.538157,34.599525
193,19.262201,47.701797,33.036007
194,46.49766,17.846476,35.655865
195,47.229805,16.595428,36.174767
196,18.99488,50.185562,30.819563
197,19.94852,49.257656,30.793821
198,47.330116,17.011698,35.658188
199,47.245987,17.792347,34.961662
200,47.254856,16.664522,36.080624
201,20.718937,46.005924,33.275135
202,18.227468,51.511402,30.261131
203,45.42387,18.663273,35.912853
204,18.773787,49.52715,31.69907
205,19.24924,50.94823,29.802528
206,18.910284,48.993298,32.096413
207,45.62518,17.935486,36.43933
208,26.48235,44.41879,29.09886
209,47.023045,17.036459,35.9405
210,18.621185,48.99672,32.382095
211,47.149174,18.070204,34.780617
212,48.24467,15.395266,36.360065
213,19.420372,48.214596,32.365036
214,19.167744,47.78362,33.048637
215,19.331982,48.221306,32.44671
216,20.4007,47.094547,32.504757
217,42.60833,16.834965,40.5567
218,46.082096,17.516432,36.40147
219,45.51475,17.338629,37.14662
220,46.118355,16.427214,37.454433
221,43.513714,19.225063,37.26122
222,48.040924,16.690327,35.26875
223,19.352633,48.787724,31.859646
224,46.503468,15.722556,37.77397
225,46.614666,17.638033,35.747303
226,47.26328,16.850342,35.88638
227,46.675842,17.023436,36.300724
228,20.171349,42.93116,36.897488
229,45.45834,18.93358,35.60808
230,18.759472,52.152515,29.08801
231,46.91479,16.945063,36.140144
232,19.752348,46.723434,33.52422
233,18.970022,49.576614,31.453356
234,19.865185,50.14342,29.991394
235,46.47144,18.139343,35.389214
236,46.207474,17.512117,36.280407
