,n,y,?
0,34.420376,31.586166,33.993454
1,34.236687,34.77632,30.986992
2,35.18342,33.212276,31.604301
3,31.479332,33.392845,35.127823
4,33.77159,31.38619,34.842213
5,35.724422,30.962723,33.31286
6,34.802067,32.933403,32.264538
7,34.933777,32.611168,32.455055
8,34.089863,33.497223,32.412914
9,33.798477,46.486347,19.715176
10,30.55796,36.966557,32.475487
11,27.93542,35.921307,36.14327
12,33.925167,32.928204,33.14662
13,32.267124,30.835617,36.897263
14,37.289368,35.524883,27.18575
15,33.751972,35.2347,31.013325
16,36.557865,28.954586,34.48755
17,29.137772,33.503708,37.358517
18,33.70736,33.42075,32.87189
19,33.040813,39.231033,27.728153
20,34.93434,31.066322,33.99934
21,29.986217,35.934784,34.079
22,31.627884,33.488075,34.884037
23,30.321745,35.13677,34.541492
24,32.210934,35.164093,32.624977
25,34.634377,33.6036,31.762024
26,34.609512,33.015804,32.374687
27,26.867289,33.17719,39.955524
28,34.759052,30.711329,34.529625
29,34.9549,30.898317,34.146782
30,34.829144,32.221672,32.949184
31,35.158424,30.371513,34.470062
32,34.46754,31.87801,33.65445
33,34.751995,36.00761,29.240395
34,32.222794,38.554657,29.222548
35,33.743,30.764761,35.492237
36,34.113987,32.870758,33.015255
37,32.846672,29.745602,37.407726
38,33.12009,33.75901,33.1209
39,31.238895,38.103947,30.657164
40,33.475773,33.074444,33.449787
41,36.56264,30.55448,32.88288
42,31.522095,35.878853,32.599056
43,30.061186,35.385696,34.553112
44,30.652142,35.016407,34.331448
45,39.311024,34.360653,26.328325
46,30.963102,36.708656,32.328247
47,35.673607,31.91905,32.407345
48,24.11371,39.95298,35.93331
49,34.52451,29.007742,36.467747
50,36.23684,29.560947,34.202213
51,32.198273,34.271984,33.52974
52,32.889263,31.315601,35.795135
53,32.655354,33.733704,33.610943
54,40.371967,29.671457,29.95657
55,35.308273,33.42598,31.265757
56,33.33662,34.435184,32.228195
57,37.2918,31.389015,31.319185
58,37.509624,31.697977,30.792397
59,30.518654,35.36605,34.1153
60,31.289679,34.548363,34.16196
61,32.51354,32.613136,34.87333
62,31.342564,33.341373,35.316067
63,32.139084,37.725246,30.135668
64,29.507824,35.205032,35.287144
65,28.491745,34.948765,36.55949
66,29.856941,32.520626,37.622433
67,32.207104,33.004337,34.78856
68,32.184174,33.526234,34.28959
69,32.91045,33.26256,33.826984
70,33.04257,34.525352,32.43208
71,36.843693,34.788506,28.367802
72,30.958199,35.91771,33.124084
73,32.08157,40.817066,27.101364
74,48.74616,24.582642,26.671198
75,33.361736,32.488228,34.150036
76,34.01221,33.614265,32.373524
77,35.59368,31.100225,33.30609
78,32.082867,31.955763,35.96137
79,30.24027,35.60206,34.157677
80,27.6093,36.41263,35.978073
81,31.966341,37.12663,30.907036
82,36.393707,31.801487,31.8048
83,34.702724,32.376022,32.921253
84,36.22614,34.17995,29.593906
85,32.44457,32.88147,34.673958
86,49.26249,25.441833,25.295677
87,33.722107,32.255474,34.02242
88,34.26209,32.586063,33.15185
89,37.357395,32.00591,30.636692
90,22.469255,40.24278,37.287964
91,30.193436,35.493046,34.31352
92,29.192179,33.29278,37.515038
93,34.15986,34.991634,30.848507
94,34.570896,32.620144,32.808964
95,32.297626,31.270773,36.4316
96,32.333084,33.152355,34.514565
97,31.145487,33.93249,34.922016
98,39.935226,31.866493,28.198278
99,31.330256,36.238255,32.431488
100,30.335278,35.47075,34.193974
101,32.044918,34.199688,33.7554
102,34.122086,32.76475,33.11316
103,35.230328,33.376472,31.393198
104,31.680754,37.245888,31.073362
105,34.670174,33.533314,31.796513
106,34.1422,32.492874,33.364925
107,34.15559,33.38186,32.46255
108,33.20132,33.918674,32.88
109,31.957542,34.354637,33.687817
110,32.279057,31.704266,36.016678
111,29.979048,35.619923,34.401028
112,33.900215,31.444242,34.65554
113,31.466066,37.725555,30.80838
114,31.439093,33.11897,35.441936
115,30.620214,36.648384,32.7314
116,32.022366,31.105196,36.87244
117,36.853264,32.32823,30.818499
118,31.583035,34.36477,34.052197
119,33.32693,30.246603,36.426464
120,36.05641,31.282593,32.661
121,34.600796,31.519207,33.879993
122,33.129723,31.625233,35.245045
123,32.049454,36.13619,31.814362
124,32.853436,31.621897,35.52467
125,37.491146,33.66418,28.844675
126,30.944925,34.67663,34.378445
127,33.385136,35.887466,30.727398
128,32.108356,32.876156,35.015488
129,32.984222,38.082863,28.932917
130,34.239994,33.78099,31.979015
131,35.95363,33.746037,30.300331
132,40.520424,27.689472,31.790104
133,27.851673,34.1058,38.042522
134,32.909275,32.148952,34.941772
135,30.156855,35.05207,34.791077
136,33.9693,33.619522,32.411175
137,33.385757,35.11803,31.496218
138,39.421047,42.139908,18.439045
139,36.644085,31.636015,31.719898
140,31.78124,39.873577,28.345182
141,35.161243,32.11782,32.720932
142,35.46038,32.129627,32.409996
143,31.676418,33.13358,35.190002
144,32.854195,34.447353,32.69845
145,28.458584,35.21603,36.325386
146,32.228256,37.169044,30.602697
147,31.05891,35.58581,33.355286
148,31.852072,34.621433,33.526493
149,35.544884,30.648344,33.806774
150,32.093,32.932316,34.974686
151,35.567047,32.076393,32.356567
152,44.896606,22.726744,32.37665
153,35.83062,32.993618,31.175766
154,35.53979,32.007553,32.452656
155,33.421387,32.240715,34.33789
156,32.17378,31.620983,36.20524
157,33.515182,34.160877,32.32394
158,34.0874,35.601402,30.311193
159,39.226948,29.900974,30.872082
160,34.795128,33.148464,32.056408
161,32.939194,33.250076,33.81073
162,34.269135,33.826077,31.904789
163,32.310623,31.8892,35.80017
164,31.097008,35.199974,33.703022
165,33.14836,31.981499,34.87014
166,27.44165,35.40556,37.152786
167,36.233727,32.814075,30.95219
168,30.763132,36.37046,32.866405
169,30.88814,34.390736,34.72112
170,33.282455,33.22576,33.491783
171,30.368015,40.044273,29.58771
172,34.681465,31.511047,33.807487
173,36.091194,35.97964,27.929163
174,35.722378,31.502703,32.774918
175,30.885311,36.063297,33.051388
176,33.95355,34.394596,31.651857
177,29.742283,34.98844,35.269276
178,30.306725,36.60038,33.09289
179,33.428574,35.540436,31.030998
180,34.56948,31.558115,33.872406
181,31.118,32.488163,36.39383
182,33.116444,28.753174,38.130375
183,27.895555,37.842857,34.26159
184,29.856411,34.766926,35.376663
185,31.603172,36.43635,31.960482
186,29.82751,37.234573,32.937916
187,33.21054,30.340654,36.448803
188,33.641575,43.320335,23.038092
189,35.857063,30.125887,34.01705
190,39.32729,29.898882,30.773825
191,33.839348,29.889425,36.271225
192,32.558666,30.085405,37.35593
193,29.943598,36.08729,33.96911
194,35.73922,31.979645,32.28114
195,34.17604,35.753246,30.07071
196,34.271225,31.989496,33.739277
197,35.76576,32.10757,32.12667
198,36.926342,28.896442,34.17722
199,30.652512,34.233833,35.113663
200,33.24377,34.562023,32.1942
201,29.6023,35.240158,35.15754
202,29.568422,34.01439,36.41719
203,30.589413,35.137074,34.273514
204,34.53525,32.830383,32.63436
205,31.379335,33.560196,35.060467
206,32.35038,33.401077,34.248543
207,34.339756,33.440296,32.219948
208,32.210556,36.787804,31.00164
209,32.1775,33.30815,34.51435
210,33.58919,31.457758,34.953045
211,31.699404,33.27276,35.02784
212,40.087242,31.682423,28.230333
213,37.181087,32.30045,30.518463
214,38.45358,31.547895,29.998526
215,33.84431,32.8035,33.352192
216,35.035248,32.18107,32.783684
217,32.925537,33.240875,33.83359
218,32.15095,35.558243,32.290806
219,34.97021,36.3985,28.63129
220,35.290913,33.88271,30.826374
221,30.308931,36.03107,33.659996
222,36.912544,31.786983,31.30047
223,33.247612,36.493362,30.25902
224,33.718906,31.917917,34.363174
225,28.305996,35.861294,35.83271
226,34.957657,30.028572,35.013775
227,35.56245,32.223232,32.214317
228,39.50121,37.1927,23.306093
229,34.302486,36.25247,29.445044
230,31.262308,33.945683,34.792007
231,33.09845,34.317783,32.583767
232,32.087563,37.895283,30.017149
233,34.809196,33.558887,31.63192
234,37.437847,32.744995,29.817158
235,34.001488,36.799786,29.19873
236,36.034042,32.950043,31.015915
237,29.857836,36.114605,34.027565
238,31.183508,34.6972,34.119293
239,32.48194,33.84999,33.66807
240,33.23366,35.760956,31.005383
241,33.746483,33.940678,32.312836
242,33.25985,35.098774,31.64137
243,31.150795,35.965427,32.883774
244,35.13731,33.60964,31.253052
245,35.889565,32.26436,31.846083
246,32.82286,33.12436,34.052788
247,30.959255,32.927357,36.11339
248,32.24984,32.179825,35.570343
249,37.083324,32.663242,30.253433
250,34.42211,34.736053,30.841833
251,23.528412,41.01657,35.455017
252,34.63905,34.991764,30.369186
253,36.17996,28.391188,35.428856
254,33.285786,36.81884,29.895374
255,36.08132,34.922752,28.995926
256,37.615627,31.408674,30.975702
257,33.33386,33.206905,33.45924
258,31.007803,33.108044,35.884155
259,31.238115,32.6331,36.128788
260,31.21766,33.07792,35.704414
261,32.370636,34.267513,33.36185
262,30.166363,32.776825,37.056812
263,35.6399,33.693012,30.667088
264,31.07668,35.82989,33.093433
265,30.28897,35.31209,34.39894
266,32.347073,40.16625,27.486683
267,34.02873,36.34864,29.62263
268,35.733482,34.44116,29.825354
269,33.115074,36.739235,30.145693
270,34.326725,32.379333,33.293938
271,31.819418,36.218296,31.96229
272,32.390133,35.233967,32.3759
273,30.460558,35.519,34.020447
274,34.35506,31.637928,34.007015
275,33.971485,32.437836,33.590687
276,33.236977,33.43401,33.329018
277,31.696848,33.349167,34.95399
278,32.130043,32.143467,35.72649
279,34.537617,32.99826,32.464123
280,36.23181,28.72522,35.042973
281,35.57351,29.358,35.068493
282,34.669456,33.25798,32.072567
283,33.572094,35.259346,31.168562
284,31.84798,34.887543,33.26448
285,32.88471,32.81812,34.29717
286,34.07334,32.75377,33.172894
287,31.905672,36.69535,31.398973
288,35.926285,30.313206,33.760513
289,33.978756,33.146973,32.87428
290,31.714756,34.707047,33.578197
291,32.43914,37.525578,30.035284
292,35.89741,29.725393,34.3772
293,35.75233,33.580147,30.667513
294,33.865852,25.340927,40.793217
295,36.181797,30.06112,33.757084
296,34.169525,34.647327,31.183147
297,35.908066,28.643581,35.448353
298,34.344543,33.36807,32.28739
299,25.689379,42.017452,32.29317
300,34.029095,33.349174,32.62173
301,36.40183,32.48898,31.109194
302,34.742603,29.13095,36.12645
303,32.66795,34.31426,33.01779
304,31.818808,31.167736,37.01346
305,34.226025,33.064144,32.709835
306,32.652523,36.42425,30.923223
307,34.17862,38.997402,26.823982
308,31.598013,35.13954,33.262447
309,31.288567,34.931595,33.779835
310,30.45357,38.20729,31.339136
311,34.097183,34.213173,31.689644
312,32.763412,36.428997,30.80759
313,31.1257,35.892708,32.981594
314,21.698486,44.562054,33.739456
315,32.64813,38.575542,28.776327
316,33.335434,33.756557,32.908016
317,33.74315,32.311302,33.945553
318,34.75627,31.929054,33.31467
