,n,y,?
0,35.7668,32.815727,31.417477
1,34.40112,33.12184,32.47704
2,35.256012,32.39768,32.346313
3,32.609306,35.058098,32.332592
4,33.969395,35.24575,30.784855
5,26.91536,38.20082,34.883816
6,29.76093,30.344242,39.894833
7,33.83763,33.126316,33.036057
8,31.409025,33.416443,35.174534
9,37.161972,28.628803,34.209225
10,30.390305,33.0402,36.5695
11,32.96295,32.444244,34.59281
12,29.736032,51.839626,18.42434
13,35.447674,32.61373,31.9386
14,35.360832,32.02495,32.614216
15,35.621468,32.930935,31.447598
16,37.28847,37.724884,24.986645
17,36.74445,31.058317,32.19723
18,32.481308,38.629158,28.88953
19,36.033222,38.9194,25.047375
20,35.385098,42.496895,22.118006
21,36.61368,41.604248,21.782068
22,31.776056,49.572685,18.651257
23,37.675102,39.59711,22.727785
24,33.38087,46.713593,19.905537
25,30.003107,37.093346,32.90355
26,31.64257,35.12886,33.22857
27,37.373962,26.109076,36.51696
28,38.61667,36.43016,24.953167
29,35.000183,33.245922,31.753899
30,26.840792,57.406754,15.752457
31,31.589973,49.74274,18.667286
32,34.822826,33.035397,32.141777
33,38.06425,39.18933,22.746416
34,35.820995,32.517593,31.661411
35,34.99665,31.241951,33.7614
36,33.950165,32.6721,33.377735
37,33.653244,33.602978,32.74378
38,31.59344,33.2292,35.17736
39,35.09484,31.949764,32.955395
40,30.518883,35.17886,34.30226
41,34.880928,33.100166,32.01891
42,32.94215,39.32313,27.73472
43,35.030357,34.126324,30.84332
44,32.452717,33.047256,34.50003
45,38.110523,27.866817,34.02266
46,37.46089,31.674507,30.8646
47,36.422676,32.325397,31.251928
48,34.24754,32.214222,33.53824
49,35.202236,34.104404,30.693357
50,34.23524,32.005096,33.759663
51,34.83115,29.553873,35.614975
52,39.113018,27.983871,32.90311
53,34.526592,32.400063,33.073345
54,34.76947,32.602097,32.628433
55,34.746017,29.035765,36.218216
56,30.305132,33.86744,35.827427
57,36.696796,31.181246,32.12196
58,35.265354,31.062517,33.672127
59,33.22171,46.91205,19.866245
