,n,y,?
0,37.49871,31.937706,30.563578
1,33.495083,32.474236,34.03068
2,35.392166,32.319378,32.288456
3,33.824463,33.424072,32.751457
4,30.59012,25.809488,43.600388
5,35.29607,32.36121,32.342724
6,28.062326,35.943336,35.99434
7,34.263645,36.350937,29.385424
8,33.81943,32.59045,33.590115
9,40.741493,36.90428,22.354235
10,35.674923,33.54415,30.78093
11,34.127045,35.625164,30.247795
12,34.707462,32.308994,32.983543
13,40.017292,26.46871,33.514
14,34.311954,32.790157,32.89789
15,33.82484,33.854717,32.320446
16,18.662912,45.058365,36.278717
17,29.140228,35.971878,34.88789
18,36.53079,29.972157,33.497055
19,32.703102,34.199516,33.09738
20,28.278028,38.67425,33.047718
21,42.56459,39.357025,18.078392
22,33.81992,28.243032,37.93705
23,33.930504,34.419476,31.650024
24,39.372246,23.771856,36.8559
25,34.53098,31.40663,34.062393
26,32.98288,35.46255,31.554565
27,34.213917,32.334923,33.451157
28,35.422173,32.09997,32.477856
29,34.18468,30.421003,35.394318
30,35.091125,29.673952,35.23492
31,35.179623,28.901154,35.91922
32,34.568317,33.594448,31.83724
33,34.917904,31.94587,33.136227
34,76.26404,9.433911,14.3020525
35,37.85328,27.196613,34.950104
36,31.633219,31.260181,37.106598
37,20.177578,44.737827,35.084595
38,32.53714,32.45899,35.00387
39,28.239601,35.220314,36.540092
40,33.909798,33.577858,32.51235
41,34.035683,30.291569,35.672752
42,23.970284,39.206394,36.823322
43,31.535107,36.6146,31.850296
44,30.712423,34.157555,35.13002
45,33.425922,39.050293,27.523783
46,29.698095,35.16058,35.14132
47,33.505863,37.68937,28.804768
48,34.91291,33.086437,32.000656
49,37.01461,33.776123,29.209269
50,35.643917,31.595966,32.76012
51,34.595257,33.362957,32.041786
52,35.525005,30.72719,33.747803
53,33.380737,33.117435,33.501823
54,35.12095,33.527626,31.351427
55,36.977066,33.302856,29.720078
56,33.760624,32.95326,33.286118
57,35.18444,33.593716,31.221844
58,35.241062,34.448654,30.310291
59,34.68055,39.407482,25.91196
60,36.5294,36.36603,27.104563
61,30.50474,31.223701,38.27156
62,30.95079,35.389927,33.659286
63,15.22812,52.548813,32.22307
64,35.891403,31.467564,32.641037
65,29.559502,36.54582,33.894676
66,35.831703,31.820498,32.347797
67,52.149452,19.268713,28.581833
68,32.066326,33.961094,33.972584
69,21.026823,41.91124,37.061935
70,31.685427,36.06106,32.25351
71,27.13816,33.946003,38.915833
72,35.89344,31.849531,32.25703
73,34.710392,32.790314,32.499294
74,34.357727,35.028152,30.61412
75,34.88224,31.781277,33.336483
76,36.515366,33.570194,29.914442
77,35.225418,31.020164,33.75442
78,65.976974,14.200914,19.82211
79,30.916199,34.20808,34.87572
80,31.902176,33.741142,34.356678
81,34.31075,33.428513,32.26074
82,30.366425,30.690947,38.94263
83,33.079483,42.42703,24.49349
84,33.528763,34.246014,32.22522
85,27.042091,35.83562,37.12229
86,34.37149,32.78357,32.844944
87,34.44004,29.323227,36.23673
88,32.19155,32.666786,35.141666
89,34.151314,32.30296,33.545727
90,19.007444,45.376534,35.61602
91,31.409883,35.64108,32.94904
92,35.77944,28.819223,35.401337
93,28.234673,38.73516,33.030163
94,32.16481,31.617142,36.218044
95,34.11025,32.73123,33.15852
96,40.476097,27.35973,32.16417
97,29.274416,38.48445,32.241135
98,33.339455,32.911053,33.749493
99,33.596333,33.700256,32.703415
100,34.189613,31.997356,33.813026
101,38.827305,25.121504,36.051193
102,34.991516,39.888874,25.119614
103,30.187193,33.417477,36.39533
104,29.978737,35.519104,34.50216
105,34.916924,34.08179,31.001278
106,29.498682,32.36748,38.133842
107,31.507195,33.614044,34.87876
108,34.227715,34.30656,31.465725
109,18.497532,51.922764,29.579704
110,33.583645,33.306538,33.109814
111,33.68448,32.6141,33.701424
112,33.421066,33.8611,32.71783
113,29.632244,35.081814,35.28594
114,34.377983,33.672775,31.949245
115,35.394257,32.911358,31.69438
116,48.891857,26.409126,24.699018
117,32.86116,33.269566,33.86927
118,35.48742,33.966366,30.546219
119,33.681564,34.643642,31.674793
120,35.449406,36.267944,28.282648
121,34.32187,35.89506,29.783073
122,47.638187,24.385662,27.976154
123,33.694897,33.47801,32.827103
124,34.697598,30.993649,34.308754
125,30.279306,25.922432,43.798264
126,34.589146,30.807755,34.603107
127,26.43946,35.093124,38.46741
128,34.442326,35.590523,29.967144
129,33.465324,32.954895,33.579773
130,29.143435,36.986702,33.86986
131,33.70625,33.618114,32.675644
132,34.90034,32.13955,32.96011
133,33.169655,33.825706,33.00464
134,46.55531,23.583544,29.861147
135,35.383705,33.162964,31.453339
136,34.005363,32.47379,33.520844
137,33.940872,32.316185,33.742947
138,34.706463,34.123074,31.17046
139,33.503567,33.19003,33.306404
140,28.905504,38.842567,32.251926
141,31.699303,34.487377,33.813324
142,57.083847,19.445995,23.470158
143,33.66727,32.560028,33.77271
144,32.50391,33.653263,33.84283
145,36.84317,33.53716,29.61967
146,32.29304,34.325966,33.380997
147,33.64858,33.269806,33.08161
148,35.0971,33.70838,31.194527
149,33.566395,32.06806,34.365543
150,32.364098,31.995796,35.64011
151,35.14202,32.916172,31.941807
152,34.16721,34.09057,31.742222
153,32.57525,34.63235,32.7924
154,32.58917,33.06552,34.34531
155,37.150997,26.303192,36.545815
156,33.985817,34.422283,31.591898
157,22.548094,41.307537,36.14437
158,22.976593,40.192013,36.831398
159,33.568977,33.854763,32.57626
160,33.153885,29.204067,37.642044
161,33.43909,32.60113,33.95978
162,38.31819,32.15227,29.52954
163,35.589676,32.6723,31.738022
164,20.127518,33.53889,46.33359
165,33.440105,37.06997,29.489931
166,35.822292,32.51638,31.66133
167,32.02898,33.991425,33.97959
168,33.52442,34.644367,31.831207
169,27.663568,35.809402,36.527023
170,33.073597,33.65396,33.272438
171,36.193455,31.244003,32.562542
172,38.73966,27.48156,33.778786
173,34.458794,34.22329,31.317917
174,34.61513,30.51006,34.8748
175,36.0742,32.45737,31.468433
176,33.93188,33.883965,32.18416
177,31.142954,34.28165,34.575394
178,32.80174,33.693153,33.505104
179,32.51263,35.41533,32.072033
180,32.208332,37.68754,30.104134
181,20.146805,43.36781,36.485386
182,39.49252,22.674372,37.83311
183,28.163803,35.43127,36.40493
184,37.914936,38.867153,23.217905
185,33.349506,32.968952,33.681538
186,32.796116,33.444317,33.75956
187,36.829765,31.469854,31.700378
188,36.436695,28.383572,35.179737
189,42.144905,25.832008,32.023083
190,34.246017,31.834715,33.91927
191,20.836863,41.29621,37.86692
192,35.925205,31.33941,32.735382
193,66.110664,13.393121,20.496218
194,41.8868,28.405067,29.708136
195,33.00954,32.205177,34.785286
196,33.50272,34.695614,31.80167
197,33.295506,33.552734,33.151756
198,17.788994,49.621593,32.589413
199,23.126005,47.77502,29.09897
200,34.066055,34.122135,31.81181
201,36.74095,42.270863,20.988182
202,35.02386,36.49813,28.478012
203,34.511944,31.447655,34.0404
204,22.39995,50.73036,26.869694
205,80.10165,7.843496,12.054853
206,32.81602,32.468067,34.71591
207,35.293686,33.049168,31.65715
208,33.79946,35.236893,30.963644
209,33.971073,35.003628,31.025293
210,33.627098,32.654552,33.718346
211,30.911886,33.765587,35.322525
212,30.236244,35.68522,34.07853
213,34.22983,34.078747,31.691423
214,32.936905,33.714092,33.349003
215,37.92257,31.1654,30.91203
216,33.1144,48.405758,18.479841
217,33.343586,33.18499,33.471424
218,32.781815,32.29868,34.9195
219,33.615986,32.766773,33.617237
220,33.967552,33.201565,32.830883
221,26.68939,40.918552,32.39206
222,37.23151,35.29936,27.469137
223,35.348938,32.447853,32.20321
224,36.57885,35.86365,27.557499
225,30.319214,46.947243,22.733547
226,33.357967,32.83811,33.80392
227,34.051044,34.43574,31.51322
228,36.402733,35.01549,28.58178
229,35.271137,27.876934,36.851925
230,30.610075,34.393616,34.9963
231,35.265472,30.765274,33.96925
232,36.05296,30.352514,33.59453
233,33.369278,42.256416,24.374311
234,30.977097,33.746956,35.275948
235,31.610292,34.70736,33.68235
236,15.585218,65.101776,19.313004
237,35.99707,30.913216,33.089714
238,34.02385,32.63159,33.34456
239,33.548103,38.95564,27.49626
240,35.889038,32.520954,31.590006
241,34.735195,32.68057,32.58424
242,24.310432,38.426937,37.262627
243,35.026726,32.012825,32.960445
244,31.09188,34.447678,34.46044
245,34.52814,34.57301,30.898846
246,36.22969,30.489058,33.281254
247,32.380367,33.031704,34.58793
248,33.629574,31.819237,34.551193
249,35.541706,31.413101,33.04519
250,34.131916,32.624523,33.243565
251,31.430548,33.963043,34.606415
252,33.731926,32.302525,33.96555
253,34.018604,33.37287,32.60852
254,33.47545,33.052887,33.47166
255,34.5943,35.006203,30.399502
256,33.92454,32.450615,33.624847
257,35.752823,31.620989,32.62619
258,32.160984,34.274624,33.56439
259,34.27231,34.24253,31.48516
260,35.736065,37.02699,27.236948
261,31.373114,35.337864,33.289017
262,32.61113,33.828533,33.560337
263,40.406395,27.067644,32.525955
264,28.70226,36.242767,35.054974
265,35.183285,31.924215,32.892506
266,32.018322,33.862762,34.11891
267,22.494612,42.467327,35.038055
268,33.984016,30.271875,35.744106
269,31.502714,39.386303,29.110983
270,32.84418,34.62619,32.529633
271,26.925781,37.07083,36.00339
272,34.846478,34.433876,30.71965
273,34.74935,31.483082,33.76757
274,33.547714,33.095688,33.356598
275,33.847366,33.6077,32.544933
276,29.92495,34.61187,35.463184
277,37.374516,32.52872,30.09676
278,33.509556,34.64201,31.848436
279,32.880108,33.621277,33.49862
280,42.37375,27.180004,30.446249
281,43.573616,22.102013,34.324368
282,34.062366,41.0944,24.843227
283,31.717709,34.856205,33.426086
284,32.4362,36.22209,31.341713
285,33.31619,32.66685,34.016956
286,33.621628,34.616436,31.761942
287,32.923424,30.86417,36.212402
288,33.624954,35.862534,30.512512
289,29.097244,36.85349,34.049263
290,33.765427,35.854034,30.380545
291,32.858833,31.985405,35.15576
292,39.747658,29.596647,30.655693
293,33.75206,32.364952,33.882988
294,32.03536,34.67915,33.28549
295,32.748566,33.68119,33.570248
296,33.444553,33.36971,33.185738
297,33.458035,31.675629,34.866333
298,33.99773,32.58732,33.414955
299,26.19326,37.75947,36.047276
300,34.563538,32.202034,33.234425
301,36.772476,29.860806,33.366714
302,32.392338,29.47989,38.127766
303,36.563717,31.13209,32.304195
304,34.066696,31.528864,34.40444
305,32.156918,31.365261,36.47782
306,16.860418,51.667183,31.472397
307,33.231716,33.070736,33.69755
308,31.501644,34.523808,33.97455
309,34.69756,30.705732,34.596706
310,39.273014,29.92708,30.799902
311,33.227077,34.53554,32.237385
312,34.703644,32.590736,32.70562
313,36.05689,39.516045,24.427073
