,n,y,?
0,15.173769,71.216515,13.609721
1,56.330246,10.784814,32.884937
2,57.83996,10.824813,31.335232
3,17.435396,54.87179,27.692816
4,64.4951,11.429818,24.07508
5,21.167114,13.83144,65.00145
6,49.280453,30.916792,19.802753
7,54.46454,11.561794,33.97367
8,13.098095,66.4744,20.427504
9,25.599041,56.980534,17.42043
10,44.726444,11.552116,43.72144
11,13.194293,71.87902,14.926681
12,13.946014,47.30465,38.74933
13,51.811157,11.206546,36.98229
14,39.898136,11.106513,48.995354
15,16.712288,20.555958,62.73175
16,14.29513,71.4983,14.2065735
17,60.498447,11.17906,28.322496
18,68.33685,13.483972,18.179182
19,43.521313,11.230425,45.248264
20,50.356525,29.03604,20.607433
21,18.402075,21.102638,60.49529
22,14.380394,69.115486,16.50412
23,57.096268,13.595004,29.308737
24,41.392704,30.502316,28.104982
25,53.40953,11.379745,35.210728
26,32.328583,50.6475,17.023924
27,55.097054,14.131827,30.771118
28,13.812409,71.66624,14.521349
29,28.860703,21.574524,49.56477
30,21.754509,15.353319,62.89217
31,20.011576,66.49257,13.495852
32,17.112194,15.968897,66.91891
33,15.441248,70.938446,13.620305
34,66.433624,14.617456,18.948921
35,17.51977,15.061301,67.41893
36,16.870895,69.676674,13.45243
37,64.35524,11.322521,24.322233
38,12.705004,72.139046,15.155944
39,11.960458,66.55163,21.487913
40,13.508213,62.790604,23.701181
41,12.459396,70.096016,17.444593
42,15.645173,59.2346,25.120222
43,13.808617,71.98224,14.209144
44,46.054024,28.699574,25.246407
45,12.754001,67.36032,19.88568
46,16.741013,23.498354,59.76063
47,58.356274,11.156973,30.486757
48,52.11079,11.38378,36.50543
49,20.336815,13.67375,65.98943
50,20.215134,12.949888,66.834984
51,33.13308,21.911753,44.95517
52,23.968557,12.270016,63.761433
53,20.515902,29.258379,50.225727
54,65.932945,12.015981,22.051065
55,60.70703,11.123144,28.169828
56,33.970516,15.637904,50.39158
57,45.84715,27.528921,26.623928
58,41.24457,37.859344,20.896078
59,16.64023,25.461329,57.89845
60,58.97749,11.08376,29.938751
61,13.086228,69.30466,17.60912
62,34.298946,49.73301,15.968045
63,53.70498,18.581299,27.713728
64,40.139538,11.592651,48.26782
65,17.363762,47.229637,35.406597
66,57.31597,11.448266,31.23577
67,12.9988985,71.82539,15.175703
68,59.700096,11.519012,28.780893
69,37.902786,45.643623,16.453592
70,13.220458,71.47683,15.302709
71,17.64357,29.419214,52.937214
72,13.735233,71.74682,14.517948
73,18.382753,67.95751,13.659737
74,53.86954,28.666958,17.463497
75,67.55859,14.515945,17.925463
76,43.851364,24.960922,31.18771
77,16.20072,61.102177,22.697105
78,23.475794,62.941593,13.582619
79,67.06279,15.738182,17.199032
80,18.270996,16.075626,65.65337
81,12.412637,67.65745,19.929916
82,19.0343,66.28812,14.677574
83,63.21157,20.083235,16.705187
84,61.9098,11.449409,26.64079
85,30.256002,24.16532,45.578686
86,53.910915,14.480576,31.608503
87,15.596512,54.706783,29.696707
88,54.930584,11.44484,33.624577
89,12.607373,70.80992,16.582703
90,11.861103,65.54907,22.589832
91,19.147984,23.124376,57.727634
92,13.392131,71.47902,15.128851
93,20.153612,13.179387,66.667
94,19.578947,14.096814,66.32424
95,36.943035,37.130512,25.926456
96,65.93284,15.372975,18.694191
97,12.432931,70.60539,16.961674
98,60.847824,11.242715,27.909464
99,52.62907,10.649237,36.721695
100,13.3159895,72.01862,14.665389
101,16.385307,20.335777,63.27892
102,15.704189,23.14146,61.154346
103,64.85334,17.719109,17.427551
104,16.844667,68.84353,14.311793
105,66.8485,12.708768,20.44273
106,17.661785,25.237162,57.10105
107,14.795624,71.50314,13.701233
108,12.477721,70.85773,16.664557
109,13.027556,72.361305,14.611141
110,21.73602,62.027653,16.236322
