,n,y,?
0,32.94284,33.868073,33.189083
1,32.931335,33.914642,33.154026
2,33.179836,33.69963,33.120533
3,33.766857,32.57572,33.65742
4,33.48202,33.10534,33.41264
5,32.931698,33.901352,33.166954
6,32.920074,33.763103,33.31683
7,33.564342,33.347607,33.088062
8,33.082123,33.148666,33.769203
9,33.384773,32.972233,33.642998
10,33.070236,33.217907,33.71186
11,33.374477,33.63943,32.986088
12,33.178383,33.84415,32.97747
13,33.845234,32.972824,33.181942
14,33.309902,33.536514,33.15359
15,33.882824,32.782322,33.334858
16,33.272697,33.504154,33.22314
17,33.034687,33.718235,33.247078
18,32.92722,33.95233,33.12044
19,32.929184,34.01489,33.055927
20,32.784626,33.825054,33.390312
21,32.828247,33.869175,33.302574
22,32.82897,33.928005,33.243027
23,33.344936,33.0427,33.612362
24,33.040234,33.465015,33.494747
25,33.593285,32.772,33.63472
26,33.705128,32.957207,33.33767
27,32.908276,33.6625,33.429226
28,33.680252,32.731953,33.58779
29,33.404846,33.19104,33.40411
30,33.56404,33.425358,33.010597
31,33.150227,33.253193,33.59658
32,33.53994,33.234,33.226067
33,32.797146,34.00146,33.2014
34,33.22402,33.499527,33.276463
35,33.539753,33.05729,33.402954
36,33.570705,33.165974,33.263325
37,33.397972,33.517666,33.08436
38,33.198444,33.78073,33.020824
39,33.901314,32.802456,33.296223
40,33.89056,32.742027,33.36742
41,32.796116,33.992546,33.211334
42,32.93754,33.97253,33.08993
43,32.903625,33.734795,33.361584
44,33.52862,33.3346,33.136776
45,33.587772,33.11257,33.299656
46,33.819954,32.613426,33.566612
47,33.236164,32.92769,33.83615
48,33.66508,32.630833,33.704082
49,33.605415,32.7047,33.689888
50,33.90537,32.85406,33.240566
51,33.075195,33.504337,33.420464
52,32.93676,33.522015,33.541225
53,33.05466,33.286686,33.658646
54,33.701923,32.970436,33.32765
55,33.79813,32.71872,33.483154
56,33.051613,33.41396,33.534435
57,33.273727,33.20298,33.523293
58,33.03948,33.454357,33.506165
59,33.269703,33.609024,33.121277
60,33.474617,32.724075,33.80131
61,32.800102,33.872807,33.32709
62,33.377056,33.136505,33.486435
63,33.296944,33.445347,33.25771
64,32.984135,33.405193,33.61067
65,33.819336,32.776215,33.404446
66,33.620567,32.784966,33.594463
67,33.682137,33.131405,33.186455
68,33.400135,32.79792,33.801945
69,32.9021,33.80523,33.29267
70,33.46067,32.92661,33.61272
71,33.45629,33.396263,33.147446
72,33.578423,33.541973,32.879604
73,33.194935,33.446888,33.358177
74,33.155666,33.210102,33.63424
75,32.929222,33.78999,33.2808
76,33.018475,33.972065,33.009464
77,33.271824,33.313126,33.41505
78,33.794933,32.795555,33.409515
79,33.076725,33.55362,33.36965
80,33.08105,33.776268,33.14268
81,33.782436,32.759895,33.45767
82,33.76995,32.91946,33.310585
83,33.74903,32.785194,33.465775
84,33.263313,33.34699,33.389698
85,33.32038,33.5672,33.112423
86,33.642387,32.847824,33.50979
87,33.460915,33.476112,33.062973
88,32.840008,33.95397,33.20602
89,33.207447,33.478283,33.314274
90,32.885113,34.006355,33.10853
91,33.492897,33.22166,33.285435
92,33.623604,32.992546,33.383854
93,33.60743,33.474247,32.91833
94,33.44652,33.252544,33.300926
95,33.198837,33.09859,33.70257
96,33.1661,33.207382,33.626522
97,33.66644,33.111664,33.221897
98,32.853813,33.74319,33.402996
99,33.55662,33.29089,33.15249
100,32.84695,33.7949,33.35815
101,33.602104,32.978745,33.41915
102,33.651432,32.947666,33.4009
103,33.87495,32.89418,33.230865
104,33.556538,33.57308,32.870384
105,33.62644,32.88084,33.49272
106,33.227,33.548023,33.22497
107,33.200356,32.990368,33.809277
108,33.583958,32.88151,33.53454
109,33.075672,33.280884,33.643448
110,33.223072,33.293022,33.483906
111,33.346714,33.120663,33.532627
112,33.357,33.37246,33.270542
113,33.49952,33.06684,33.43364
114,33.063953,33.451332,33.48471
115,32.867645,33.740765,33.391594
116,33.65286,33.024834,33.322308
117,33.461094,33.64708,32.891823
118,33.059074,33.97769,32.96323
119,33.464573,32.875225,33.660202
120,33.433853,33.424614,33.141533
121,33.490776,33.380676,33.128548
