,y,n,?
0,36.214024,27.911144,35.874825
1,33.056026,36.800964,30.143011
2,34.38945,34.320244,31.29031
3,35.10928,30.042336,34.848385
4,36.78235,31.000042,32.217606
5,34.30693,31.026613,34.66645
6,33.446438,26.885021,39.668545
7,33.29482,33.640068,33.065117
8,34.17836,31.561142,34.260498
9,33.582096,33.8001,32.6178
10,37.78473,26.141432,36.07385
11,34.75689,34.190792,31.052319
12,33.584248,33.324345,33.09141
13,34.32666,32.7241,32.949238
14,34.087025,32.030087,33.88289
15,34.81865,33.16689,32.014458
16,35.80735,31.141186,33.051464
17,31.995407,33.07437,34.93022
18,28.931103,36.15651,34.912384
19,35.687725,31.237804,33.074467
20,34.213005,33.86072,31.926277
21,31.83409,33.44405,34.721863
22,34.802853,32.826633,32.37051
23,29.294067,37.439453,33.266483
24,34.52743,33.991997,31.480568
25,30.509203,33.837013,35.65379
26,30.681938,35.67296,33.645103
27,25.430471,37.899055,36.670475
28,33.185513,31.83822,34.97627
29,33.121563,35.317074,31.561365
30,31.767017,32.59748,35.635498
31,34.849865,31.019398,34.130733
32,34.416107,29.727312,35.856583
33,32.240337,34.696167,33.06349
34,34.03577,35.869843,30.094389
35,35.040154,33.434196,31.525644
36,30.761612,34.89833,34.340054
37,32.331295,31.714586,35.95412
38,32.98923,37.006836,30.003935
39,27.8376,36.611507,35.55089
40,32.647404,32.158043,35.19455
41,27.018415,36.408554,36.57303
42,36.41027,28.030968,35.55876
43,31.279686,33.40532,35.315
44,32.669952,31.571997,35.758053
45,33.07802,33.210938,33.711037
46,34.29064,32.10657,33.602787
47,33.196785,40.45431,26.3489
48,30.888329,28.456131,40.655537
49,30.966526,30.818123,38.21535
50,34.716915,32.11014,33.172943
51,29.378145,38.480625,32.141228
52,33.99276,31.07853,34.928715
53,30.749702,35.789062,33.461235
54,37.53929,30.922916,31.537796
55,34.886612,35.889156,29.224232
56,34.409157,31.878239,33.71261
57,30.557802,33.847233,35.59497
58,32.816658,33.121017,34.062325
59,37.93238,30.45395,31.613668
60,37.628437,32.617954,29.753607
61,33.232212,33.120255,33.64753
62,34.820164,34.984043,30.195793
63,32.34616,33.86006,33.793774
64,34.499256,32.288227,33.21252
65,35.971382,29.088684,34.93993
66,33.731113,29.30293,36.96595
67,27.738657,36.71084,35.550507
68,33.698013,33.031937,33.27005
69,28.467083,35.837177,35.69574
70,32.311794,34.81658,32.87163
71,33.212692,33.276787,33.510513
72,31.121784,33.867313,35.010902
73,34.05745,31.85997,34.082577
74,33.59602,32.680668,33.72332
75,35.373295,29.787619,34.839085
76,34.60212,32.757713,32.640167
77,35.17984,31.682587,33.137573
78,35.040672,31.00888,33.950443
79,32.729683,27.912088,39.358227
80,36.95558,29.838455,33.205963
81,35.279545,33.685642,31.034813
82,31.84742,33.267044,34.88553
83,34.71424,30.504137,34.781616
84,31.15041,33.627876,35.221718
85,41.54987,30.933472,27.516657
86,34.973446,33.281372,31.745186
87,35.34993,34.32292,30.32715
88,36.172752,27.782032,36.04522
89,34.426346,31.780607,33.79305
90,33.07343,34.486816,32.439754
91,35.341846,37.8348,26.823353
92,31.709211,35.721817,32.568966
93,36.126457,32.517494,31.35604
94,33.222977,34.896545,31.880484
95,34.642807,31.5526,33.80459
96,33.78059,31.288761,34.930645
97,32.995483,33.94139,33.063126
98,38.01006,29.844097,32.14585
99,30.809603,32.132168,37.058228
100,32.22636,32.18043,35.593204
101,36.426693,30.025503,33.547802
102,34.593555,33.12322,32.283222
103,36.383728,28.935045,34.681225
104,34.59595,32.095985,33.308064
105,33.771736,31.573734,34.65453
106,33.54571,31.802296,34.651993
107,33.14944,35.123013,31.727547
108,26.70322,41.15081,32.145966
109,31.53377,35.37912,33.08711
110,36.85955,33.707367,29.433083
111,31.775602,31.728899,36.495495
112,33.226852,31.822342,34.95081
113,30.091328,35.083378,34.82529
114,36.37416,29.456577,34.169262
115,29.681322,35.68803,34.630646
116,31.313452,36.284206,32.402348
117,36.55729,32.713337,30.729374
118,39.52833,28.947105,31.524567
119,31.239902,36.561363,32.198734
120,34.527298,33.351257,32.12144
121,33.98335,34.023037,31.99361
122,31.645805,35.309853,33.044334
123,32.584633,36.2346,31.18076
124,30.92927,33.050613,36.020123
125,40.16298,24.801414,35.035603
126,28.4464,34.647793,36.905807
127,34.649475,32.49103,32.859497
128,32.73491,33.461147,33.80394
129,29.707396,33.417164,36.87544
130,31.044552,34.601997,34.353455
131,33.43151,30.245321,36.32317
132,35.20102,30.870455,33.928528
133,34.951332,34.04796,31.000706
134,34.677814,32.7904,32.53178
135,29.38147,38.04954,32.569
136,35.116096,38.37822,26.505684
137,33.39713,36.34899,30.253881
138,37.022846,30.791092,32.18606
139,30.119637,35.94258,33.93778
140,34.806507,33.661392,31.532103
141,33.289906,30.4189,36.2912
142,31.488981,35.19952,33.3115
143,34.802067,33.251358,31.946575
144,32.604965,34.658314,32.736717
145,32.39222,33.525024,34.082756
146,37.476307,30.36321,32.16048
147,36.917404,26.760677,36.32192
148,32.44216,34.635468,32.922367
149,34.39846,32.493313,33.10823
150,34.54184,32.612946,32.845215
151,32.21275,32.74622,35.04103
152,34.122597,34.212406,31.664997
153,33.519066,34.289986,32.190952
154,33.03573,31.256676,35.7076
155,42.574955,24.647097,32.77795
156,32.615753,34.79287,32.591377
157,35.36269,32.00501,32.6323
158,34.996494,31.100441,33.90307
159,33.801514,29.902782,36.295708
160,35.828182,30.726501,33.44532
161,33.981865,33.524807,32.493324
162,34.862762,32.509224,32.628014
163,32.0366,34.467484,33.495914
164,35.269875,29.444738,35.28538
165,36.674046,30.959753,32.3662
166,34.1072,30.758184,35.134613
167,33.09829,34.226055,32.675655
168,30.533371,35.96665,33.499977
169,26.065477,37.129845,36.804676
170,31.770102,40.63641,27.59349
171,33.17953,34.414234,32.40624
172,33.9143,35.58898,30.496716
173,33.539845,33.37999,33.080166
174,31.150448,36.370155,32.4794
175,32.210564,35.107437,32.68199
176,35.145702,37.968464,26.885832
177,30.456444,34.94879,34.59477
178,33.239365,32.7227,34.037937
179,28.806385,35.866344,35.32727
180,32.32066,34.54048,33.138866
181,36.09678,27.621147,36.282074
182,34.011044,26.963652,39.0253
183,31.561943,35.880905,32.55715
184,34.803127,34.530834,30.666033
185,33.03483,32.217617,34.747555
186,30.381935,33.770412,35.84765
187,35.207382,32.68318,32.109444
188,33.528378,32.79593,33.67569
189,36.14318,29.207537,34.649284
190,38.2551,32.519608,29.225292
191,34.61511,34.950626,30.434265
192,31.183317,35.74268,33.074
193,32.299385,33.9685,33.73212
194,36.531673,33.112614,30.355717
195,32.76705,34.96978,32.263176
196,34.09336,32.39064,33.515995
197,33.442436,32.831078,33.726486
198,34.956627,32.94481,32.09857
199,34.885574,32.668385,32.44604
200,29.304028,34.26162,36.43435
201,38.24328,29.913414,31.843304
202,34.401234,31.736559,33.862213
203,32.449417,37.121838,30.428747
204,36.83196,29.853073,33.31497
205,34.449444,35.390953,30.159605
206,32.548206,34.003727,33.448067
207,30.352345,36.75295,32.89471
208,38.303802,27.955437,33.74077
209,39.205532,28.418287,32.37618
210,32.902264,33.263786,33.833958
211,27.401491,35.594406,37.004097
212,33.439598,27.160915,39.399483
213,32.80274,34.57958,32.617683
214,32.86186,34.213314,32.92483
215,35.190697,32.188316,32.620995
216,31.808502,27.817593,40.373905
217,34.134163,30.194527,35.671314
218,32.986546,33.005726,34.007725
219,34.37437,30.897505,34.728123
220,36.564285,33.52734,29.908371
221,37.42446,35.072857,27.50268
222,32.206295,33.545746,34.247955
223,30.254423,34.506977,35.238605
224,35.394505,33.14907,31.456427
225,35.068768,34.488106,30.443129
226,29.493227,36.49159,34.015182
227,37.320213,28.348827,34.330963
228,33.57072,34.757145,31.672134
229,34.525063,34.941288,30.533644
230,31.234308,34.852856,33.912834
231,35.75515,29.731869,34.512985
232,33.231182,34.810524,31.958284
233,32.649834,32.89851,34.45166
234,33.73047,31.550714,34.71882
235,30.436901,33.8471,35.716
236,34.341194,33.57684,32.08196
237,32.929825,32.96189,34.108288
238,35.148422,32.79902,32.05256
239,35.866512,31.218433,32.91505
240,29.590242,34.14315,36.266605
241,33.517105,34.151894,32.331
242,31.123781,41.338085,27.53814
243,25.589392,38.282032,36.12857
244,33.654385,32.63294,33.71268
245,33.550148,36.597263,29.852585
246,35.404037,35.561424,29.034542
247,30.671886,34.167473,35.160645
248,29.214794,35.076046,35.709164
249,33.505608,31.470703,35.023697
250,31.14136,34.15692,34.70172
251,36.245113,30.308199,33.44669
252,31.751724,33.67073,34.57754
253,33.571423,33.84188,32.586697
254,31.308264,31.41433,37.277405
255,28.881641,33.90945,37.208908
256,31.814793,32.70554,35.47966
257,30.717596,36.266838,33.01556
258,30.218172,34.355038,35.42679
259,38.76544,25.159904,36.074657
260,39.222977,27.877825,32.899204
261,34.106888,31.39186,34.50126
262,28.892216,37.217163,33.89062
263,32.22997,35.595753,32.174282
264,29.657904,37.670982,32.67112
265,32.325603,33.05513,34.61927
266,29.8842,35.34108,34.774727
267,35.0178,31.796452,33.185745
268,32.167988,35.04983,32.782177
269,34.72049,33.780163,31.49935
270,33.75473,35.43471,30.810562
271,32.563004,33.930225,33.506767
272,34.86532,34.733494,30.401197
273,34.35212,30.62751,35.02037
274,32.696445,33.5717,33.731853
275,32.51439,35.096165,32.38945
276,35.726437,31.971996,32.301563
277,36.605896,37.591682,25.802422
278,34.8518,31.017246,34.13096
279,34.01497,32.761963,33.22307
280,35.3329,31.075981,33.591125
281,35.14611,30.651314,34.20258
282,34.26395,28.778324,36.957726
283,34.274666,30.483032,35.2423
284,34.825413,34.262,30.91258
285,32.533615,34.453346,33.013042
286,35.26678,33.160545,31.572672
287,34.143543,31.50472,34.351738
288,34.443142,33.064972,32.491882
289,32.81497,35.98982,31.195217
290,34.484966,34.545353,30.969685
291,32.451675,34.543972,33.004356
292,31.910587,33.52722,34.562195
293,27.33655,34.756584,37.906868
294,35.76699,32.36928,31.863726
295,35.758343,33.81737,30.424282
296,35.721268,32.01749,32.261242
297,33.308903,33.27456,33.41654
298,34.203068,33.248383,32.548546
299,32.4701,32.162483,35.367413
300,35.30536,31.74009,32.954556
301,33.03955,35.88425,31.076199
302,38.05833,26.255512,35.686153
303,31.653145,34.721462,33.625397
304,42.177284,25.348667,32.47405
305,34.927177,32.96959,32.103233
306,32.860096,33.266823,33.873074
307,31.041515,34.855827,34.102657
308,36.025936,31.776312,32.197754
309,31.186571,34.90465,33.908775
310,34.51141,30.490509,34.998085
311,33.55323,32.825546,33.621223
312,33.254723,32.729748,34.015533
313,36.154484,28.35634,35.48917
314,30.714153,33.50945,35.776394
315,33.72371,31.048784,35.227505
316,38.385574,28.385798,33.22863
317,38.72423,26.542143,34.733616
318,37.259933,30.59701,32.14306
319,34.398438,32.22788,33.37368
320,26.086914,40.533512,33.379574
321,36.716885,30.686993,32.596127
322,33.321938,32.382088,34.295975
323,33.292236,33.986988,32.72077
324,38.020004,33.446415,28.533577
325,37.70558,33.438786,28.85563
326,37.20882,31.118334,31.672848
327,32.22549,35.130234,32.64427
328,33.249043,33.925373,32.825584
329,36.633705,29.799927,33.566372
330,29.582647,38.542088,31.875261
331,34.242867,31.094719,34.662422
332,31.67136,36.216564,32.112076
333,34.036247,26.263502,39.700253
334,36.27487,33.3444,30.38073
335,34.24737,34.16488,31.58775
336,32.892822,36.845608,30.261564
337,34.823055,35.335403,29.841541
338,33.67707,32.41292,33.910004
339,31.926207,31.807047,36.266747
