,n,y,?
0,40.16475,25.34433,34.490925
1,40.147682,25.351105,34.50121
2,39.833878,25.429735,34.736393
3,29.385921,37.126556,33.487526
4,34.768982,29.925692,35.305325
5,40.037636,25.349283,34.613083
6,38.908417,26.135683,34.9559
7,40.02579,25.368484,34.60573
8,26.734978,42.153557,31.111473
9,40.288548,25.166203,34.54525
10,26.41381,42.682453,30.903738
11,27.160963,41.089455,31.749586
12,26.573355,42.371075,31.055569
13,39.43222,25.944868,34.62291
14,40.337414,25.085958,34.576626
15,26.440561,42.6562,30.903238
16,28.719604,38.62243,32.65797
17,26.628633,42.385166,30.986197
18,40.033104,25.320854,34.646034
19,40.32402,25.194717,34.48127
20,26.455822,42.570293,30.973885
21,39.7659,25.659159,34.574936
22,26.510742,42.546688,30.942574
23,26.43131,42.655903,30.912785
24,40.186176,25.240147,34.573673
25,39.95252,25.457106,34.590374
26,26.415787,42.675537,30.90868
27,40.194817,25.230806,34.57438
28,39.47142,25.890354,34.63822
29,26.435822,42.657063,30.907116
30,26.426401,42.67332,30.900272
31,30.473581,35.210453,34.315968
32,40.12069,25.347795,34.531517
33,30.667988,33.911564,35.420452
34,39.04188,26.069365,34.888752
35,39.112335,26.054064,34.833607
36,27.869562,39.93228,32.198162
37,26.435211,42.664234,30.900547
38,36.8403,27.175014,35.984684
39,26.454453,42.63558,30.909967
40,33.108692,31.606304,35.285007
41,26.49622,42.57192,30.93186
42,40.259907,25.122156,34.617943
43,40.35798,25.11279,34.52923
44,40.398067,25.09621,34.505714
45,39.951305,25.435797,34.612892
46,26.683844,42.295013,31.021149
47,39.444843,25.909126,34.646038
48,26.734928,42.061504,31.203568
49,26.520008,42.446648,31.03334
50,27.012848,41.603832,31.38332
51,40.257065,25.171068,34.571873
52,39.907383,25.357372,34.73525
53,26.477417,42.59303,30.929548
54,37.673332,27.445576,34.881096
55,38.05104,26.693163,35.255795
56,26.469793,42.60557,30.92463
57,39.803356,25.548225,34.64842
58,40.203728,25.277237,34.51903
59,39.533234,25.782421,34.684353
60,27.320662,41.019688,31.659647
61,26.44284,42.657948,30.899212
62,27.04863,41.615803,31.335562
63,27.408827,40.95183,31.639343
64,34.611572,30.17827,35.210163
65,39.67967,25.619762,34.70057
66,40.111397,25.307968,34.580643
67,26.502815,42.5626,30.934582
68,26.52894,42.502335,30.968725
69,27.717144,39.99392,32.288944
70,26.464766,42.618687,30.916542
71,30.7396,34.987484,34.27291
72,28.88699,37.849636,33.263382
73,36.55572,28.121346,35.322933
74,40.220005,25.284592,34.4954
75,40.436287,25.023798,34.539917
76,26.429935,42.67319,30.89687
77,26.565397,42.401394,31.033209
78,40.305126,25.171947,34.522934
79,36.133305,28.784502,35.082195
80,38.21125,27.12005,34.668697
81,26.43584,42.64254,30.921627
82,39.195477,26.234112,34.570415
83,26.52155,42.493717,30.98474
84,26.628757,42.391388,30.979862
85,27.13438,41.235016,31.630606
86,39.181522,25.987593,34.830887
87,26.523802,42.42078,31.055418
88,39.895134,25.38037,34.724503
89,31.94682,33.781906,34.271275
90,26.454765,42.639168,30.906067
91,26.652664,42.291824,31.055515
92,40.398273,25.053825,34.547897
93,26.432089,42.663074,30.904839
94,39.941822,25.399452,34.658726
95,40.258385,25.258425,34.48319
96,37.6961,27.6761,34.627796
97,26.432116,42.66243,30.905455
98,26.689621,42.27974,31.030638
99,26.91225,41.722782,31.364965
100,26.451939,42.62719,30.920872
101,40.420044,25.064394,34.515564
102,26.465004,42.546684,30.988316
103,26.559826,42.472042,30.968132
104,26.414347,42.682926,30.902723
105,40.332676,25.154634,34.51269
106,26.520073,42.561115,30.91881
107,33.13137,31.21649,35.65214
108,26.583914,42.37179,31.044298
109,26.42277,42.670246,30.90698
110,40.279015,25.156174,34.56481
111,38.899017,25.831831,35.269146
112,35.939102,27.708534,36.352367
113,40.37733,25.127316,34.49536
114,27.089367,41.619144,31.29149
115,39.4731,25.650972,34.875935
116,32.470875,30.224375,37.30475
117,39.72138,25.503584,34.775036
118,26.449486,42.650764,30.899752
119,30.469313,35.846546,33.68414
120,39.895172,25.415913,34.688915
121,26.600647,42.40305,30.996305
122,26.895466,41.84535,31.259186
123,34.091724,28.851133,37.057144
124,33.476154,29.817713,36.706135
125,37.128414,27.66307,35.20852
126,36.59851,28.002983,35.39851
127,37.188526,27.658888,35.152588
128,40.365795,25.137007,34.497192
129,40.22294,25.254938,34.522118
130,26.55168,42.49725,30.95107
131,40.396965,25.081057,34.521976
132,26.535162,42.408882,31.055954
133,31.454668,34.746162,33.799168
134,36.249657,28.553545,35.196793
135,40.183407,25.259066,34.557526
136,37.4025,27.45673,35.140766
137,26.601654,42.428577,30.969769
138,39.06977,26.128704,34.80152
139,26.434158,42.662514,30.90333
140,40.320515,25.11876,34.560726
141,40.351357,25.126652,34.521988
142,37.473457,27.593998,34.932545
143,28.681484,38.514214,32.804302
144,39.754105,25.495115,34.75078
145,26.49384,42.581703,30.92446
146,32.791183,30.672737,36.536076
147,40.11761,25.365576,34.51681
148,26.675076,42.277645,31.047276
149,40.378323,25.060507,34.561165
150,40.406963,25.03634,34.55669
151,40.371044,25.069996,34.558964
152,27.640406,40.485756,31.873837
153,29.713526,36.310513,33.975964
154,40.28026,25.193237,34.52651
155,26.701895,42.28495,31.013159
156,30.199078,35.532604,34.26831
157,40.209904,25.24927,34.54083
158,39.559036,25.58846,34.852497
159,26.576307,42.451157,30.972534
