,n,y,?
0,34.70581,33.927032,31.367163
1,35.557346,31.230242,33.212414
2,32.20718,40.0331,27.759722
3,29.645979,36.63903,33.714993
4,33.16971,33.198483,33.631813
5,33.38179,32.648083,33.97013
6,35.499355,30.124033,34.376614
7,33.594654,30.575674,35.829674
8,27.474415,39.64211,32.883476
9,33.390526,33.313923,33.295555
10,29.70242,37.43293,32.86465
11,32.103844,42.578987,25.317175
12,33.59884,32.38137,34.01979
13,37.376343,28.65223,33.97143
14,35.806065,28.38941,35.804523
15,33.99747,33.584873,32.41766
16,33.23779,32.830566,33.93165
17,32.189827,33.982304,33.827873
18,30.347427,35.245037,34.407536
19,33.451263,34.62044,31.928295
20,32.896187,34.939816,32.163994
21,36.067596,34.03527,29.897135
22,34.777256,32.45776,32.764988
23,31.475782,35.192043,33.332176
24,30.535496,34.582138,34.882362
25,28.974209,31.58742,39.43837
26,34.72629,34.174297,31.099411
27,33.87707,33.23462,32.888306
28,32.89905,33.79029,33.310654
29,34.30851,34.18227,31.509224
30,33.05091,33.051292,33.8978
31,34.882893,33.15319,31.963915
32,33.06331,36.259098,30.677599
33,33.525314,31.870533,34.60415
34,37.450413,34.886017,27.663574
35,35.627827,32.05251,32.319664
36,33.288506,33.88483,32.826656
37,35.536217,38.09204,26.371742
38,31.907442,33.347736,34.74482
39,38.149765,29.833094,32.017143
40,26.07427,37.141064,36.784668
41,33.483833,34.94633,31.569836
42,35.613995,32.642456,31.743553
43,32.943443,35.295467,31.76109
44,36.85752,35.67165,27.470821
45,34.06268,33.791588,32.14574
46,31.61152,32.084816,36.303658
47,32.01653,32.9488,35.034668
48,51.743256,13.531884,34.724857
49,30.242794,41.13562,28.621584
50,36.155357,32.76093,31.083712
51,21.669699,44.46422,33.86608
52,32.573708,33.207436,34.218864
53,24.872509,37.323185,37.804306
54,32.219433,34.154503,33.62606
55,32.97158,33.52113,33.507286
56,34.19471,31.27205,34.53324
57,41.603394,20.896378,37.500225
58,37.45953,36.33884,26.201635
59,29.569489,37.993435,32.437084
60,35.331856,27.198082,37.470066
61,31.485739,33.37444,35.13982
62,17.151684,50.3569,32.491417
63,31.842787,35.132904,33.024303
64,32.64247,33.947636,33.409893
65,45.546017,15.496797,38.957184
66,33.983757,34.123104,31.89314
67,33.88412,34.48611,31.62977
68,30.554966,40.05832,29.38672
69,31.074842,34.8638,34.061356
70,34.204735,13.408291,52.38697
71,30.599886,37.015854,32.384254
72,34.01882,33.940983,32.040188
73,31.113613,36.135937,32.750446
74,28.394499,35.91718,35.688324
75,34.69848,33.030506,32.27101
76,26.507183,35.847984,37.64483
77,29.080143,37.204994,33.71486
78,32.945477,33.768097,33.28642
79,33.227093,33.921932,32.850975
80,29.492012,36.243713,34.26428
81,47.169888,15.429348,37.400764
82,43.4631,23.72934,32.80756
83,35.54637,29.91377,34.539852
84,33.807182,32.645756,33.547062
85,33.577255,34.297962,32.124786
86,32.74304,34.504498,32.752464
87,33.458553,26.755041,39.78641
88,37.38104,25.951504,36.66746
89,33.905132,38.914978,27.179882
90,33.502064,33.15466,33.34328
91,33.071983,33.37565,33.55237
92,29.640663,35.76813,34.59121
93,27.321642,40.308155,32.37021
94,31.254345,33.482525,35.263134
95,33.637394,32.960976,33.401634
96,34.46494,33.33025,32.20481
97,33.688007,37.306168,29.005823
98,34.577717,33.36478,32.057507
99,36.164455,36.459507,27.376032
100,34.257183,31.796616,33.946198
101,33.30951,35.696907,30.993587
102,34.02537,33.338234,32.636402
103,32.073956,32.75911,35.16694
104,31.807,38.48928,29.703716
105,34.87841,29.665077,35.456512
106,32.838875,32.933403,34.227726
107,33.71653,32.619545,33.66392
108,31.46644,34.287563,34.246002
109,32.15836,36.950745,30.890898
110,33.39489,33.25064,33.354465
111,33.268658,32.376022,34.355316
112,51.949715,16.292145,31.758135
113,30.802813,34.171963,35.02523
114,36.029434,30.498692,33.47187
115,31.020403,34.2511,34.728504
116,32.315693,34.245758,33.43855
117,30.09289,36.612385,33.294724
