,n,y,?
0,30.526384,33.424812,36.0488
1,36.23376,30.080637,33.685604
2,36.397915,27.941795,35.660286
3,34.454914,32.18641,33.358673
4,39.558975,31.950628,28.490396
5,35.989895,28.557713,35.45239
6,35.118313,32.059017,32.82267
7,37.02009,28.234026,34.745888
8,32.2236,36.635365,31.141033
9,27.643633,32.204662,40.151707
10,39.325172,36.03767,24.637157
11,21.319073,45.37513,33.305798
12,32.951984,30.249933,36.798088
13,36.22081,28.173494,35.605694
14,29.297215,44.398586,26.304197
15,17.251486,25.623238,57.125275
16,32.202045,34.112167,33.685783
17,35.36815,28.682226,35.949623
18,32.464603,34.761642,32.773746
19,35.702473,35.627563,28.66996
20,29.327023,35.038803,35.63418
21,34.269913,36.091476,29.638609
22,32.710762,34.826065,32.463177
23,32.588024,34.356266,33.055706
24,39.291374,37.5542,23.154427
25,35.384502,26.207628,38.40787
26,32.689537,38.67354,28.636929
27,29.427979,35.613636,34.95838
28,26.949251,36.296127,36.754616
29,33.86932,36.966984,29.163694
30,35.33898,28.713232,35.947784
31,33.43724,35.00709,31.555668
32,38.47894,30.123974,31.397089
33,23.25259,41.733288,35.014122
34,34.50424,31.907486,33.588272
35,35.430233,30.543983,34.025784
36,38.18593,30.30088,31.513187
37,44.778,35.25447,19.967531
38,33.74621,34.51164,31.742153
39,33.975067,34.85741,31.167519
40,32.128185,35.770275,32.10154
41,34.4353,34.96233,30.602371
42,36.22945,30.249855,33.520695
43,34.091766,36.405357,29.502874
44,33.31603,31.369194,35.314777
45,31.877003,30.717447,37.405552
46,41.41301,22.201658,36.38533
47,36.38914,28.23816,35.3727
48,36.619213,29.320154,34.06063
49,30.148558,35.942364,33.909084
50,39.382507,32.82277,27.794727
51,34.27098,34.983337,30.745686
52,35.32315,31.921938,32.754917
53,33.90874,35.19335,30.897907
54,35.59033,31.100222,33.309452
55,34.269062,32.491188,33.239746
56,38.289455,30.244833,31.465717
57,36.71157,29.181927,34.106503
58,34.365776,35.922134,29.71209
59,34.865044,35.065113,30.069843
60,34.5337,32.119606,33.34669
61,35.748615,28.342005,35.909378
62,20.476616,43.645416,35.87797
63,36.947,24.429455,38.623547
64,35.033592,31.68897,33.277435
65,48.791893,32.572525,18.635582
66,36.618484,29.974625,33.406887
67,36.709934,29.25457,34.035496
68,33.257683,36.143967,30.59835
69,32.90527,35.053757,32.040974
70,33.636204,36.143143,30.220655
71,32.376553,39.509216,28.11423
72,31.503746,37.739338,30.756918
73,32.07368,40.066795,27.85952
74,35.21446,31.746923,33.03862
75,36.536236,30.496893,32.966873
76,30.95845,35.926758,33.114796
77,35.185436,31.754566,33.06
78,41.685356,30.213795,28.100851
79,34.59704,35.521587,29.881376
80,34.224846,29.779604,35.99555
81,36.063293,30.180433,33.756275
82,35.51676,29.859146,34.624092
83,35.524834,29.25032,35.224842
84,39.45566,35.038273,25.506071
85,35.909546,28.000132,36.09032
86,35.67382,31.12787,33.19831
87,30.67795,42.644985,26.677067
88,33.67174,30.732302,35.595955
89,34.22395,35.774605,30.001444
90,30.8083,42.40346,26.78824
91,39.593994,29.619255,30.786753
92,33.64174,32.987156,33.3711
93,36.57853,28.862598,34.558872
94,20.85974,27.875523,51.26474
95,37.837627,35.862427,26.299948
96,35.608086,30.402687,33.98923
97,34.521954,35.651894,29.826159
98,33.91851,32.715298,33.366188
99,34.224796,32.49754,33.277664
100,34.5872,32.763496,32.649307
101,31.129337,33.899998,34.97067
102,29.53762,28.522274,41.94011
103,32.464603,34.761642,32.773746
104,33.406498,33.694748,32.898754
105,43.56653,36.032166,20.401302
106,32.470135,33.419567,34.110302
107,30.463648,33.36077,36.17558
108,33.00038,38.369915,28.629705
109,34.439117,28.018452,37.54243
110,35.839542,28.410118,35.75034
111,38.608562,24.157875,37.233566
112,36.964462,26.937283,36.09825
113,24.998728,39.854588,35.146687
114,32.84904,37.06688,30.084074
115,32.727406,34.963165,32.309425
116,34.01973,33.22676,32.75351
117,33.20211,36.97026,29.827627
118,29.216436,45.358543,25.42502
119,34.389023,31.157955,34.453022
120,36.1363,28.164907,35.698795
121,34.676712,32.591366,32.73192
122,37.266914,26.449377,36.28371
123,26.020864,35.43898,38.540157
124,39.44701,30.763653,29.789335
125,36.93049,28.665716,34.403797
126,32.751324,34.997528,32.25115
127,35.572834,31.360254,33.066906
