,y,n,?
0,37.73185,31.636105,30.632042
1,26.183212,41.793556,32.023235
2,18.723408,58.57473,22.701859
3,33.0509,29.884142,37.064957
4,32.38554,34.962112,32.652355
5,22.002522,51.382267,26.615208
6,25.280937,43.53855,31.180508
7,38.30172,29.411247,32.287033
8,33.0197,33.397846,33.582455
9,29.017815,33.205215,37.776966
10,32.043213,35.56382,32.392967
11,32.030876,34.59017,33.37895
12,28.887173,30.588535,40.524284
13,81.042946,10.103034,8.854023
14,35.05168,26.615732,38.33258
15,38.830696,25.528849,35.640457
16,28.230085,37.33841,34.431503
17,31.933455,33.13423,34.932312
18,32.40241,33.423195,34.1744
19,31.000784,35.709354,33.28986
20,32.138935,37.87815,29.982918
21,27.128353,35.184635,37.687008
22,34.892803,33.06639,32.040806
23,32.89657,34.777115,32.326317
24,24.170141,46.72409,29.105774
25,27.446821,39.317093,33.236088
26,20.244625,41.192223,38.56315
27,34.83298,34.879097,30.287918
28,28.808186,35.662796,35.52902
29,43.765457,29.200768,27.03377
30,35.051933,36.94645,28.001612
31,32.936867,32.1495,34.913628
32,47.079445,26.948818,25.97174
33,29.134655,37.75847,33.106876
34,34.760426,33.80238,31.43719
35,34.690865,29.446285,35.862846
36,32.329716,36.120205,31.550083
37,38.23119,29.074743,32.69407
38,33.0249,33.353638,33.62146
39,32.123455,35.11648,32.760067
40,34.167877,34.245426,31.586695
41,30.268467,38.28413,31.447405
42,27.942139,37.81458,34.243282
43,33.551716,34.03605,32.412235
44,30.42675,33.807888,35.765358
45,24.095654,46.21001,29.694334
46,26.694199,40.38809,32.91772
47,24.468933,46.18984,29.341227
48,38.90368,30.503077,30.593248
49,30.2176,35.48408,34.298317
50,34.88041,28.98964,36.12995
51,36.959824,33.04413,29.996044
52,33.397274,30.287357,36.315376
53,36.706936,35.145073,28.147984
54,34.842976,34.091274,31.065744
55,42.14025,29.615625,28.244125
56,37.18421,30.19391,32.62188
57,40.122643,30.87067,29.006693
58,36.244057,32.447697,31.308252
59,24.84309,44.742203,30.414707
60,50.470905,27.573608,21.955486
61,36.238346,40.627438,23.13422
62,28.194225,55.040695,16.76508
63,31.715975,33.728115,34.555904
64,38.109665,29.74099,32.14935
65,29.375378,36.35689,34.26773
66,36.88431,31.278416,31.837276
67,30.296022,36.064167,33.63981
68,29.788408,35.086224,35.12537
69,23.969105,46.744904,29.285994
70,24.845543,44.85179,30.302662
71,30.165762,36.170986,33.663254
72,28.475935,37.40951,34.114555
73,26.665148,40.775826,32.55902
74,30.148462,34.7845,35.067036
75,38.097046,32.581467,29.32149
76,30.004507,36.084995,33.9105
77,23.914251,46.903164,29.182592
78,41.45004,32.42718,26.122784
79,38.882187,24.588667,36.529152
80,41.271492,29.72984,28.998661
81,35.207523,30.204205,34.588276
82,40.356396,30.529503,29.114103
83,41.24201,29.793552,28.964445
84,35.754074,28.342777,35.903145
85,46.189995,31.964022,21.84598
86,31.033888,35.097076,33.869034
87,30.868084,34.484737,34.64718
88,30.712976,35.314503,33.972523
89,26.504284,41.835957,31.659756
90,39.70482,34.657825,25.637358
91,31.184307,31.817362,36.998333
92,28.000223,37.16408,34.835693
93,25.690865,43.595383,30.713753
94,28.415808,36.869553,34.71464
95,36.546345,24.854649,38.599007
96,35.10541,38.972607,25.92198
97,23.401373,49.877026,26.721603
98,37.30114,32.49174,30.20712
99,37.828014,31.013445,31.158543
100,24.288637,46.029217,29.682144
101,27.155933,39.115913,33.728157
102,34.703773,36.239223,29.057003
103,28.172922,37.657913,34.169167
104,25.969734,42.520634,31.509634
105,34.7757,33.264397,31.9599
106,26.308352,34.637363,39.054287
107,29.3307,37.456974,33.212326
108,28.94639,37.081486,33.972126
109,23.238178,48.99671,27.76511
110,37.817642,30.453323,31.72904
111,32.958958,33.68106,33.35998
112,36.13005,31.057674,32.812275
113,30.603584,36.937122,32.459293
114,27.48402,36.06726,36.44872
115,33.267254,33.774773,32.95797
116,57.3718,22.539762,20.08843
117,33.496918,33.592236,32.910843
118,39.843777,35.20409,24.952137
119,37.067566,30.269485,32.662952
120,37.23968,18.188728,44.571583
121,36.5922,32.653652,30.754143
122,37.52072,30.079168,32.40011
123,27.023258,39.563667,33.413074
124,49.381516,26.071184,24.5473
125,40.428852,29.998688,29.572456
126,32.52047,33.80303,33.676506
127,27.554369,38.1984,34.24724
128,27.216846,35.27591,37.507248
129,28.330738,38.26353,33.405735
130,23.548477,48.02285,28.428667
131,35.67914,28.39142,35.929447
132,35.13788,33.889225,30.972898
133,38.232216,37.123592,24.64419
134,36.025272,32.743843,31.230883
135,55.746235,22.648712,21.605055
136,22.696022,49.809696,27.494278
137,24.502628,45.776688,29.720688
138,35.026653,39.189,25.78435
139,28.18583,38.000565,33.813606
140,37.984734,30.31398,31.70129
141,48.143204,26.63751,25.219286
142,27.507565,38.687428,33.805004
143,32.063,38.764656,29.172346
144,28.152489,42.796646,29.050865
145,38.226448,29.381392,32.392162
146,36.10781,30.69582,33.19637
147,38.910587,31.515163,29.574251
148,36.533108,34.242775,29.224113
149,37.32255,32.222042,30.455404
150,31.474136,35.59019,32.93567
151,26.629686,40.861885,32.508434
152,30.199444,34.76083,35.03973
153,42.726723,29.094257,28.179016
154,35.562523,31.64366,32.79382
155,36.231335,34.231937,29.53673
156,31.011694,34.841187,34.147118
157,40.563614,29.874537,29.561848
158,22.635742,51.130814,26.233446
159,40.44135,29.895596,29.663054
160,33.47632,33.848736,32.674946
161,35.185043,35.140804,29.674154
162,35.518288,30.7047,33.77701
163,38.01203,29.421938,32.566025
164,30.953485,35.969116,33.077408
