,n,y,?
0,42.73069,23.961847,33.307465
1,69.881836,12.331477,17.786684
2,16.653496,63.30803,20.038473
3,76.12369,6.6580696,17.218246
4,50.89728,30.436146,18.666574
5,78.73476,5.998614,15.266635
6,66.81759,10.188639,22.993773
7,82.58829,5.9175763,11.494138
8,6.07101,86.53684,7.392152
9,83.47551,6.1385527,10.385944
10,65.47157,11.528345,23.00008
11,47.569363,30.884132,21.546509
12,6.651038,86.35057,6.9983916
13,74.87788,11.025158,14.09697
14,22.206516,61.81364,15.979843
15,49.35212,32.06507,18.582804
16,36.2237,20.363266,43.413036
17,80.89344,5.632456,13.474098
18,17.659197,71.89007,10.450731
19,8.344134,84.07618,7.5796866
20,6.621358,85.65278,7.725864
21,10.522183,79.08555,10.392276
22,6.0989757,86.73184,7.169174
23,6.2912397,86.77649,6.932269
24,7.5926914,84.86374,7.543564
25,7.0413194,86.29432,6.6643596
26,6.652873,86.55056,6.796569
27,6.0968013,86.45791,7.4452906
28,6.065343,86.549385,7.385277
29,38.81983,10.252495,50.92768
30,65.91972,15.303157,18.777111
31,6.4730034,86.88215,6.644849
32,18.732883,69.10718,12.159943
33,18.575466,37.42404,44.000492
34,79.29262,5.521969,15.185415
35,81.17893,8.208192,10.612874
36,76.81837,10.082123,13.099508
37,82.459625,6.0923085,11.448061
38,6.742443,86.632225,6.625325
39,18.511745,58.426117,23.062134
40,9.414866,80.92975,9.655382
41,7.081743,85.65165,7.266614
42,6.390734,86.71345,6.8958187
43,16.97247,69.85723,13.170295
44,82.85724,6.555061,10.587702
45,25.904856,47.908886,26.186264
46,18.842558,56.485516,24.671926
47,46.487305,36.64452,16.86818
48,81.42751,7.166889,11.405592
49,10.7364855,80.548904,8.714616
50,7.7651987,85.27696,6.95784
51,6.2273602,86.91276,6.85988
52,82.37031,5.8694625,11.760235
53,12.260846,6.9675922,80.77157
54,48.489666,10.282806,41.227524
55,79.14557,8.898478,11.955953
56,42.49935,27.77596,29.72469
57,10.596685,7.3788285,82.02448
58,82.78342,6.2156296,11.000956
59,9.865082,83.33043,6.804493
60,82.35955,7.1905174,10.449932
61,40.76233,39.745277,19.492397
62,8.49481,82.41694,9.088246
63,22.572466,54.020767,23.406765
64,50.54239,20.405615,29.051998
65,9.102722,81.43519,9.462083
66,76.12904,10.909443,12.961515
67,15.786952,56.468655,27.744392
68,6.9241896,86.2065,6.8693123
69,8.746804,82.8955,8.357697
70,6.5533214,85.542564,7.9041166
71,6.1206875,86.309746,7.569561
72,6.1100106,86.23751,7.6524763
73,8.180285,82.92916,8.890552
74,82.89723,6.816896,10.285869
75,71.5296,6.187665,22.282732
76,81.99011,7.024782,10.98511
77,83.35034,5.973507,10.676148
78,82.77929,6.807562,10.413153
79,6.360796,86.785545,6.8536572
80,6.035392,86.75113,7.2134824
81,79.95061,6.651918,13.397474
82,78.44488,7.762595,13.7925205
83,73.39058,11.92334,14.686078
84,72.17663,10.131823,17.691547
85,81.73188,7.93347,10.334654
86,81.66464,5.6272383,12.70811
87,18.692081,13.2316,68.07632
88,82.10208,7.416887,10.481029
89,12.717719,15.039057,72.24322
90,12.712051,71.7646,15.523347
91,6.44056,85.75673,7.8027053
92,21.559528,59.622902,18.817568
93,82.53972,6.161124,11.2991495
