,n,y,?
0,41.4775,22.182875,36.33963
1,40.793694,24.262619,34.943684
2,38.533314,24.192255,37.274437
3,24.907179,38.53612,36.556698
4,23.641973,40.190098,36.16793
5,24.372887,38.3845,37.242615
6,34.644222,23.456278,41.899494
7,40.517067,24.036974,35.445957
8,35.166847,24.00411,40.82904
9,44.08996,21.06562,34.84443
10,35.160267,27.566236,37.273495
11,34.74423,24.598316,40.657455
12,23.34202,41.26085,35.39713
13,41.533108,23.367353,35.099537
14,41.598255,22.493448,35.908302
15,37.027843,27.013966,35.958195
16,25.137571,38.711876,36.150555
17,41.09188,22.588839,36.319283
18,23.53106,40.01068,36.458263
19,24.324427,39.071617,36.603954
20,23.613907,40.292355,36.09374
21,23.943707,38.583534,37.472763
22,25.595518,38.44088,35.963604
23,23.118444,42.000168,34.88139
24,37.583595,41.76351,20.652897
25,23.712454,39.350624,36.93692
26,23.315481,41.341236,35.34328
27,44.728584,20.933424,34.337997
28,25.670906,40.391384,33.937706
29,42.26549,22.62171,35.112797
30,23.731129,39.319073,36.9498
31,23.972717,38.51473,37.512554
32,43.280186,21.189236,35.530582
33,25.004879,39.14736,35.84775
34,45.474293,20.760662,33.765045
35,41.159313,22.906694,35.933994
36,39.672817,22.910236,37.416943
37,40.401814,24.773623,34.824562
38,23.587175,40.390854,36.021976
39,40.927353,22.571356,36.501293
40,23.736021,39.46229,36.801685
41,49.11557,19.195005,31.689423
42,23.64931,39.605427,36.74527
43,38.922928,25.956036,35.121033
44,24.214611,38.67179,37.11359
45,45.062984,20.619926,34.317093
46,44.54461,20.631235,34.82416
47,41.1937,22.567936,36.238365
48,39.68166,23.649485,36.66886
49,23.726166,39.902733,36.371098
50,44.905983,20.73591,34.358112
51,36.557644,24.332977,39.10938
52,40.069885,23.850157,36.079952
53,40.15409,25.468775,34.377132
54,48.482117,19.398418,32.119465
55,44.362164,21.537758,34.100082
56,44.665657,20.710056,34.62428
57,39.149815,25.793648,35.05654
58,45.405884,20.56426,34.029858
59,32.753136,31.866709,35.380157
60,37.5642,28.045336,34.39047
61,41.25161,24.268429,34.479958
62,42.704773,22.380587,34.914635
63,44.7227,20.81238,34.46492
64,39.986023,22.50945,37.50453
65,44.13531,21.35531,34.509377
66,42.746155,22.900076,34.35377
67,27.089748,40.666,32.244255
68,25.584543,39.18951,35.22595
69,30.684298,38.265236,31.05046
70,41.136135,24.325623,34.53825
71,24.146662,38.399055,37.454285
72,47.662525,20.320555,32.016922
73,30.43872,36.789246,32.772034
74,44.304855,20.696787,34.998356
75,39.261368,24.600315,36.13832
76,41.802914,23.106667,35.090424
77,40.896683,22.064419,37.03889
78,44.09002,21.51541,34.394573
79,44.680725,21.569023,33.750256
80,40.178596,25.590157,34.231247
81,41.80231,22.523645,35.674046
82,41.9187,22.469688,35.61161
83,44.54196,21.514666,33.94337
84,41.834446,22.44278,35.72277
85,42.67039,23.260155,34.06945
86,39.150764,24.218264,36.630978
87,47.528275,19.691578,32.78015
88,39.1753,25.133852,35.690845
89,24.931768,38.496975,36.57126
90,34.973373,39.688404,25.338224
91,25.615995,38.343872,36.04013
92,21.988647,45.440018,32.571335
93,38.026768,25.279623,36.693607
94,23.62783,40.241558,36.13061
95,41.53612,23.486965,34.976913
96,45.692574,20.351278,33.956154
97,48.866577,19.600573,31.532854
98,38.65273,28.916676,32.43059
99,39.009068,22.788902,38.20203
100,44.429916,21.23286,34.337215
101,23.767046,39.703754,36.529198
102,35.740288,25.524292,38.735416
103,43.626484,21.294992,35.078518
104,24.803534,39.320427,35.876038
105,42.50096,21.929077,35.569958
106,34.77637,23.466541,41.757088
107,26.427095,37.35331,36.2196
108,23.990822,38.646095,37.363075
109,24.052784,38.677414,37.269802
110,42.785408,21.866756,35.347836
111,24.7594,38.865093,36.375504
112,42.476444,23.12394,34.39962
113,25.043243,39.51179,35.44496
114,24.54673,38.93551,36.51776
115,24.085674,38.685402,37.22892
116,41.01686,23.912088,35.07105
117,28.133762,38.443367,33.42287
118,40.223656,24.399632,35.376717
119,33.243507,29.234737,37.52175
120,39.57029,22.498243,37.93147
121,41.818924,25.716146,32.46493
122,39.1315,25.529358,35.339138
123,24.91247,38.69135,36.39618
124,39.976757,28.410362,31.612885
125,39.5031,25.686443,34.810455
126,33.072384,37.72375,29.203869
127,23.090263,42.091293,34.818443
128,32.731472,22.318577,44.94996
129,23.82331,39.064457,37.112236
130,44.208282,22.48369,33.308033
131,51.29102,18.614016,30.094969
132,42.06138,24.709972,33.228645
133,44.586384,21.089367,34.32425
134,38.03017,30.223698,31.746132
135,38.85641,25.808243,35.335342
136,30.234507,40.11067,29.654827
137,40.0038,22.329535,37.66666
138,25.437212,38.939373,35.62341
139,40.681114,25.044998,34.273888
140,37.019012,25.173223,37.807766
141,40.097416,24.176086,35.7265
142,26.009794,38.883568,35.10664
143,47.576145,21.888435,30.535423
144,29.237509,22.972065,47.79043
145,38.695698,28.720709,32.58359
146,29.722366,38.11341,32.164223
147,31.727032,32.385574,35.887398
148,23.860336,38.845505,37.294163
149,42.793877,21.844662,35.36146
150,40.74367,26.829683,32.426636
151,24.030642,38.40079,37.56857
152,41.545036,23.003006,35.451954
153,39.49127,23.875427,36.633305
154,40.825417,23.732063,35.44252
155,42.320564,22.055716,35.62372
156,36.13529,24.320063,39.544643
157,37.37809,26.5421,36.079803
158,37.904232,30.243639,31.852127
159,33.353703,37.394646,29.25165
160,46.452805,20.16693,33.38026
161,42.356995,21.628174,36.014828
162,37.181362,27.340353,35.478287
163,45.59236,20.433178,33.974464
164,32.711483,38.684795,28.603724
165,24.031471,38.748276,37.22025
166,24.0405,38.653046,37.306454
167,23.065142,42.174458,34.760403
168,42.487434,22.587358,34.92521
169,23.61487,40.30027,36.084858
170,42.179756,23.024406,34.795837
171,25.564598,39.38455,35.050846
172,39.342915,29.796114,30.860973
173,24.172392,39.728256,36.099354
174,23.761034,39.74963,36.489338
175,33.19884,38.31535,28.485806
176,23.56236,40.479034,35.95861
177,23.720926,39.668823,36.61025
178,23.458563,40.854782,35.686653
179,35.132427,23.696163,41.17141
180,28.304438,38.94719,32.748375
181,24.760155,39.36821,35.871635
182,32.853844,29.893892,37.252262
183,28.243261,38.23465,33.522095
184,32.46769,37.56514,29.967169
185,24.943844,39.33748,35.718678
186,30.712486,37.307873,31.97964
187,34.189304,23.097185,42.713505
188,24.615652,39.57051,35.81383
189,40.879128,25.148546,33.972324
190,46.653004,20.152145,33.194847
191,25.646786,39.203503,35.149715
192,24.330544,38.179047,37.490406
193,27.260647,39.910175,32.829178
194,42.947304,21.695738,35.356964
195,25.113031,38.80468,36.082287
196,43.560913,21.802225,34.636864
197,23.721855,39.902924,36.37522
198,31.762276,37.110447,31.12728
