,y,n,?
0,32.839718,33.567867,33.59242
1,33.160835,33.196674,33.642494
2,33.397327,33.42763,33.175034
3,33.833958,33.232048,32.933994
4,33.494495,33.410416,33.095085
5,33.70682,33.14352,33.149662
6,33.181927,33.229904,33.588173
7,33.79064,33.186386,33.02297
8,33.774807,33.271908,32.953285
9,33.13955,33.52136,33.339085
10,33.058407,33.404858,33.53674
11,33.730328,33.185036,33.084633
12,33.05728,33.25592,33.6868
13,32.91811,33.6106,33.471287
14,33.180164,33.223618,33.596222
15,33.47447,33.37091,33.154625
16,32.9231,33.381557,33.695335
17,32.968792,33.324364,33.706844
18,33.594597,33.23635,33.16905
19,33.185856,33.424755,33.389385
20,33.511486,33.398403,33.090115
21,33.12399,33.463203,33.412804
22,33.197296,33.271576,33.53112
23,32.782852,33.58559,33.63156
24,33.892864,33.138874,32.96827
25,33.114895,33.535404,33.3497
26,32.9886,33.57595,33.435448
27,32.84541,33.428173,33.726418
28,33.75362,33.144657,33.101723
29,33.247456,33.520313,33.23223
30,33.852173,33.20398,32.94384
31,33.419277,33.15858,33.422142
32,33.551434,33.428974,33.019592
33,33.161995,33.207035,33.630966
34,33.076733,33.29386,33.629406
35,33.695858,33.183205,33.12094
36,33.611385,33.220932,33.167683
37,33.22973,33.239563,33.530712
38,32.948654,33.375393,33.67596
39,33.091934,33.248207,33.65986
40,33.66844,33.26754,33.06402
41,33.825012,33.02983,33.14516
42,32.928295,33.38374,33.687965
43,32.93568,33.591732,33.47259
44,32.95635,33.592373,33.45128
45,33.555794,33.1236,33.320606
46,33.85162,33.159637,32.988747
47,32.93375,33.602024,33.464222
48,33.71346,33.103935,33.18261
49,33.20426,33.249535,33.546204
50,33.65439,33.176617,33.169
51,32.802914,33.57367,33.623417
52,33.811966,33.12861,33.059425
53,33.552986,33.24486,33.202152
54,33.779926,33.22739,32.992683
55,33.65027,33.105656,33.24408
56,33.333447,33.348648,33.317905
57,33.757576,33.022778,33.219646
58,33.11471,33.29139,33.593895
59,33.27715,33.374767,33.348087
60,33.608757,33.30012,33.091118
61,33.82017,33.10406,33.075764
62,33.779217,33.12474,33.096046
63,33.62783,33.31258,33.05959
64,33.27908,33.136864,33.584053
65,32.832153,33.43112,33.736725
66,33.439045,33.175854,33.385105
67,33.72511,33.326645,32.948242
68,33.51776,33.134815,33.347416
69,33.843613,33.04517,33.11122
70,33.178703,33.432526,33.388775
71,33.043102,33.55919,33.397705
72,33.674603,33.13057,33.194824
73,32.97725,33.37558,33.647167
74,33.5112,33.47235,33.01644
75,33.631508,33.336334,33.032166
76,33.577347,33.223755,33.198906
77,33.503345,33.440506,33.056145
78,33.24845,33.517284,33.234272
79,33.59771,33.29766,33.10463
80,33.236797,33.547707,33.215492
81,33.175167,33.332375,33.492455
82,33.65208,33.215614,33.132317
83,33.73672,33.133785,33.129494
84,33.667038,33.194183,33.138786
85,33.38882,33.465538,33.145645
86,33.45707,33.39422,33.148712
87,33.198467,33.5485,33.25303
88,33.25492,33.230343,33.514736
89,33.879272,33.13006,32.990665
90,33.38959,33.305435,33.304977
91,33.397438,33.20542,33.397144
92,33.225132,33.53186,33.24301
93,33.193146,33.53324,33.27362
94,32.957,33.63464,33.408363
95,32.978756,33.610043,33.411205
96,33.03234,33.535896,33.43176
97,33.87336,33.155964,32.970676
98,33.4345,33.41958,33.145916
99,33.371277,33.442028,33.186687
100,33.892002,33.098713,33.009277
101,33.260338,33.462933,33.27673
102,33.82269,33.158348,33.01897
103,33.601818,33.04587,33.352314
104,33.815376,33.08229,33.10233
105,33.712673,33.28659,33.000736
106,33.87016,33.085594,33.04425
107,33.828537,33.23068,32.94078
108,33.29684,33.307755,33.395405
109,33.80065,33.2385,32.960846
110,33.6001,33.2783,33.121597
111,33.393166,33.461143,33.145695
112,33.703953,33.095024,33.201027
113,32.89098,33.593918,33.515106
114,33.371655,33.5386,33.08974
115,33.77359,33.129566,33.096844
116,33.633533,33.214527,33.15194
117,33.657276,33.26632,33.0764
118,33.73802,33.268745,32.99323
119,33.815178,33.17035,33.01447
120,33.559357,33.35537,33.085266
121,33.294712,33.373077,33.332214
122,33.081966,33.313126,33.604908
123,33.72849,33.15875,33.112762
124,33.581104,33.3327,33.0862
125,33.070843,33.367912,33.561245
126,33.728714,33.329453,32.941837
127,32.964733,33.347492,33.68778
128,33.024208,33.339138,33.63665
129,33.884953,33.111782,33.003265
130,33.029,33.328217,33.642788
131,33.781326,33.120373,33.0983
132,33.66186,33.343933,32.994205
133,33.617218,33.265705,33.117077
134,33.70185,33.28976,33.008385
135,33.21265,33.226673,33.560684
136,33.508648,33.126907,33.36445
137,32.84827,33.55602,33.59572
138,33.610336,33.133297,33.256374
139,33.107716,33.61741,33.27487
140,33.21914,33.306587,33.474262
141,33.768913,33.21968,33.011406
142,33.609962,33.22635,33.16369
143,33.722477,33.317432,32.960094
144,33.78899,33.078472,33.132534
145,33.020897,33.377537,33.601562
146,33.7687,33.17424,33.05706
147,33.661358,33.15884,33.179802
148,32.912098,33.426422,33.66148
149,33.729866,33.151688,33.118443
150,33.767868,33.25356,32.978573
151,32.963554,33.533695,33.50275
152,33.053455,33.5478,33.398754
153,33.508087,33.42839,33.063522
154,33.862003,33.15138,32.98662
155,33.444324,33.233032,33.322647
156,32.856785,33.453106,33.690117
157,32.95601,33.570408,33.47358
158,33.169804,33.541588,33.28861
159,33.06588,33.425964,33.508156
160,33.64783,33.322754,33.02941
161,33.1422,33.51964,33.338154
162,32.9086,33.605366,33.486034
163,33.46803,33.32289,33.209084
164,33.176403,33.23132,33.59228
165,32.849083,33.436768,33.714146
166,33.152153,33.56597,33.281868
167,33.641045,33.25247,33.106487
168,33.607292,33.230885,33.161823
169,33.869476,33.091873,33.03865
170,33.097366,33.511677,33.39095
171,33.760815,33.203983,33.035194
172,33.29643,33.5308,33.172775
173,33.114758,33.593266,33.291973
174,33.159485,33.468735,33.37178
175,33.692577,33.131565,33.175854
176,33.47455,33.490284,33.035164
177,33.129173,33.55964,33.311188
178,33.507683,33.24819,33.244133
179,33.80482,33.207478,32.987698
180,33.383144,33.26668,33.350174
181,32.803474,33.57817,33.618347
182,33.57853,33.39583,33.02564
183,33.481396,33.17049,33.348118
184,32.849503,33.53902,33.61148
185,33.625645,33.193455,33.180904
186,33.77092,33.156372,33.07271
187,33.571766,33.361473,33.066757
188,33.825085,33.15896,33.01596
189,33.094933,33.420288,33.484783
190,32.907276,33.40522,33.687508
191,33.064358,33.552708,33.382935
192,33.36285,33.463074,33.174084
193,33.301468,33.1493,33.549236
194,33.18203,33.533783,33.284187
195,33.664375,33.2959,33.039726
196,33.172302,33.364,33.4637
197,33.761658,33.28891,32.949425
198,33.21903,33.409843,33.371124
199,33.145817,33.24859,33.605595
200,33.424454,33.184338,33.391205
201,33.064045,33.607883,33.328075
202,33.468838,33.406025,33.125137
203,33.53574,33.452652,33.01161
204,33.56093,33.429832,33.00924
205,33.761875,33.153065,33.08506
206,33.451275,33.25095,33.297775
207,33.180206,33.28056,33.539238
208,33.69316,33.228863,33.07798
209,33.182602,33.289413,33.52799
210,33.639935,33.30295,33.05712
211,33.132298,33.35245,33.51525
212,33.53127,33.374233,33.094498
213,32.9481,33.581985,33.469917
214,33.057716,33.370132,33.57215
215,33.27365,33.55275,33.1736
216,32.96722,33.383957,33.64882
217,32.83259,33.56477,33.602642
218,33.44888,33.470356,33.08077
219,32.953323,33.519394,33.527287
220,33.517315,33.41503,33.06765
221,33.159798,33.597084,33.24312
222,32.82584,33.480736,33.693424
223,33.518707,33.101234,33.380062
224,32.962944,33.392277,33.644783
225,33.416756,33.11744,33.46581
226,33.75024,33.314316,32.93544
227,33.170746,33.35358,33.47567
228,33.814407,33.169727,33.01586
229,33.033325,33.34673,33.61995
230,33.374084,33.262848,33.363068
231,33.65245,33.27892,33.068626
232,33.742584,33.11644,33.14098
233,33.37504,33.29682,33.32814
234,33.367786,33.12841,33.5038
235,33.83281,33.13151,33.03568
236,33.630165,33.317307,33.05253
237,33.77826,33.12942,33.092323
238,33.167175,33.398323,33.4345
239,33.452404,33.22567,33.32193
240,33.407368,33.171074,33.421555
241,33.559353,33.159866,33.280777
242,33.408443,33.373856,33.2177
243,32.946117,33.56506,33.488823
244,33.255367,33.369125,33.375504
245,33.448437,33.192825,33.35873
246,32.89382,33.65162,33.454556
247,33.52527,33.382988,33.091743
248,33.87454,33.16843,32.95703
249,33.880333,33.17206,32.947613
250,33.657684,33.279438,33.062885
251,33.04696,33.491886,33.461155
252,33.164627,33.33095,33.50442
253,33.361843,33.274223,33.36393
254,33.489147,33.450855,33.059998
255,33.837803,33.203194,32.959
256,33.003204,33.296135,33.700657
257,33.294746,33.179073,33.526176
258,32.962288,33.359325,33.67839
259,33.790787,33.230362,32.97886
260,33.24447,33.496464,33.25907
261,33.842094,33.17365,32.984257
262,33.28294,33.247913,33.469143
263,33.61835,33.1637,33.217957
264,33.099495,33.375965,33.52454
265,33.49579,33.251858,33.252354
266,33.527073,33.28079,33.19213
267,33.0693,33.567574,33.36313
268,33.59923,33.40307,32.9977
269,33.152203,33.570847,33.276955
270,32.94899,33.36944,33.681572
271,32.830906,33.49295,33.676147
272,33.05065,33.47467,33.474686
273,32.7839,33.57249,33.643612
274,33.86032,33.09617,33.043507
275,32.953335,33.423447,33.623222
276,33.530342,33.257664,33.21199
277,33.3796,33.21406,33.40634
278,33.530083,33.115814,33.354103
279,32.85878,33.57364,33.567585
280,33.591984,33.37394,33.034084
281,33.748554,33.045815,33.205635
282,33.59612,33.326378,33.077503
283,33.51139,33.12398,33.364628
284,33.282333,33.326023,33.391644
285,33.457836,33.106136,33.43603
286,33.75689,33.155,33.088108
287,33.351444,33.23564,33.41291
288,33.42631,33.44957,33.124115
289,33.022274,33.58656,33.391167
290,33.75847,33.210693,33.030838
291,32.938404,33.491035,33.57056
292,33.44438,33.201912,33.353703
293,33.4172,33.247097,33.335705
294,33.777843,33.149128,33.073025
295,32.833908,33.554146,33.611946
296,33.29722,33.205177,33.4976
297,32.865993,33.41625,33.71776
298,32.886936,33.46867,33.644398
299,33.609943,33.06803,33.32202
300,33.129025,33.328903,33.542076
301,32.91835,33.617596,33.464058
