,y,n,?
0,39.859165,30.468193,29.67265
1,35.46704,30.11176,34.421192
2,34.54208,34.030113,31.427809
3,36.57557,31.397871,32.026558
4,41.749767,32.43169,25.818544
5,39.14658,32.085987,28.767427
6,35.556564,31.397524,33.04591
7,31.318987,32.55386,36.12715
8,32.42266,34.92612,32.651215
9,41.64413,29.542177,28.813696
10,40.230812,32.081875,27.687307
11,37.26776,32.720715,30.011522
12,33.57207,33.609447,32.81848
13,32.08607,29.151955,38.761967
14,27.000416,31.92678,41.072807
15,31.231869,34.39581,34.372322
16,30.647865,35.00592,34.346214
17,40.909306,29.134829,29.955873
18,34.435406,30.92743,34.637165
19,28.94117,36.480145,34.578686
20,31.948639,29.280493,38.770863
21,38.000355,26.479328,35.520317
22,25.457079,40.72671,33.816208
23,35.308163,35.45292,29.238922
24,28.604034,36.585743,34.810223
25,31.15638,34.582653,34.260963
26,23.45996,39.33458,37.20546
27,36.766598,35.034103,28.199297
28,30.883217,35.802883,33.313896
29,38.796417,32.191845,29.011738
30,35.037746,37.751587,27.210665
31,32.62462,37.05188,30.3235
32,36.999233,29.213861,33.786903
33,33.684155,35.358643,30.9572
34,35.70453,33.935013,30.360456
35,35.732574,26.03933,38.228096
36,38.55079,31.765472,29.683737
37,34.71958,31.833887,33.446537
38,27.022339,37.58002,35.397636
39,29.720024,33.36271,36.91727
40,29.240322,37.80671,32.952965
41,33.48266,34.455395,32.06194
42,33.7934,35.367676,30.838928
43,26.408901,39.18646,34.404636
44,25.043743,40.418102,34.53815
45,31.398588,37.965866,30.635548
46,21.310835,49.307552,29.381615
47,38.28982,31.175222,30.534958
48,39.404427,27.409979,33.185596
49,25.624868,38.92763,35.447502
50,35.631897,34.75531,29.612791
51,33.102856,28.398401,38.49874
52,37.692722,31.957827,30.349445
53,37.575974,30.585,31.839027
54,41.49431,30.479303,28.02639
55,40.303196,28.889444,30.807362
56,35.676243,34.335293,29.988468
57,35.844223,31.375187,32.780582
58,38.7052,33.326996,27.967802
59,28.245073,39.69856,32.056366
60,37.434803,29.127151,33.438038
61,23.523851,43.65134,32.824814
62,30.823458,35.94854,33.22801
63,35.826744,32.21642,31.95684
64,36.570072,32.009487,31.420443
65,38.211792,29.212904,32.5753
66,39.098274,32.15346,28.748264
67,31.933111,35.51872,32.54817
68,35.368244,34.61855,30.013203
69,32.152267,34.010227,33.8375
70,36.469505,37.00105,26.529446
71,25.301302,41.702003,32.996693
72,38.679874,31.417645,29.902481
73,37.352676,31.763777,30.883541
74,39.558353,30.51275,29.928902
75,38.614853,32.80144,28.583702
76,37.29552,28.592375,34.112103
77,38.572727,29.289162,32.138107
78,35.12729,34.09159,30.781122
79,29.129988,33.69008,37.17993
80,34.34224,33.50703,32.150734
81,37.471493,30.434566,32.09394
82,37.257668,28.601515,34.140816
83,36.456856,34.535103,29.008038
84,39.8199,32.60376,27.576336
85,40.646973,30.34055,29.012484
86,37.786186,31.20268,31.011135
87,32.977917,37.35928,29.662804
88,37.968918,31.835255,30.195824
89,38.493122,32.553547,28.953331
90,30.604605,34.78226,34.613132
91,37.695564,31.679081,30.625349
92,30.537107,35.094147,34.368748
93,31.89454,37.077324,31.028137
94,30.042053,32.66682,37.291134
95,41.701397,29.04423,29.254374
96,36.911564,30.33861,32.749836
97,31.10929,35.437126,33.453587
98,33.46458,35.40737,31.128042
99,43.9109,27.653599,28.4355
100,37.623905,33.558643,28.817451
101,39.619843,32.585987,27.794174
102,38.554897,33.23978,28.20532
103,35.65616,29.271513,35.072327
104,29.544697,36.004124,34.45118
105,35.42517,30.583408,33.991425
106,38.9533,31.035446,30.011257
107,26.21027,39.69809,34.091637
108,27.62662,40.040897,32.332485
109,33.031853,34.588234,32.379913
110,37.76153,31.60112,30.637348
111,25.863419,38.13088,36.005707
112,35.40206,31.210358,33.387585
113,23.542326,43.37156,33.086117
114,34.395416,36.97696,28.62763
115,29.992577,36.421658,33.585766
116,41.693024,30.682707,27.624268
117,31.678396,32.29667,36.024933
118,35.07769,33.84869,31.073624
119,40.176,30.482662,29.341343
120,40.157806,28.121603,31.72059
121,34.648228,36.524246,28.82753
122,36.711124,33.333233,29.955647
123,38.851124,31.201645,29.947237
124,40.50053,31.367233,28.132238
