,n,y,?
0,33.3457,33.774246,32.88006
1,36.327217,34.325817,29.34697
2,30.52438,37.02404,32.451576
3,34.404884,30.487495,35.10762
4,33.24911,34.29467,32.456223
5,34.269028,31.481058,34.249916
6,31.869026,32.506336,35.624634
7,30.26914,35.76824,33.96262
8,32.808258,36.16076,31.03098
9,37.60393,35.724987,26.671085
10,33.57748,31.83108,34.59144
11,39.262573,24.863981,35.873447
12,31.802002,35.17939,33.01861
13,37.00885,32.490025,30.501123
14,32.447906,33.762836,33.789257
15,34.322693,32.81657,32.860737
16,33.17786,31.762796,35.059345
17,32.17345,33.592453,34.234093
18,32.066216,30.316967,37.61682
19,30.23214,35.688755,34.07911
20,30.284155,34.71748,34.998363
21,34.27464,30.614317,35.111046
22,33.645596,33.82292,32.531487
23,34.45057,34.11641,31.433022
24,33.83771,32.207634,33.954655
25,26.178095,40.139423,33.682476
26,35.775265,33.53015,30.69458
27,35.33185,30.682814,33.985336
28,32.686485,35.378628,31.934887
29,32.265137,33.41523,34.31963
30,33.7228,34.89381,31.383389
31,36.498497,32.29784,31.203661
32,33.21746,33.705353,33.077183
33,33.291233,35.26409,31.444675
34,35.0803,32.05193,32.86777
35,34.185066,33.53188,32.283054
36,31.883076,30.741013,37.37591
37,37.194424,33.48749,29.318085
38,30.492058,37.614708,31.893242
39,35.946854,32.612396,31.44075
40,35.211365,32.91699,31.871653
41,33.295994,33.806385,32.897614
42,68.71844,16.591038,14.690524
43,35.35691,31.893036,32.750053
44,32.298954,36.334606,31.366432
45,33.927044,37.078377,28.994577
46,34.284565,35.884983,29.83045
47,35.744026,31.191668,33.064312
48,33.58562,31.909084,34.5053
49,32.303112,34.31401,33.38288
50,33.36247,35.636517,31.001019
51,34.677402,31.14543,34.17717
52,33.272987,36.26963,30.457384
53,31.86262,38.28352,29.853865
54,32.152325,35.14306,32.70462
55,31.418371,30.989435,37.59219
56,39.33572,27.047121,33.617153
57,39.781075,28.957445,31.261488
58,33.90923,34.89757,31.1932
59,34.619507,31.887547,33.49295
60,35.269707,33.29156,31.438728
61,34.410408,28.921886,36.667706
62,29.639748,35.07566,35.28459
63,32.207268,38.362755,29.429976
64,33.72389,33.701523,32.574585
65,32.71565,33.659294,33.62506
66,35.48838,32.63394,31.877682
67,31.911205,35.763622,32.325172
68,38.43393,35.756016,25.810057
69,37.633423,31.69013,30.67645
70,38.207397,33.722694,28.069904
71,28.452503,36.54775,34.99975
72,31.227728,34.07464,34.697624
73,35.14919,33.265427,31.58538
74,30.828545,33.414165,35.75729
75,31.614485,32.71599,35.669525
