,y,n,?
0,60.196762,12.438213,27.365023
1,43.84264,13.549459,42.607903
2,32.109783,46.435658,21.454563
3,28.502077,17.333378,54.164547
4,65.22407,12.2403345,22.535593
5,57.32904,13.156536,29.51442
6,20.36423,23.23461,56.401165
7,21.239374,25.372839,53.387787
8,38.92473,38.864605,22.210665
9,12.184608,64.31588,23.499521
10,62.83952,11.857545,25.302935
11,12.69935,65.53756,21.763084
12,64.72281,12.743881,22.533304
13,28.873873,37.501698,33.62442
14,59.34825,18.942066,21.709684
15,44.17597,15.64694,40.177094
16,31.176304,16.403706,52.42
17,22.578676,54.020226,23.401102
18,12.474767,59.53688,27.988356
19,46.46329,30.817175,22.719536
20,23.312492,54.27317,22.414341
21,15.467826,44.16207,40.370106
22,53.830147,21.714651,24.455194
23,12.200105,63.33865,24.46125
24,56.031452,14.7842045,29.184341
25,12.970199,62.15373,24.876078
26,21.664333,55.45377,22.881895
27,13.195461,49.484764,37.319782
28,12.598048,66.8292,20.572748
29,32.52473,37.89335,29.581923
30,19.842491,20.005232,60.152275
31,29.084623,38.555294,32.360085
32,56.178104,21.91797,21.903923
33,14.268427,65.62888,20.10269
34,64.20934,14.004352,21.7863
35,40.448647,17.910427,41.64093
36,13.479752,66.22492,20.295322
37,21.07421,19.302895,59.622894
38,15.170121,65.47059,19.359287
39,15.402368,64.55812,20.039507
40,13.022639,57.229607,29.74776
41,14.3592615,44.1795,41.461235
42,43.41834,13.315697,43.26596
43,14.160557,65.7157,20.123741
44,20.394363,21.911495,57.694138
45,20.018229,24.611898,55.369873
46,36.26239,38.430737,25.30688
47,23.784496,56.731033,19.48447
48,21.072401,22.528067,56.399536
49,26.233345,18.336758,55.4299
50,61.292088,14.782703,23.92521
51,12.710153,65.69548,21.594366
52,55.498867,22.388622,22.11251
53,28.295845,50.100456,21.603697
54,64.99984,13.28157,21.718584
55,63.825863,12.214504,23.959633
56,64.716736,12.223267,23.060003
57,62.570507,11.961569,25.46792
58,16.398365,60.550266,23.051367
59,34.164616,16.758419,49.07696
60,21.307379,56.85683,21.8358
61,17.671885,38.81999,43.508125
62,17.110868,63.937508,18.951618
63,12.503425,66.351715,21.144861
64,65.57855,12.777671,21.643782
65,63.385166,11.855684,24.759153
66,57.195347,14.402093,28.402563
67,12.420586,65.48325,22.09616
68,12.654802,66.58664,20.758566
69,15.797207,36.9453,47.257492
70,12.654117,65.63321,21.712679
71,14.5793705,52.11936,33.30127
72,33.041183,36.44539,30.513426
73,64.66818,12.187532,23.144283
74,61.1279,11.79912,27.07298
75,65.18745,13.284937,21.527617
76,50.432976,17.857508,31.709517
77,65.57914,13.734018,20.686842
78,21.39251,18.830088,59.777405
79,40.283558,14.382632,45.333805
80,65.04529,13.766384,21.188335
81,65.53409,13.376893,21.089012
82,18.339897,25.931744,55.72836
83,64.21465,11.96043,23.824917
84,20.702713,21.19167,58.105625
85,57.359634,22.178131,20.462233
86,65.52918,13.34441,21.126404
87,58.431633,21.099787,20.468582
88,59.73954,11.648845,28.611612
89,19.767069,58.862843,21.370089
90,58.46801,11.876835,29.655153
91,16.472155,63.09641,20.431427
92,14.136514,66.249344,19.61414
93,51.059105,20.800406,28.140497
94,19.287746,60.40411,20.308147
95,64.4815,12.141103,23.377398
96,19.107372,22.917019,57.9756
97,13.379108,61.705696,24.915192
98,64.17832,12.567441,23.254234
99,64.54693,13.173124,22.279955
100,62.702984,12.448015,24.849005
101,62.8889,14.822938,22.288157
102,52.56196,25.80899,21.629051
103,65.20863,13.139611,21.651762
104,19.690722,23.58823,56.72105
105,35.037968,38.3007,26.661333
106,22.381111,56.330482,21.288408
107,13.298517,53.036922,33.664566
108,12.416516,65.77239,21.811089
109,12.559302,58.55437,28.886328
110,65.34851,13.159503,21.491993
111,51.9418,13.539444,34.51876
112,63.438225,11.967283,24.594492
113,18.35357,24.66635,56.98008
114,22.404932,18.847183,58.747887
115,13.835038,66.14858,20.016375
116,25.054363,39.260654,35.68498
117,30.008148,42.432095,27.559761
118,64.96801,12.600509,22.43148
119,13.487761,66.35907,20.153164
120,63.206173,13.197131,23.596699
121,64.54118,12.222457,23.236353
122,23.382961,55.506634,21.110401
123,19.461765,55.694206,24.844038
124,20.151402,58.142334,21.706264
125,62.728794,12.195559,25.075647
126,12.033235,61.812996,26.153765
127,54.873573,14.922233,30.204195
128,28.326538,38.76993,32.903526
129,16.968832,29.3547,53.676468
130,21.299795,56.71691,21.983294
131,39.739536,16.286043,43.97442
132,58.896328,11.719121,29.384554
133,13.0461,65.77013,21.18378
134,45.977768,31.477467,22.54477
135,13.239223,66.20398,20.5568
136,42.543385,36.798294,20.65832
137,60.604637,18.735512,20.659853
138,65.321884,13.392268,21.285843
139,12.41417,61.687054,25.898775
140,64.69639,12.85091,22.452702
141,58.932983,12.412705,28.654316
142,15.872934,63.765533,20.361534
143,17.428988,63.66911,18.901903
144,48.430225,17.277927,34.291843
145,15.673238,64.66013,19.666634
146,64.6106,12.215241,23.174149
147,61.1942,12.3468485,26.458961
148,17.967024,62.126957,19.906015
149,35.8327,40.50125,23.666052
150,60.6824,12.028472,27.289135
151,25.570246,41.428417,33.001335
152,64.677635,12.291186,23.03117
153,19.098148,60.891056,20.010798
154,46.945183,13.869648,39.185165
155,46.582096,12.869822,40.54808
156,63.60354,14.196073,22.200388
157,49.445312,17.258959,33.29573
158,19.215954,24.420492,56.36356
159,61.765625,11.7874365,26.446938
160,46.516945,14.857223,38.62583
161,39.85527,37.662994,22.481735
162,18.348658,38.54188,43.109463
163,25.354,41.435986,33.21002
164,41.383736,14.353816,44.26244
165,54.797028,17.578129,27.62485
166,49.773518,12.689903,37.53658
167,25.944986,37.582863,36.47215
168,12.685062,66.36498,20.949953
169,12.837604,66.19222,20.970177
170,14.456148,65.76874,19.775116
171,18.117386,60.894184,20.988426
172,55.56438,22.49076,21.944859
173,16.721828,62.08441,21.19376
174,12.563112,58.971493,28.465393
175,18.430933,60.74933,20.819733
176,58.522095,19.27675,22.201157
177,12.1750345,65.4448,22.380161
178,22.857546,19.461306,57.68115
179,17.692745,28.54079,53.766464
180,12.387689,59.8663,27.746006
181,64.03376,12.074088,23.892149
182,21.080849,22.494013,56.425137
183,13.621344,65.92035,20.458311
184,19.006065,60.723953,20.269976
185,20.439156,57.796623,21.764221
186,19.219189,22.667185,58.11363
187,57.742207,13.665782,28.592014
188,63.37792,16.004585,20.617489
189,59.692566,11.81109,28.496344
190,63.47886,16.510426,20.010717
191,16.73192,52.04798,31.220097
192,13.387964,58.580376,28.031658
193,17.24612,62.63614,20.117737
194,63.593803,15.667464,20.738739
195,23.227194,42.80087,33.97194
196,56.67852,18.354147,24.967335
197,23.574703,54.88382,21.541477
198,32.027954,29.324287,38.647755
199,65.133545,13.2105875,21.655869
200,15.380497,37.041264,47.57824
201,64.9292,12.883742,22.187057
202,37.561687,29.663977,32.774334
203,65.661766,13.238208,21.100029
204,58.218987,12.637872,29.143143
205,64.83717,12.973389,22.189432
206,13.406282,51.7969,34.796814
207,12.544821,65.74062,21.714548
208,64.089874,14.430645,21.479473
209,64.23343,12.20496,23.561617
210,65.2512,12.808349,21.940453
211,12.017424,64.54137,23.44121
212,58.119965,12.277089,29.602953
213,47.85842,22.31676,29.82482
214,22.30323,29.978127,47.718643
215,42.89344,13.769455,43.3371
216,49.476032,13.815278,36.708687
217,26.944218,16.845245,56.21054
218,17.243885,61.7513,21.004816
219,46.363766,14.253108,39.383125
220,64.62555,12.498329,22.87612
221,14.325668,66.14069,19.533642
222,47.90872,13.430248,38.661037
223,17.537954,59.52413,22.937914
224,18.898773,61.875988,19.225239
225,65.201256,14.371671,20.427073
226,12.144674,62.825157,25.030167
227,43.402584,15.072213,41.525208
228,18.8815,36.26174,44.85675
229,63.994568,14.453584,21.551851
230,23.352123,21.454506,55.193375
231,47.614704,28.71259,23.6727
232,44.219795,18.827536,36.95267
233,15.787975,49.7078,34.504215
234,61.61002,11.835927,26.55405
235,15.2417345,37.214016,47.54425
236,63.281113,16.215284,20.5036
237,16.720661,36.945183,46.334152
238,53.032143,12.24828,34.719574
239,60.370434,12.007856,27.621714
240,12.11079,59.245567,28.64364
241,14.13012,65.71041,20.15948
242,48.445354,30.910921,20.643723
243,12.0764885,64.9646,22.958908
244,21.233873,35.51803,43.24809
245,36.661915,41.31383,22.024256
246,43.748943,35.219757,21.031301
247,13.451323,62.543625,24.005045
248,12.579733,55.93731,31.48296
249,62.711502,17.133583,20.154915
250,13.197138,64.61193,22.19093
251,64.29605,15.2733135,20.43064
252,15.274821,39.080135,45.64505
253,12.432547,65.24153,22.32592
254,25.347197,18.1297,56.5231
255,15.879087,64.52598,19.594933
256,20.103888,20.972757,58.92336
257,13.194771,60.130955,26.67427
258,19.963829,23.49399,56.542183
259,61.412586,12.4307,26.156717
260,46.46924,13.5412245,39.989532
261,56.106575,13.840203,30.053219
262,12.0141945,63.333054,24.652744
263,13.644598,66.22317,20.132236
264,14.375618,66.16305,19.461336
265,64.33616,12.155923,23.50792
266,13.648921,66.293594,20.057484
267,65.83046,12.363926,21.805607
268,14.667283,65.790764,19.541948
269,54.294712,23.641249,22.064034
270,65.11714,13.306448,21.576416
271,21.792603,51.62608,26.581314
