,n,y,?
0,34.138046,32.625153,33.23681
1,31.983015,33.983932,34.033054
2,32.589844,32.663822,34.746334
3,33.067486,33.464703,33.467815
4,32.46401,34.00852,33.527466
5,33.73087,32.46243,33.806698
6,32.992474,34.35885,32.64868
7,33.200653,33.883728,32.915627
8,33.398415,33.234898,33.366688
9,36.27071,34.626892,29.102394
10,33.489307,33.49602,33.01467
11,33.734966,33.68955,32.575485
12,33.93999,32.45056,33.609444
13,32.733917,33.770267,33.49582
14,32.942722,33.696056,33.361225
15,33.283833,32.7356,33.980568
16,31.95222,35.487846,32.559933
17,32.50895,34.511524,32.979523
18,32.93972,32.379204,34.681076
19,33.788536,33.968864,32.242596
20,35.590942,33.043907,31.36515
21,32.991467,33.833473,33.175056
22,32.67094,33.67073,33.65833
23,34.087994,33.945885,31.96612
24,32.72727,34.23513,33.037598
25,33.292248,33.242546,33.465202
26,33.108624,33.129684,33.761692
27,33.559326,33.495705,32.94497
28,32.70866,33.761482,33.529858
29,33.01892,32.401024,34.580055
30,33.443195,32.307144,34.249657
31,34.20998,33.125885,32.66413
32,32.874855,33.652157,33.472992
33,32.670815,33.188232,34.14095
34,33.00935,32.704098,34.286552
35,31.686092,35.706043,32.60786
36,33.475105,33.615746,32.90915
37,33.128918,33.26592,33.605164
38,34.369926,32.61023,33.019848
39,34.17833,32.715458,33.106213
40,35.010555,33.477455,31.511992
41,33.206764,33.505787,33.28745
42,33.879585,32.87585,33.244564
43,34.91884,32.178955,32.90221
44,31.924168,34.31695,33.758884
45,31.469706,33.993412,34.536884
46,32.934155,33.55713,33.508717
47,32.77868,33.559822,33.661503
48,33.19436,33.072308,33.73333
49,33.04687,33.27829,33.674835
50,34.54493,32.72487,32.730206
51,33.39004,33.1035,33.506454
52,33.169086,34.546505,32.284412
53,34.44838,32.4047,33.146915
54,33.712814,33.34959,32.937595
55,33.103798,32.791546,34.104656
56,33.11732,33.692177,33.190502
57,33.181385,33.11275,33.70586
58,33.697983,34.09297,32.209038
59,33.603813,33.66696,32.729225
60,33.023483,34.156082,32.82043
61,34.006645,32.82014,33.173218
62,32.513897,33.677887,33.808212
63,34.095074,32.84877,33.056152
64,32.19616,34.63949,33.164352
65,32.054462,36.15883,31.786716
66,32.653553,33.716434,33.630013
67,40.834812,29.342487,29.822695
68,33.29086,33.221455,33.487686
69,33.268,33.365173,33.366825
70,33.28448,33.43033,33.285187
71,33.580418,33.270847,33.14873
72,32.239803,33.406105,34.35409
73,33.150013,34.438263,32.411724
74,33.67224,33.308376,33.01938
75,33.942562,31.51963,34.537807
76,33.00877,32.537113,34.45412
77,33.895145,33.17455,32.9303
78,33.331852,33.07842,33.589725
79,34.189137,32.550488,33.26038
80,33.11471,33.008682,33.876602
81,33.159973,33.59714,33.24289
82,33.247467,34.068226,32.684307
83,32.41729,34.160038,33.422676
84,33.521313,33.294533,33.184147
85,33.800648,33.250942,32.948406
86,32.69643,33.224888,34.078686
87,33.558758,32.935204,33.50603
88,33.867294,32.71683,33.41588
89,33.744232,32.974277,33.281487
90,34.90432,33.100147,31.995539
91,34.120083,33.12022,32.759697
92,34.019287,32.80876,33.171947
93,33.284748,33.407784,33.307472
94,34.682182,32.936092,32.38172
95,33.65713,33.111393,33.231476
96,33.72455,32.35225,33.9232
97,33.52314,32.78998,33.686882
98,32.930565,33.662666,33.40677
99,33.141075,33.8408,33.018124
100,34.17139,32.794426,33.03418
101,33.76501,32.96257,33.272423
102,32.73443,33.977936,33.287636
103,34.6628,31.749016,33.58819
104,33.698334,33.19681,33.104862
105,32.924152,35.018505,32.057343
106,35.334225,32.658176,32.00759
107,32.747597,33.44503,33.80737
108,32.34748,33.318527,34.333996
109,31.943375,34.913746,33.142883
110,33.64974,33.54922,32.801044
111,32.212727,34.40476,33.38251
112,33.312096,33.96727,32.720634
113,32.468605,33.358723,34.17267
114,33.84152,32.482258,33.676224
115,33.090668,33.496826,33.412506
116,32.528645,34.36362,33.107735
117,32.281876,35.598522,32.119602
118,34.689884,31.842285,33.467834
119,33.94184,33.342968,32.71519
120,33.853634,33.185127,32.96124
121,33.58334,33.989014,32.42765
122,32.82716,34.564384,32.60845
123,33.19859,33.75611,33.0453
124,33.16196,33.672222,33.16581
125,33.823605,33.099518,33.076878
126,32.656452,33.62651,33.71704
127,33.41094,33.777203,32.811855
128,32.021694,33.420467,34.557835
129,33.958694,32.718685,33.32262
130,33.545547,33.268883,33.18557
131,32.219948,33.684082,34.09597
132,33.353897,33.132347,33.513756
133,33.572235,32.912083,33.515686
134,34.104103,33.009956,32.885944
135,34.610992,33.221016,32.16799
136,32.854897,33.519566,33.62554
137,33.71711,33.10729,33.175602
138,33.971786,33.9896,32.038616
139,33.162766,33.46219,33.37505
140,35.457485,32.934074,31.608442
141,32.99468,32.263393,34.741936
142,32.646885,33.88276,33.470352
143,33.42109,34.55976,32.019154
144,33.42795,32.955246,33.61681
145,34.579712,32.81537,32.60492
146,33.328663,34.455597,32.215744
147,33.41816,32.733875,33.847965
148,34.39134,34.980453,30.628216
149,33.019176,33.566082,33.414745
150,34.305817,33.85036,31.84383
151,33.42662,34.294785,32.2786
152,34.33053,33.26359,32.405876
153,32.882736,34.54068,32.576584
154,34.062714,32.793644,33.143642
155,32.76451,34.301144,32.934345
156,32.709755,34.143562,33.146683
157,33.40823,33.14229,33.449482
158,33.467575,33.70726,32.825165
159,31.941275,31.258085,36.800636
160,33.130432,32.0833,34.78627
161,33.398582,33.430725,33.17069
162,34.118847,33.663006,32.218147
163,32.710724,34.90814,32.38114
164,31.459793,33.91347,34.626736
165,33.625072,32.719646,33.65528
166,32.80238,33.08153,34.116093
167,32.747223,34.32956,32.923225
168,33.233757,32.825924,33.940323
169,33.51116,33.315964,33.172874
170,33.832912,33.172318,32.994766
171,33.16585,34.0391,32.795048
172,32.598408,32.65157,34.750023
173,35.256012,32.28138,32.46261
174,32.56228,33.932922,33.504795
175,33.047146,33.42092,33.53193
176,31.624067,34.501648,33.87428
177,34.168007,32.86669,32.965305
178,30.605417,34.889324,34.50526
179,33.54121,33.426502,33.032288
180,33.408127,33.861504,32.73037
181,33.039005,32.60288,34.358112
182,35.112022,35.58527,29.302708
183,32.694008,32.795494,34.510498
184,33.95083,32.667114,33.382057
185,33.365093,31.693115,34.941788
186,32.878693,31.161907,35.9594
187,33.3012,33.672764,33.02603
188,34.31233,35.335518,30.352154
189,33.730907,32.8736,33.39549
190,33.14085,33.04186,33.817287
191,32.188396,32.502712,35.308887
192,33.89618,33.252754,32.851063
193,34.275497,31.226074,34.498425
194,34.187256,32.502434,33.31031
195,33.581043,33.401363,33.017593
196,32.836536,33.699043,33.464428
197,33.745895,33.810024,32.444084
198,32.78901,33.366295,33.8447
199,32.546078,34.312542,33.14138
200,34.099365,33.38812,32.512516
201,35.5821,33.38669,31.031212
202,34.341614,32.871296,32.78709
203,36.261623,31.31946,32.418915
204,35.187374,32.98669,31.825933
205,31.512093,35.471172,33.01673
206,32.73165,33.457203,33.811142
207,32.466663,34.80421,32.729126
208,33.73598,33.414192,32.849827
209,33.670135,33.404335,32.92552
210,32.754078,33.75769,33.488235
211,33.830868,28.435984,37.733147
212,33.77625,32.985325,33.23843
213,32.98618,33.094448,33.919376
214,32.04667,33.713634,34.239693
215,33.487606,33.090748,33.421642
216,33.85847,32.788235,33.353294
217,34.74432,32.22991,33.02577
218,32.17092,34.07908,33.749996
219,32.296772,34.88231,32.820927
220,33.98442,32.937786,33.077793
221,33.80738,32.714195,33.478424
222,34.154037,33.000652,32.845314
223,32.601128,34.71133,32.68754
224,34.195316,31.99393,33.810753
225,33.394833,33.33061,33.274563
226,33.76034,32.98045,33.25921
227,32.40425,34.179665,33.41609
228,32.300575,34.839596,32.859833
229,34.13228,32.6433,33.22442
230,32.478573,33.240734,34.28069
231,33.729847,32.692116,33.578033
232,33.11635,33.528267,33.355392
233,32.949574,34.065548,32.98488
234,32.630844,33.521584,33.847572
235,33.499252,32.87507,33.62568
236,34.039227,32.957462,33.00332
237,33.956654,32.82368,33.219666
238,33.304436,32.57929,34.116272
239,33.34888,33.896313,32.754807
240,36.505943,32.317017,31.177034
241,34.67798,32.79148,32.530544
242,34.081062,33.770424,32.148514
243,33.714245,32.790123,33.495636
244,33.76432,33.083958,33.151726
245,32.94695,34.310455,32.742596
246,33.050255,33.439358,33.51039
247,33.99337,33.10358,32.903053
248,33.842945,32.70375,33.453304
249,32.84895,33.084766,34.066284
250,34.5116,32.100407,33.387993
251,32.783936,33.753532,33.462536
252,34.992123,33.50422,31.503654
253,34.092476,33.271896,32.63562
254,33.306496,33.193375,33.500122
255,33.722645,32.979683,33.297676
256,33.66764,33.619446,32.712917
