,n,y,?
0,32.623337,32.928093,34.44857
1,33.650314,32.82489,33.5248
2,32.772995,33.259697,33.96731
3,33.50853,33.215824,33.275646
4,33.692867,32.828896,33.478237
5,33.543705,32.52439,33.9319
6,32.98861,33.6258,33.385586
7,34.97926,32.3336,32.687145
8,33.45317,33.257637,33.289192
9,33.148598,34.03725,32.81415
10,33.280148,33.95072,32.769127
11,33.056858,33.249344,33.693798
12,33.282204,32.832165,33.885628
13,33.969967,35.00646,31.023575
14,33.250034,33.34294,33.40703
15,31.99056,32.87647,35.13297
16,32.86476,33.42959,33.70565
17,34.12053,33.58163,32.29784
18,33.549225,33.469673,32.9811
19,33.432026,33.126175,33.441795
20,34.079952,33.357773,32.562275
21,32.415993,34.17474,33.409264
22,34.027134,33.274086,32.698776
23,33.78694,32.316154,33.896904
24,33.93163,33.40703,32.66134
25,33.752804,33.00419,33.243008
26,34.022243,33.539043,32.43871
27,33.64971,32.163013,34.18728
28,32.58834,33.69374,33.71792
29,34.019966,32.61596,33.364075
30,32.910393,33.81606,33.273544
31,33.63313,33.0699,33.296967
32,33.260532,33.222023,33.51745
33,33.296333,33.88454,32.819126
34,32.827415,33.99114,33.181446
35,34.528217,33.187885,32.283897
36,34.837666,31.833263,33.32907
37,33.450882,33.709187,32.83993
38,33.289253,32.81661,33.894135
39,32.306335,33.957726,33.735935
40,33.45199,33.728073,32.819942
41,33.808186,33.67858,32.51323
42,32.65549,33.56926,33.77525
43,33.29436,34.665627,32.040016
44,34.223804,32.690495,33.085697
45,31.97149,34.376358,33.652145
46,34.55016,31.113068,34.336777
47,33.83239,33.669575,32.498035
48,34.452282,32.349316,33.1984
49,33.215694,31.682304,35.102
50,33.536533,32.7214,33.742065
51,32.61556,33.946358,33.438084
52,32.719887,33.35495,33.92516
53,33.888565,33.615856,32.495575
54,32.226036,34.689888,33.084072
55,32.820206,33.28138,33.898415
56,33.342987,32.56507,34.09194
57,32.109272,33.464005,34.426723
58,34.438103,33.135014,32.426884
59,33.84613,33.57493,32.578945
60,33.49794,32.42135,34.080704
61,33.790977,32.75249,33.45653
62,33.711617,33.291298,32.997086
63,30.458658,34.188457,35.352886
64,33.50299,32.60068,33.89633
65,33.587402,32.960545,33.45205
66,33.850166,33.177784,32.972054
67,34.00386,33.04625,32.94989
68,34.36205,32.54734,33.09061
69,33.17296,34.527145,32.299896
70,33.322014,33.775345,32.90264
71,32.111324,34.520798,33.36788
72,33.413933,32.26196,34.324104
73,33.047424,32.921375,34.0312
74,33.406113,32.950245,33.64364
75,33.83997,33.570976,32.589046
76,31.662664,35.05165,33.285686
77,31.626255,34.35133,34.02242
78,33.488087,33.370995,33.140915
79,33.9948,32.24839,33.756817
80,32.064075,34.050022,33.8859
81,34.554337,32.204723,33.240936
82,33.883156,33.530655,32.586185
83,32.981346,34.276802,32.74185
84,33.29345,33.738953,32.96759
85,33.233696,33.914646,32.85166
86,33.08955,32.7675,34.142944
87,32.955505,33.284718,33.759777
88,34.016712,33.09566,32.88763
89,33.367035,33.415802,33.217163
90,34.223034,32.683064,33.093903
91,33.74803,33.329052,32.922916
92,33.675728,32.63761,33.686657
93,33.612007,32.87718,33.51081
94,32.6539,34.074253,33.271843
95,33.77794,33.378395,32.84367
96,33.683388,33.95556,32.361053
97,33.29954,33.814957,32.885506
98,32.5863,34.165127,33.248577
99,33.083183,33.89833,33.018486
100,33.455315,32.901413,33.64327
101,34.940575,32.56386,32.495564
102,33.55138,32.83462,33.614002
103,33.016224,33.45458,33.529194
104,32.83885,34.16633,32.994827
105,34.75665,32.771767,32.47158
106,33.425842,33.78103,32.793133
107,33.35246,32.578846,34.06869
108,34.25071,32.574394,33.1749
109,32.21999,33.738792,34.04122
110,32.97275,33.79663,33.230618
111,33.87358,32.342113,33.7843
112,33.164875,33.60558,33.229546
113,33.994762,31.775114,34.23013
114,33.11851,32.242237,34.639244
115,33.68914,33.36568,32.945175
116,33.593227,32.41553,33.991238
117,33.272015,33.367695,33.360294
118,33.914204,32.070084,34.015705
119,32.56751,33.555325,33.877167
120,33.7083,33.194767,33.096935
121,33.562134,33.73097,32.706905
122,34.37085,33.027298,32.60186
123,32.9282,33.361084,33.710712
124,32.552017,34.10723,33.34075
125,33.36203,33.6096,33.02837
126,33.68005,33.830166,32.489788
127,33.252262,33.66144,33.0863
128,33.656677,33.14966,33.19367
129,33.527172,33.56933,32.903496
130,32.239143,32.34854,35.41232
131,32.914753,33.29954,33.785706
132,33.82137,32.507885,33.670746
133,36.270714,32.420887,31.308397
134,33.832794,33.92816,32.239044
135,33.79578,33.11085,33.093365
136,33.56907,33.916397,32.51453
137,33.4121,33.65908,32.928814
138,33.816708,32.801357,33.38194
139,33.7402,33.401543,32.858257
140,33.183304,32.631462,34.185238
141,32.758507,33.67855,33.56294
142,33.12457,33.898808,32.97662
143,33.769455,32.803658,33.426884
144,33.536514,32.54774,33.915745
145,32.66269,33.71647,33.620842
146,32.74002,35.629253,31.630724
147,33.32869,33.318665,33.352646
148,32.770466,32.601883,34.627655
149,33.24002,33.34282,33.41716
150,32.938274,32.763107,34.29862
151,33.522053,33.119858,33.358093
152,32.67411,33.167137,34.15876
153,32.633026,34.028564,33.338406
154,33.46336,33.427067,33.109573
155,32.442398,33.710896,33.846703
156,32.920185,33.23302,33.846798
157,32.676105,34.57914,32.74476
158,32.920517,33.95705,33.122433
159,34.141964,33.323227,32.534817
160,33.03547,34.270596,32.69393
161,32.447544,33.816994,33.73546
162,33.3032,33.378654,33.31815
163,32.774696,34.158916,33.06638
164,32.908302,34.22443,32.867275
165,32.97448,32.31734,34.70818
166,33.797016,32.481308,33.72168
167,33.156734,33.74992,33.09334
168,33.435596,32.055477,34.508926
169,34.0041,33.201946,32.793953
170,34.562702,33.168068,32.26923
171,34.291206,33.125984,32.58281
172,34.01257,33.313778,32.673656
173,31.643995,33.642803,34.713196
174,33.06511,33.12001,33.814884
175,33.454994,32.592663,33.95235
176,33.642025,33.11042,33.24756
177,32.82999,33.21806,33.951954
178,32.916172,34.20896,32.874866
179,33.930386,33.499783,32.56983
180,34.159946,33.51723,32.322815
181,32.91468,33.52471,33.560608
182,33.88418,33.135845,32.979977
183,34.000336,32.75158,33.248093
184,32.442207,32.84034,34.717445
185,33.297626,32.985813,33.716564
186,33.35373,33.1073,33.538967
187,33.992325,32.606503,33.401176
188,33.115005,33.01444,33.87056
189,33.243713,33.176285,33.580006
190,33.008568,33.1564,33.835026
191,32.664837,33.648483,33.686684
192,33.849068,32.53414,33.616795
193,34.05048,33.141823,32.8077
194,34.083782,32.726982,33.189228
195,33.934376,32.984676,33.08095
196,33.41783,33.541412,33.04076
197,34.025185,33.75667,32.218147
198,33.245308,32.823887,33.93081
199,34.10592,33.291176,32.6029
200,33.112537,33.078903,33.808556
201,33.642223,32.99057,33.367203
202,32.073997,34.63694,33.289066
203,33.7119,33.256935,33.031162
204,34.080536,32.56602,33.353443
205,34.438213,33.109207,32.452583
206,33.405212,33.42857,33.166218
207,33.137497,33.428085,33.43441
208,34.30727,32.74369,32.94903
209,34.173824,32.80429,33.02188
210,34.50066,32.561703,32.937637
211,32.21298,33.650875,34.136147
212,33.18767,33.184525,33.627804
213,33.06608,32.324142,34.609776
214,32.76357,32.74429,34.49214
215,32.294727,32.72522,34.980057
216,33.473568,33.256355,33.270077
217,33.277573,33.974434,32.747997
218,34.250984,32.190987,33.558025
219,33.00443,33.462185,33.533386
220,33.01663,33.49406,33.489307
221,33.694996,33.810925,32.49408
222,32.886806,34.49279,32.620403
223,33.223213,33.329113,33.44767
224,34.670765,31.009302,34.31994
225,33.439156,33.486935,33.07391
226,33.09517,33.3713,33.53354
227,33.271072,33.567154,33.161774
228,33.91141,32.850113,33.238472
229,33.48118,33.998547,32.520275
230,33.425495,33.193077,33.381428
231,32.82004,33.58842,33.591537
232,33.620987,32.19117,34.187843
233,33.16333,33.71013,33.126537
234,33.689583,33.0017,33.308712
235,33.167812,33.695812,33.136375
236,33.469833,33.046818,33.48335
237,33.21261,33.591606,33.19579
238,34.249245,33.05601,32.694744
239,32.27162,34.091003,33.637375
240,33.659245,32.95654,33.38422
241,35.011898,31.521202,33.466896
242,33.171085,33.893497,32.935413
243,31.845903,32.713516,35.440582
244,33.558594,33.05236,33.389046
245,31.646347,33.401134,34.95252
246,33.20935,33.222446,33.56821
247,32.15205,34.81897,33.028984
248,34.001175,32.174194,33.824627
249,33.118633,33.743416,33.13795
250,32.81977,33.547585,33.63264
251,34.051613,33.26222,32.686165
252,33.208378,34.416443,32.37518
253,33.049023,33.158813,33.79216
254,34.02133,33.396065,32.582603
255,32.47645,33.66516,33.858387
256,32.815907,33.838158,33.34594
257,32.546528,33.974243,33.479233
258,33.6323,33.499683,32.86801
259,33.430843,33.308853,33.260307
260,32.89639,33.373398,33.730213
261,32.378735,34.2972,33.324066
262,33.49758,33.24587,33.25655
263,32.61919,34.198967,33.181843
264,33.614,33.027615,33.35839
265,33.54953,33.378494,33.07198
266,33.25481,33.718765,33.026424
267,33.186085,32.690655,34.123264
268,33.662735,33.37074,32.966526
269,34.500786,33.013252,32.48596
270,33.338623,33.607273,33.054108
271,33.834953,33.163776,33.00127
272,34.014378,31.927214,34.058414
273,32.503525,33.85916,33.637314
274,33.11369,33.67313,33.21318
275,32.643475,32.718407,34.638123
276,33.097183,33.6796,33.223213
277,33.88166,33.35065,32.76769
278,32.744896,32.931118,34.32399
279,34.2687,33.09406,32.63725
280,33.703648,33.164112,33.132248
281,33.049232,33.052303,33.898464
282,33.472206,32.9585,33.569298
283,33.228157,32.367374,34.40446
284,33.339157,33.306835,33.354008
285,32.811672,32.885098,34.303238
286,34.326298,32.4986,33.175106
287,33.26497,33.671623,33.06341
288,33.542976,32.88558,33.571445
289,31.583717,34.330555,34.08573
290,34.42753,33.13352,32.438953
291,33.530617,31.917366,34.552017
292,32.604397,34.7904,32.6052
293,32.987244,33.824318,33.18844
294,33.39033,32.738605,33.87106
295,33.173058,33.121212,33.70573
296,33.689697,33.303192,33.007114
297,34.121662,33.21311,32.66523
298,32.921993,33.266605,33.811405
299,33.82375,33.655006,32.521248
300,33.922047,32.302715,33.775238
301,33.30972,32.764698,33.925583
302,33.019283,34.119953,32.860764
303,32.41865,32.10936,35.47199
304,30.86685,37.403984,31.729164
305,31.580433,35.280033,33.139534
306,33.87282,32.107796,34.019382
307,32.81497,33.66655,33.51848
308,32.697258,32.993145,34.309597
309,32.91623,33.286465,33.797306
