,y,?,n
0,69.04505,16.821241,14.13371
1,50.507736,30.229156,19.2631
2,21.93696,17.175573,60.887466
3,11.3949995,42.192112,46.41289
4,36.38454,20.144085,43.471375
5,58.149574,15.783954,26.066467
6,69.12328,15.477994,15.398722
7,36.641094,34.77177,28.587135
8,14.320352,63.14004,22.539608
9,67.70775,18.851076,13.441174
10,22.50453,17.096369,60.399097
11,54.267185,16.727722,29.005093
12,11.762723,42.370865,45.866405
13,14.005284,65.08512,20.909595
14,67.76988,18.815891,13.414224
15,22.414454,18.945707,58.639843
16,12.2653,33.636494,54.098206
17,19.543453,62.955482,17.501076
18,18.524185,17.906483,63.569332
19,56.376545,26.649511,16.973942
20,20.197374,16.934732,62.867893
21,17.737225,18.845066,63.417713
22,13.933115,20.7974,65.269485
23,13.472075,21.74608,64.781845
24,12.158756,53.998875,33.842373
25,17.62065,17.749237,64.63011
26,13.010137,62.265068,24.724798
27,23.00444,16.984892,60.010674
28,13.899329,63.831966,22.268694
29,67.254456,14.225295,18.520247
30,14.480371,50.15029,35.369335
31,12.295444,27.569618,60.134933
32,16.158451,65.83519,18.006365
33,12.888683,62.50723,24.604092
34,15.583698,18.511862,65.90444
35,67.50937,13.993441,18.4972
36,67.72665,18.431074,13.8422785
37,69.147964,15.485242,15.366793
38,36.81652,16.988234,46.19525
39,15.184076,65.5112,19.304726
40,25.571404,16.760818,57.667774
41,17.073223,18.493391,64.43339
42,18.91395,17.576487,63.50956
43,12.274889,25.367249,62.35787
44,23.74761,18.140356,58.112038
45,25.554184,18.290623,56.155197
46,12.8522,32.163315,54.98448
47,12.649259,22.973198,64.37754
48,51.262684,18.29655,30.440765
49,12.034034,34.177525,53.788437
50,14.640096,64.96641,20.393496
51,35.62957,40.027107,24.343323
52,15.664299,19.047256,65.288445
53,14.928158,61.201244,23.870594
54,16.038908,65.61131,18.349777
55,25.254356,21.011055,53.734596
56,17.531488,18.010754,64.457756
57,68.73602,15.509665,15.754316
58,29.144356,17.506426,53.349216
59,13.6333685,21.29174,65.07488
60,69.00626,17.049929,13.9438095
61,19.841776,17.166574,62.991642
62,12.953509,23.806358,63.24014
63,29.169338,16.118366,54.712303
64,23.18329,20.988688,55.828022
65,16.886278,65.05283,18.060883
66,14.229636,63.961212,21.809147
67,15.232247,19.26266,65.5051
68,34.780216,18.391611,46.82817
69,55.78608,20.926418,23.287497
70,49.536983,16.30805,34.15497
71,15.892614,17.971287,66.13609
72,68.63636,17.79842,13.56522
73,69.94482,16.101479,13.953701
74,13.5671425,42.68851,43.744347
75,12.311869,26.32183,61.366302
76,64.89347,14.309861,20.796675
77,15.163197,20.144173,64.692635
78,53.77887,30.25552,15.965613
79,21.690443,24.999315,53.310246
80,68.71639,14.346083,16.937525
81,67.67816,14.51278,17.809061
82,67.76067,18.717146,13.522181
83,69.978645,14.861663,15.159695
84,16.013393,65.12779,18.858809
85,60.56655,25.215322,14.218138
86,67.40292,19.260307,13.336773
87,35.623978,17.68562,46.690407
88,69.64704,16.088411,14.264544
89,16.988316,33.559753,49.45193
90,46.627815,16.634731,36.737453
91,13.687783,61.211872,25.100344
92,61.05491,17.434093,21.510992
93,16.094648,65.37621,18.529135
94,19.437773,18.398056,62.16417
95,37.340607,16.575983,46.083416
96,15.734249,19.484142,64.7816
97,20.547812,16.977854,62.474335
98,66.348145,20.550507,13.101356
99,18.304426,17.47027,64.2253
100,14.66752,21.121592,64.210884
101,15.88809,65.50398,18.607933
102,14.310246,20.150007,65.53975
103,23.04696,16.464706,60.48833
104,65.9415,15.677047,18.381447
105,69.15669,15.067042,15.776264
106,16.250753,18.992704,64.756546
107,15.0002775,18.604055,66.39567
108,20.672613,16.702934,62.624447
109,14.637643,19.110657,66.25169
110,63.04844,22.641603,14.309955
111,13.566839,22.320568,64.112595
112,69.60377,14.408933,15.987299
113,17.025576,17.508455,65.46597
114,12.784089,61.3639,25.852009
115,14.702888,65.22247,20.074644
116,66.36805,18.89999,14.731963
117,16.305153,17.961315,65.733536
118,60.897415,23.98489,15.117696
119,69.61342,16.305794,14.080795
120,44.59384,25.327679,30.078476
121,59.54134,18.718328,21.740334
122,67.283264,14.195253,18.521486
123,13.333694,22.976065,63.69024
124,34.26771,32.340664,33.391617
125,40.09095,34.76624,25.142813
126,14.517821,53.659966,31.822208
127,13.23842,20.395498,66.36608
128,13.533066,22.98983,63.4771
129,14.538188,36.631878,48.829945
130,17.408543,17.970402,64.621056
131,66.23823,14.890192,18.871588
132,66.3943,20.133375,13.472326
133,47.043518,18.163004,34.79348
134,34.96395,42.153706,22.882343
