,y,n,?
0,87.57239,5.776987,6.650624
1,62.303566,14.751898,22.944542
2,46.245705,36.937325,16.816967
3,87.03085,6.0294294,6.9397197
4,84.229164,8.692527,7.0783114
5,84.51373,8.020086,7.4661837
6,79.39869,10.77478,9.826524
7,13.779209,10.453711,75.76708
8,5.9816203,85.51547,8.502908
9,87.22281,6.184315,6.5928726
10,87.396385,5.918362,6.6852503
11,49.0221,37.105057,13.872841
12,6.192258,85.49402,8.313722
13,7.352332,9.076719,83.570946
14,7.2726617,9.520808,83.20653
15,5.65668,85.82945,8.513864
16,7.4641933,83.50256,9.033238
17,85.9386,6.0740347,7.987369
18,79.51045,10.97039,9.519163
19,7.3439703,73.7294,18.92663
20,6.5372796,9.36034,84.10238
21,52.902824,14.02164,33.075542
22,5.8417025,85.301056,8.857246
23,23.012466,63.56184,13.425697
24,5.7969203,85.58148,8.621597
25,5.870471,85.650734,8.478791
26,9.202501,14.952634,75.844864
27,47.997654,34.01605,17.986296
28,5.6428437,85.66928,8.687873
29,87.39616,5.855324,6.74852
30,8.56357,83.0773,8.359132
31,5.49349,84.82869,9.677817
32,74.49724,12.78418,12.718588
33,9.278529,81.72033,9.001144
34,70.119736,18.125074,11.755183
35,54.978104,16.244331,28.777573
36,87.2845,5.7500286,6.9654636
37,67.19896,19.319933,13.481104
38,5.731236,85.45397,8.814796
39,6.5511665,8.631735,84.81709
40,5.9143324,83.198044,10.887625
41,5.467819,85.516266,9.015909
42,10.604581,80.002686,9.392738
43,5.7462573,85.348854,8.904883
44,5.914083,85.29482,8.791098
45,6.637976,84.09278,9.26924
46,5.9464927,84.93055,9.122955
47,86.94365,5.8387914,7.2175584
48,65.5902,10.052145,24.357655
49,5.9511914,85.32661,8.722198
50,7.8623586,83.632034,8.505609
51,10.145498,10.543473,79.31103
52,86.930565,5.6421304,7.4273014
53,85.34875,7.338731,7.312516
54,87.2344,5.9760394,6.7895584
55,87.05561,6.341844,6.602548
56,41.885925,35.03763,23.076448
57,71.73605,13.284222,14.979725
58,87.15973,5.9323626,6.907913
59,6.424646,83.00772,10.567624
60,68.255806,15.851016,15.893178
61,5.9516735,85.167,8.881326
62,21.281616,51.365097,27.353292
63,69.609924,19.27135,11.11872
64,81.568054,9.670451,8.7614975
65,86.8647,5.6728315,7.46247
66,87.20973,5.9700093,6.8202586
67,6.0484905,85.66912,8.282384
68,28.761173,56.098896,15.139939
69,5.5943027,85.72928,8.676424
70,35.897854,49.819504,14.282637
71,5.7847977,85.22663,8.988566
72,86.98767,5.5139318,7.4983964
73,86.993454,5.5143924,7.49215
74,87.25309,5.905811,6.841094
75,86.93666,5.4959083,7.5674334
76,84.89671,7.162805,7.9404817
77,86.12009,5.6554785,8.224433
78,86.749855,6.067815,7.182329
79,6.512414,8.6350355,84.852554
80,77.74892,9.247759,13.00333
81,86.12271,6.934832,6.942457
82,86.705956,6.482895,6.8111567
83,87.36616,5.5978074,7.0360394
84,87.41154,5.807703,6.780754
85,87.31493,6.007059,6.6780024
86,83.38832,6.18092,10.430758
87,6.9531665,84.756424,8.290415
88,87.50505,5.6268015,6.8681455
89,70.985725,16.156458,12.857817
90,8.325526,82.653145,9.021326
91,68.44331,15.285725,16.270958
92,5.832571,85.678986,8.488434
93,5.5308657,85.309425,9.159714
94,6.272733,9.869367,83.8579
95,87.202385,6.235564,6.5620594
96,68.313934,10.50339,21.182676
97,5.690136,85.73571,8.574154
98,81.523605,7.655006,10.821388
99,86.2736,7.1708946,6.555507
100,87.1564,5.574006,7.2695894
101,87.38768,5.829242,6.783072
102,87.33718,5.648355,7.0144587
103,75.811584,9.893946,14.294471
104,5.7919307,85.6554,8.55266
105,82.14089,6.8024235,11.056687
106,78.316376,11.01956,10.664062
107,5.7466226,85.323,8.930379
108,7.4940867,80.05523,12.450687
109,5.483282,85.642044,8.874674
110,86.964836,5.575676,7.4594746
111,6.1833425,85.1261,8.69056
112,83.902985,7.227382,8.869628
113,6.04541,85.0915,8.863085
114,63.522816,20.595459,15.881721
115,5.719001,85.64727,8.63373
116,87.220505,6.201191,6.578312
117,6.5092573,9.018341,84.472404
118,74.67827,9.530637,15.79109
119,69.74286,20.394361,9.862783
120,76.38435,7.012983,16.602661
121,82.05137,9.944108,8.004526
122,66.25051,18.737185,15.012304
123,87.1471,5.6898494,7.163053
124,87.36473,5.958335,6.676936
125,86.95098,6.5148616,6.5341616
126,87.26799,5.9673977,6.7646146
127,8.671963,82.344124,8.98391
128,57.95552,25.73637,16.308107
129,68.95014,16.660152,14.389711
130,62.099773,23.241756,14.658472
131,42.918755,13.286397,43.794853
132,87.15579,6.076836,6.7673683
133,52.491875,23.888792,23.619326
134,86.14372,7.403767,6.4525075
135,5.776229,85.32226,8.901508
136,85.967186,5.7587333,8.274076
137,87.16117,6.201624,6.6372046
138,10.643592,43.918022,45.438393
139,84.362785,7.178922,8.458292
140,17.208448,69.723526,13.06803
141,86.88475,5.957892,7.1573586
142,85.91961,7.066745,7.0136495
143,86.947075,6.0942545,6.958679
144,81.734726,8.8803,9.384976
145,87.151375,5.6855907,7.163027
146,21.385088,34.65727,43.957638
147,79.14891,11.404881,9.446206
148,5.8808694,85.58571,8.533429
149,85.95763,7.366194,6.6761813
150,30.494059,33.142876,36.363068
151,8.049941,73.5617,18.388361
152,83.50427,8.844672,7.6510572
153,10.922135,15.814452,73.26341
154,87.24763,5.973662,6.7787127
155,86.76124,5.8349395,7.4038243
156,11.198523,9.577706,79.22378
157,87.22847,6.174766,6.596769
158,8.648887,8.120423,83.23068
159,17.847448,10.531427,71.621124
160,87.0929,5.6796603,7.2274475
161,7.144399,83.52229,9.333305
162,54.34443,10.492243,35.16333
163,71.8105,15.079636,13.109864
164,10.343513,16.795261,72.86123
165,86.82419,6.2678447,6.907968
166,86.45841,6.302885,7.2386994
167,10.074779,8.790335,81.13488
168,86.00717,5.48454,8.508289
169,5.7823977,85.65087,8.566729
170,87.35523,5.776312,6.8684607
171,5.7145643,84.85849,9.426944
172,69.57442,19.360195,11.065394
173,14.076101,74.993614,10.930275
174,5.877971,85.11325,9.008778
175,12.51901,9.624564,77.85643
176,8.4149685,75.47069,16.114351
177,5.391018,84.523415,10.085566
178,5.7809753,85.26043,8.958586
179,5.902631,85.45268,8.644681
180,9.597824,17.83156,72.57062
181,6.263443,85.11676,8.619798
182,7.534457,9.4072695,83.05827
183,8.459565,59.855515,31.684923
184,80.11625,8.897211,10.98654
185,11.459242,75.43282,13.107931
186,9.310027,28.469389,62.220585
187,42.127956,28.811302,29.060741
188,6.5609694,85.1982,8.240845
189,76.950325,10.868506,12.181165
190,65.26324,15.435879,19.300882
191,87.26461,6.210174,6.525216
192,5.810056,78.25594,15.934001
193,5.8392487,85.65334,8.507402
194,67.217316,12.808424,19.974268
195,49.20591,38.80521,11.988875
196,87.0495,6.127487,6.823016
197,6.3580437,81.35572,12.286231
198,6.7016573,8.769323,84.52902
199,85.38536,6.8687396,7.745903
200,6.974284,84.638596,8.387123
201,5.945217,85.70115,8.35363
202,6.2322416,85.408005,8.359761
203,87.32004,5.8664975,6.813464
204,6.8812857,78.64904,14.46968
205,85.85037,5.9798284,8.169789
206,82.12994,8.473556,9.396502
207,19.060179,66.79737,14.142444
208,10.834377,78.079094,11.086533
209,70.34706,14.604406,15.048531
210,82.25031,9.23878,8.510906
211,34.251392,40.888702,24.859901
212,6.1181536,85.53396,8.347894
213,53.143364,17.635107,29.221529
214,87.775856,5.616704,6.607441
215,87.36543,5.814058,6.820506
216,86.92108,5.8570495,7.22187
217,6.8208747,84.700325,8.478804
218,55.23193,12.827483,31.940586
219,26.167233,42.055023,31.777742
220,5.79566,85.516495,8.687851
221,5.645152,84.07733,10.277522
222,74.69895,11.490455,13.810585
223,87.15099,6.2752724,6.57373
224,86.65931,5.7630143,7.577676
225,84.29463,8.230924,7.474442
226,18.178038,70.48423,11.337732
227,9.340785,71.07322,19.585997
228,12.09988,43.29577,44.604347
229,87.28113,5.886355,6.832519
230,83.7765,7.8259716,8.397531
231,5.882627,85.32331,8.794066
232,77.169304,12.592298,10.238403
233,69.92474,17.034906,13.040347
234,52.812344,29.090229,18.097433
235,5.5064654,85.180115,9.313418
236,7.9575315,80.35109,11.691384
237,19.340778,30.805487,49.85373
238,85.887215,5.4679966,8.644789
239,86.83118,5.6811852,7.487632
240,86.776665,6.424448,6.798885
241,87.03578,5.8389535,7.1252637
242,5.746202,85.76519,8.4886055
243,5.8183064,85.0648,9.116894
244,14.25342,28.526602,57.219975
245,84.03458,6.3082495,9.6571665
246,68.47655,12.316137,19.207321
247,8.657641,8.206306,83.136055
248,37.410694,42.867645,19.721659
249,87.110466,5.7753034,7.1142287
250,87.153404,6.217165,6.6294327
251,12.073396,40.61133,47.315277
252,87.395706,5.8237686,6.780521
253,74.44119,11.799041,13.759769
254,86.09125,6.8517647,7.0569863
255,86.70383,5.884391,7.411784
256,87.372795,5.81849,6.8087087
257,5.7508783,85.18714,9.061979
258,60.17263,24.575214,15.252161
259,34.63457,51.6915,13.673933
260,7.1394444,9.026968,83.83359
261,6.8837843,84.82582,8.290397
262,5.4636884,85.57352,8.962799
263,6.449526,83.569244,9.981229
264,7.1919365,83.9499,8.858161
265,69.71158,16.787893,13.500528
266,87.48062,5.560395,6.9589787
267,5.6261106,85.776535,8.597357
268,11.1938305,75.482414,13.323751
269,5.6918855,85.26636,9.04176
270,5.764737,85.33659,8.898664
271,8.160424,83.32639,8.513185
272,73.634544,8.524827,17.840631
273,63.070637,22.387848,14.541514
274,87.49241,5.72521,6.7823863
275,82.58447,9.815132,7.6003933
276,87.179665,6.0130095,6.8073235
277,87.111626,5.632194,7.2561793
278,87.38942,5.837487,6.7730956
279,85.846466,7.2937675,6.8597665
280,78.14858,8.012036,13.839386
281,86.718025,5.676081,7.6058874
282,86.8496,5.858234,7.292173
283,5.5144954,85.706566,8.778932
284,5.83332,85.621025,8.545655
285,82.60399,9.737769,7.6582355
286,66.44367,22.02187,11.534457
287,73.958755,12.934887,13.106355
288,83.938446,6.159413,9.902138
289,87.31497,5.621655,7.0633717
290,87.285706,5.9462013,6.7680902
291,71.93795,14.437026,13.625028
292,75.82533,12.251292,11.9233675
293,84.91106,7.2775393,7.8114023
294,9.529599,43.89601,46.57439
295,70.24138,9.048818,20.709805
296,5.991821,85.56606,8.442123
297,15.721504,70.54067,13.737824
298,87.150406,5.9804845,6.8691096
299,87.25559,5.6514645,7.09294
300,6.512062,84.16516,9.322779
301,32.957832,37.257732,29.784426
302,87.250114,5.8917394,6.858147
303,56.612366,22.164362,21.22327
304,85.51082,5.5941195,8.895065
305,87.259766,6.1877813,6.552454
306,12.542155,8.805906,78.65193
307,28.29751,12.944778,58.75771
308,86.39373,6.8672733,6.7389956
309,86.738945,5.7274833,7.533565
310,5.7608094,85.69864,8.540546
311,6.3427777,84.86457,8.792658
312,42.187927,41.690044,16.122026
313,22.573637,64.438194,12.98817
314,7.0101967,8.468124,84.52168
315,87.17182,6.3039594,6.5242214
316,10.121032,74.964,14.914971
317,25.464245,58.576458,15.959291
318,5.9820275,85.406586,8.611393
319,87.33673,5.77123,6.8920417
320,5.92529,82.545395,11.529321
321,87.18254,5.7462554,7.0712037
322,86.69584,5.5881524,7.7160063
323,10.025061,42.143276,47.831665
324,86.90544,6.116604,6.9779453
325,85.041985,7.7177696,7.24025
326,86.70857,6.803818,6.4876056
327,7.5871797,83.08832,9.324502
328,8.198835,69.73209,22.069075
329,87.339226,5.7548103,6.9059634
330,5.694666,85.46272,8.842606
331,8.073529,32.69936,59.227116
332,10.0699,38.599102,51.330994
333,6.0038404,85.38023,8.615921
334,79.78605,8.94164,11.27231
335,58.887928,25.582165,15.529908
336,6.544504,76.86146,16.594027
337,87.46297,5.58564,6.951389
338,83.908264,6.8670945,9.224645
339,83.45066,8.289717,8.259629
340,7.272993,9.073524,83.65349
341,5.964547,85.69653,8.33892
342,84.407135,6.536745,9.056116
343,6.800065,80.81066,12.389272
344,87.380394,5.9323215,6.6872826
345,87.488266,5.8448734,6.6668587
346,83.682014,6.16901,10.14897
347,5.774364,85.56094,8.664688
348,86.00714,5.8610034,8.13186
349,5.899239,85.66371,8.437053
350,75.735725,9.159103,15.105171
351,6.0485353,85.4695,8.481971
352,87.25627,5.865886,6.8778386
353,6.3776,84.90944,8.712959
354,87.37135,5.9769163,6.651741
355,83.42811,6.8525662,9.719327
356,86.94381,6.5737066,6.4824796
357,84.60213,7.7107205,7.687149
358,86.98377,5.970789,7.0454335
359,9.244552,65.62454,25.130907
360,87.26516,6.0788317,6.656012
361,5.815047,85.06128,9.123675
362,6.250493,85.52236,8.227148
363,86.82596,5.769266,7.4047737
364,81.63912,8.03804,10.322839
365,6.0943704,85.33252,8.573111
366,6.0690656,85.43286,8.498063
367,5.7839975,85.44313,8.772872
368,84.98383,7.995645,7.0205183
369,7.63229,83.52251,8.845205
370,7.8966103,27.18039,64.923004
371,86.31315,6.1042604,7.5825973
