,y,n,?
0,14.609077,45.764015,39.626907
1,19.484568,37.302303,43.213127
2,14.656038,45.79989,39.544075
3,14.629354,45.70362,39.667023
4,59.280247,18.86522,21.85454
5,59.289616,18.860826,21.849554
6,59.294624,18.859005,21.846365
7,59.272106,18.874126,21.85377
8,30.364946,32.25631,37.378754
9,14.580631,45.84383,39.57554
10,51.392174,22.520615,26.087212
11,18.412786,38.570736,43.01647
12,19.836046,37.152714,43.011246
13,14.676855,45.71757,39.605568
14,47.911453,24.151049,27.937496
15,59.272488,18.87264,21.854872
16,59.135765,18.94653,21.917704
17,14.604144,45.84039,39.555473
18,14.59492,45.848022,39.557056
19,23.973618,35.21613,40.810257
20,48.4171,23.943762,27.639145
21,48.497086,23.859266,27.64365
22,59.227093,18.897259,21.875648
23,15.588893,42.4232,41.987904
24,38.985188,28.396229,32.618584
25,14.627689,45.70897,39.66335
26,15.659395,42.100563,42.24005
27,59.282555,18.864069,21.853378
28,14.583426,45.848923,39.56765
29,14.763011,45.231247,40.005737
30,14.611006,45.752728,39.63627
31,37.794224,28.826662,33.37912
32,44.13305,25.956661,29.91029
33,21.477474,36.370598,42.15193
34,14.626651,45.714508,39.65884
35,14.5913105,45.849644,39.55904
36,14.587146,45.820133,39.592724
37,59.295757,18.859306,21.844933
38,15.199973,43.77831,41.02172
39,18.389454,37.83859,43.771957
40,24.490704,34.97636,40.532936
41,14.580999,45.8432,39.575798
42,14.620714,45.758827,39.62046
43,59.273094,18.873184,21.853724
44,59.29553,18.859589,21.844881
45,14.578575,45.84419,39.577232
46,14.598753,45.846886,39.55436
47,14.584461,45.850277,39.565258
48,59.284306,18.862795,21.852907
49,14.653136,45.799267,39.547592
50,59.235054,18.896975,21.86797
51,14.617662,45.741272,39.641068
52,14.585601,45.840942,39.573452
53,14.625446,45.71616,39.65839
54,14.587812,45.851032,39.561157
55,21.291111,36.48189,42.226994
56,26.25839,34.176548,39.56506
57,34.38419,30.393368,35.222443
58,59.280308,18.87023,21.849466
59,34.809902,30.22994,34.960155
60,59.254192,18.884026,21.861784
61,14.583071,45.845818,39.571114
62,14.606955,45.77781,39.61523
63,48.294502,23.956003,27.7495
64,59.188248,18.913424,21.898325
65,14.602836,45.787163,39.61
66,14.634294,45.79854,39.56717
67,50.084324,23.12636,26.789322
68,59.186275,18.907352,21.906364
69,59.267353,18.871157,21.861483
70,59.25796,18.879818,21.862225
71,14.57964,45.84674,39.573624
72,47.44747,24.34799,28.204536
73,14.608508,45.752583,39.63891
74,19.58508,37.2824,43.13252
75,59.290874,18.860632,21.848495
76,16.477877,39.49435,44.02777
77,59.267414,18.875378,21.857203
78,17.926975,38.113705,43.959324
79,14.87852,45.48406,39.637417
80,14.590539,45.81079,39.598667
81,14.586864,45.819805,39.59333
82,59.057228,18.978586,21.964182
83,14.719036,45.40556,39.875404
84,59.239697,18.886093,21.87421
85,59.015007,18.986378,21.998617
86,49.86411,23.22511,26.910778
87,59.118523,18.93894,21.942532
88,14.5931425,45.84915,39.557705
89,35.222843,30.007208,34.769947
90,14.582056,45.851658,39.566288
91,17.21972,40.335213,42.445076
92,59.28264,18.86795,21.849417
93,14.681183,45.533833,39.784992
94,59.294804,18.860678,21.844517
95,59.29156,18.863781,21.84466
96,14.611271,45.755516,39.63322
97,14.590767,45.849384,39.55985
98,14.580382,45.8475,39.572117
99,59.28773,18.865187,21.847076
100,14.628111,45.765495,39.606396
101,14.6104145,45.76539,39.624195
102,14.606984,45.774803,39.61821
103,59.241165,18.883076,21.875755
104,59.26378,18.880693,21.855528
105,14.622664,45.725105,39.652233
106,59.292717,18.859188,21.8481
107,57.29294,19.783583,22.923475
108,15.705611,41.950256,42.34413
109,59.172897,18.915909,21.911186
110,14.61863,45.811253,39.57011
111,14.588939,45.81924,39.591824
112,14.603147,45.76866,39.62819
113,19.539124,37.353905,43.106968
114,30.471825,32.205276,37.3229
115,59.247326,18.87683,21.87584
116,59.130436,18.940172,21.92939
117,14.581287,45.85057,39.568142
118,29.72984,32.54672,37.72345
119,14.602534,45.799835,39.597626
120,16.151371,40.355892,43.492733
121,14.691402,45.66074,39.647858
122,40.414078,27.645657,31.940264
123,59.265812,18.872,21.86219
124,59.277515,18.869837,21.852646
125,17.842571,38.125362,44.032066
126,14.588634,45.81091,39.600452
127,14.609502,45.76856,39.621937
128,14.830176,45.019165,40.15066
129,14.590923,45.84911,39.55997
130,43.54794,26.15551,30.296547
131,59.301056,18.856747,21.842197
132,59.266766,18.875576,21.857653
133,59.24351,18.890741,21.86575
134,59.29314,18.862463,21.844398
135,19.157219,37.5955,43.247284
136,35.409336,29.933289,34.657375
137,40.25336,27.730597,32.01604
138,14.783888,45.67135,39.544765
139,14.590836,45.81293,39.596237
140,14.611665,45.76111,39.62723
141,14.749678,45.649357,39.600967
142,59.282337,18.867687,21.849983
143,14.580895,45.839386,39.579727
144,58.001053,19.455227,22.543716
145,26.295883,34.520866,39.183247
146,28.067589,33.323727,38.608685
147,59.26232,18.873491,21.864182
148,59.101955,18.94706,21.950981
149,14.89342,45.380215,39.726364
150,40.792213,27.424675,31.783113
151,14.582162,45.845478,39.57236
152,59.257454,18.879744,21.862806
153,59.16423,18.924969,21.910793
154,59.28769,18.86406,21.848251
155,59.280746,18.865425,21.853827
156,37.21843,29.080704,33.700855
157,25.65715,34.44541,39.89744
158,14.619366,45.835846,39.544792
159,59.14595,18.925745,21.928307
160,59.243404,18.88661,21.869984
161,42.455055,26.655027,30.889915
162,17.353111,38.54999,44.096897
163,59.251564,18.877987,21.870441
164,14.617607,45.74145,39.64094
165,58.996254,19.004414,21.99933
166,14.584976,45.851383,39.563637
167,45.076603,25.442223,29.481178
168,59.26041,18.877874,21.861717
169,24.652744,34.916832,40.43043
170,17.466936,38.36487,44.168198
171,14.597125,45.846947,39.555935
172,59.286804,18.86153,21.851665
173,19.33246,37.435867,43.231674
174,57.215794,19.823868,22.960339
175,14.609458,45.770775,39.619766
176,14.585592,45.850857,39.56355
177,23.567686,35.41441,41.017902
178,59.29529,18.859163,21.84554
179,21.502823,37.493076,41.004093
180,58.287197,19.336622,22.376184
181,14.603164,45.80803,39.58881
182,17.897459,38.113705,43.988834
183,14.6477995,45.81723,39.534966
184,14.638665,45.69527,39.66606
185,59.284348,18.868238,21.84741
186,36.10507,29.612488,34.28245
187,14.683555,45.525875,39.79057
188,19.539124,37.353905,43.106968
189,28.552822,33.09541,38.351776
190,50.176167,23.080324,26.743511
191,58.926018,19.027065,22.046917
192,59.247856,18.879446,21.872696
193,59.298687,18.856842,21.844477
194,59.136856,18.940948,21.922201
195,59.264606,18.877018,21.858372
196,34.562836,30.311638,35.125526
197,33.850555,30.653992,35.495453
198,14.627957,45.78502,39.587025
199,17.58447,38.465363,43.95017
200,59.058044,18.989424,21.952526
201,22.64149,35.834103,41.524406
202,59.139896,18.932034,21.928064
203,27.688858,33.493618,38.81752
204,26.614029,33.9979,39.388077
205,59.278774,18.870005,21.85122
206,59.25047,18.878004,21.87153
207,25.050232,34.730392,40.219376
208,14.58807,45.84983,39.562096
209,31.835688,31.574463,36.58985
210,17.655483,38.5952,43.74931
211,25.455666,34.539516,40.00481
212,27.124722,33.823326,39.051952
213,15.592581,42.252537,42.154884
214,59.2957,18.859304,21.844994
215,59.27223,18.86767,21.860106
216,59.28759,18.863419,21.848991
217,58.36252,19.289417,22.348057
218,14.600926,45.8445,39.55456
219,33.070274,31.000853,35.92887
220,14.597649,45.846745,39.555603
221,14.636156,45.757523,39.606323
222,14.676388,45.74878,39.574833
223,59.2479,18.886177,21.865921
224,18.226711,38.4356,43.337692
225,14.603308,45.80842,39.588276
226,16.053263,40.674084,43.27266
227,14.589195,45.814655,39.59615
228,17.60804,38.247925,44.14404
229,14.584027,45.851295,39.56468
230,14.606372,45.780037,39.613586
231,59.211056,18.906475,21.882475
232,14.62145,45.73346,39.645092
233,14.622223,45.726517,39.65126
234,14.590395,45.811066,39.598534
235,14.584401,45.84574,39.56985
236,14.586412,45.85047,39.56312
237,59.28174,18.86773,21.850533
238,15.950702,41.175972,42.87332
239,20.81135,36.72681,42.46184
240,59.286194,18.862762,21.851046
241,59.292854,18.858702,21.848444
242,38.334255,28.594435,33.07131
243,14.582907,45.851204,39.565884
244,14.626753,45.789986,39.583267
245,59.24995,18.883204,21.866842
246,59.229343,18.889288,21.881369
247,15.103182,43.982285,40.914528
248,14.787109,45.171253,40.041637
249,14.580759,45.839848,39.57939
250,14.704635,45.446438,39.848923
251,59.289528,18.865318,21.845158
252,59.286583,18.865332,21.848083
253,59.292805,18.85937,21.847824
254,14.58253,45.85165,39.565823
255,38.83988,28.33581,32.824306
256,58.798176,19.086817,22.115005
257,14.596987,45.84764,39.55537
258,57.22084,19.867607,22.911554
259,14.583026,45.83713,39.579845
260,14.597459,45.847523,39.55502
261,58.148365,19.443045,22.40859
262,14.602425,45.802982,39.594593
263,48.20744,23.991585,27.800974
264,55.534054,20.599356,23.866594
265,14.921374,44.69799,40.38063
266,14.589116,45.850338,39.560555
267,59.291203,18.862839,21.845963
268,24.239918,35.088066,40.672012
269,59.28026,18.868898,21.850847
270,59.143288,18.92796,21.928743
271,38.908257,28.334368,32.757378
272,14.684312,45.6817,39.63399
273,15.004669,44.404015,40.591316
274,14.621374,45.729256,39.649372
275,14.857788,44.9221,40.220104
276,14.6075115,45.77779,39.614697
277,44.14566,25.872198,29.982138
278,14.610119,45.76641,39.62347
279,14.624898,45.83314,39.54196
280,59.251534,18.881594,21.866867
281,15.766816,41.79439,42.438797
282,14.581682,45.84859,39.569725
283,59.278316,18.866917,21.854767
284,37.225235,29.083296,33.69147
285,16.458666,39.672104,43.86923
286,14.608929,45.770584,39.620483
287,14.584288,45.84445,39.571255
288,14.592643,45.847996,39.559357
289,59.28246,18.864986,21.852558
290,59.194542,18.915138,21.890322
291,14.609186,45.767147,39.62367
292,59.289932,18.861765,21.848297
293,59.30071,18.856028,21.843266
294,55.720512,20.525803,23.753685
295,14.617456,45.720657,39.661884
296,14.60644,45.779778,39.61378
297,15.134485,44.65311,40.2124
298,15.457252,42.914303,41.62845
299,14.623459,45.715244,39.6613
300,22.87971,35.73394,41.386353
301,15.479059,42.705475,41.815464
302,26.974735,33.823746,39.20151
303,59.286003,18.860935,21.853062
304,14.57879,45.848072,39.573143
305,59.13741,18.9378,21.924795
306,14.617287,45.745857,39.636864
307,22.401926,36.058712,41.539364
308,22.797348,35.756718,41.445934
309,59.297497,18.857788,21.844717
310,14.646231,45.649193,39.70458
311,14.717279,45.362938,39.919785
312,54.04677,21.288467,24.664759
313,59.282387,18.862667,21.854946
314,53.990578,21.31551,24.693909
315,16.055248,41.507477,42.43728
316,59.294266,18.85887,21.84687
317,16.54983,39.361526,44.088642
318,14.581039,45.837635,39.58132
319,32.979713,31.04355,35.97673
320,59.27491,18.871738,21.85335
321,15.353262,43.067352,41.579384
322,58.34787,19.296612,22.355526
323,26.145187,34.219772,39.635036
324,19.539124,37.353905,43.106968
325,23.6985,35.38042,40.92108
326,59.23456,18.885498,21.87995
327,25.862392,34.337116,39.800488
328,14.603133,45.794903,39.60196
329,59.212242,18.89544,21.892315
330,59.26701,18.876078,21.856915
331,59.28107,18.865936,21.852991
332,14.742689,45.442245,39.815067
333,14.606474,45.779648,39.61388
334,14.683059,45.525284,39.79165
335,14.635536,45.67264,39.691814
336,15.12748,43.944225,40.928303
337,49.02023,23.615843,27.36393
338,30.429161,32.240395,37.330437
339,59.279366,18.868946,21.851683
340,59.29329,18.861652,21.845055
341,14.672873,45.77613,39.551003
342,25.248608,34.621777,40.12962
343,59.277225,18.869968,21.85281
344,59.204872,18.901379,21.89375
345,27.548239,33.603905,38.84786
346,18.887352,37.688656,43.423996
347,14.663757,45.776695,39.559547
348,59.245224,18.891376,21.863403
349,16.753155,39.32838,43.918465
350,14.8332405,45.532307,39.634453
351,30.348694,32.261467,37.38984
352,15.177795,44.99342,39.82879
353,44.01657,25.935846,30.047585
354,59.145718,18.926382,21.927904
355,59.288685,18.862782,21.848537
356,14.588198,45.824425,39.58738
357,57.161705,19.844326,22.99397
358,58.728825,19.145275,22.125895
359,16.272875,40.42957,43.297558
360,59.202076,18.900143,21.897789
361,15.679831,42.078285,42.24188
362,19.539124,37.353905,43.106968
363,51.643074,22.4013,25.955624
364,51.759266,22.351076,25.88966
365,14.599924,45.828506,39.571568
366,14.595331,45.8488,39.555866
367,15.431849,44.93851,39.629635
368,14.599808,45.80012,39.60007
369,14.583847,45.82822,39.58793
