,y,n,?
0,83.38657,7.1105847,9.502831
1,84.18559,7.0677204,8.746693
2,84.124306,7.1524234,8.723269
3,83.357895,7.1059585,9.536143
4,84.65826,6.6297846,8.71196
5,83.97516,7.0843234,8.940511
6,81.895744,8.833911,9.270346
7,84.58986,6.6361556,8.773992
8,7.083124,83.20413,9.712744
9,6.681985,83.93223,9.385791
10,84.61404,6.6268864,8.759071
11,6.647735,83.53248,9.819793
12,84.03899,6.847939,9.113086
13,82.81714,7.250908,9.931954
14,81.60276,7.8161345,10.581099
15,84.16284,6.7873774,9.049774
16,6.5716357,83.50542,9.922945
17,82.83765,7.5584745,9.603885
18,6.661716,84.449905,8.888376
19,9.386147,9.292979,81.32088
20,7.6942353,82.13328,10.172484
21,7.048153,82.871155,10.080693
22,6.9535637,82.228874,10.817554
23,8.530286,70.943344,20.526377
24,6.6260943,83.66844,9.705465
25,6.5598836,83.68946,9.750657
26,6.55976,83.86392,9.576315
27,6.7596173,84.33274,8.907647
28,7.641853,82.04202,10.316133
29,84.24513,7.043905,8.710961
30,12.498541,14.276775,73.22468
31,6.57766,83.221054,10.2012825
32,83.2408,7.120926,9.638281
33,7.7720633,82.59496,9.632975
34,83.85401,7.2917967,8.854191
35,84.45766,6.641239,8.901108
36,80.97009,7.946763,11.083141
37,83.74132,6.9233313,9.335351
38,7.355959,82.211464,10.432578
39,6.76647,83.56778,9.665752
40,7.2453775,83.41769,9.336944
41,9.154993,80.58623,10.258783
42,7.4493876,82.87755,9.673066
43,7.167802,83.98673,8.84546
44,6.8918185,84.03634,9.071842
45,6.689842,84.15176,9.158399
46,6.618669,84.00545,9.375881
47,8.23076,81.29774,10.471505
48,39.825146,39.92768,20.247177
49,7.1975694,83.65193,9.150502
50,84.4668,6.7754755,8.757728
51,8.303845,82.48504,9.211118
52,83.59831,7.0466347,9.355053
53,84.564156,6.6274858,8.808367
54,83.48977,7.7486696,8.761562
55,83.330284,7.2495713,9.420151
56,84.06383,6.690811,9.245357
57,84.627884,6.651686,8.720428
58,82.92704,7.2665987,9.80636
59,8.990084,8.660424,82.34949
60,84.51668,6.661128,8.8221855
61,6.955467,84.23958,8.804957
62,7.4600244,82.98954,9.55044
63,9.585409,80.008545,10.406043
64,84.59715,6.6797466,8.7231045
65,84.46164,6.84015,8.698209
66,83.37755,7.056399,9.56605
67,8.038397,81.522736,10.438868
68,7.1136756,84.092155,8.7941675
69,8.638443,81.06151,10.300047
70,6.580692,83.80711,9.612197
71,6.913988,83.479095,9.606918
72,6.8959107,83.43262,9.671465
73,83.81542,6.8805943,9.303983
74,84.5045,6.635347,8.860154
75,84.64673,6.6446123,8.7086525
76,84.405174,6.689983,8.9048395
77,84.631546,6.6618333,8.70662
78,7.232732,82.805504,9.961766
79,83.1024,7.198466,9.699134
80,7.2169504,82.759865,10.023185
81,83.49117,7.122061,9.386763
82,83.915764,6.789524,9.294713
83,84.589485,6.6571317,8.753386
84,84.10346,6.875653,9.020874
85,83.24541,7.125807,9.628788
86,83.36123,7.8227973,8.815975
87,83.59751,7.359583,9.042907
88,84.400955,6.691147,8.907892
89,7.530076,83.4973,8.972625
90,6.864414,83.59592,9.539668
91,7.489545,81.63443,10.876027
92,9.35369,80.21514,10.431169
93,84.432655,6.657085,8.91026
94,83.06797,7.2219543,9.7100725
95,84.17303,6.8236446,9.00333
96,84.47586,6.67682,8.847324
97,84.57057,6.710262,8.719166
98,84.24664,7.0709376,8.682421
99,82.14855,7.4739637,10.37749
100,84.43801,6.9045224,8.657464
101,84.051056,6.8455806,9.103359
102,84.20172,6.733175,9.065105
103,82.74598,7.3782444,9.875781
104,7.0448346,82.39875,10.5564165
105,84.599335,6.6866236,8.714049
106,8.861649,8.606674,82.53167
107,8.462967,81.29614,10.240899
108,6.650212,83.57769,9.772093
109,7.877591,82.249825,9.872584
110,82.578316,7.3932314,10.028451
111,82.74607,7.469743,9.784183
112,79.11253,9.221079,11.666386
113,7.883244,82.02129,10.095454
114,8.795886,8.608351,82.59576
115,8.040362,81.347725,10.611916
116,9.568797,79.3573,11.073895
117,7.811651,83.16082,9.027527
118,83.98186,6.87249,9.145657
119,84.21733,6.868279,8.914393
120,83.771454,6.9311113,9.297439
121,84.499115,6.6632295,8.837654
122,84.36621,6.6976504,8.936149
123,7.1143165,82.88093,10.004753
124,83.729164,6.8190193,9.451814
125,84.2506,6.9246716,8.824732
126,8.072357,81.41785,10.509804
127,82.99304,7.245133,9.761815
128,7.360804,82.563225,10.075972
129,8.894208,9.013882,82.09192
130,84.54008,6.649211,8.810716
131,81.606445,7.099293,11.294257
132,83.91824,6.9558325,9.1259165
133,84.31552,6.7215085,8.962976
134,84.65049,6.6236095,8.725897
135,82.20949,7.553459,10.237048
136,84.645874,6.637229,8.716898
137,83.777054,6.799969,9.422974
138,83.65428,7.5031495,8.842573
139,6.6704497,84.082954,9.2466
140,83.94436,7.3328257,8.722814
141,83.84388,6.8684297,9.287684
142,7.114087,83.8534,9.03251
143,83.64734,7.6498995,8.702753
144,81.90451,7.581786,10.513701
145,70.86287,10.047015,19.090113
146,6.624275,84.00094,9.374787
147,84.55637,6.6932654,8.750355
148,6.594638,84.197716,9.207645
149,84.26904,6.825872,8.905084
150,81.51294,8.522999,9.96406
151,81.96283,7.6580443,10.3791275
152,61.297913,17.605892,21.0962
153,82.3502,7.4435515,10.206249
154,83.09649,7.0752063,9.82831
