,n,y,?
0,52.6234,13.764132,33.612465
1,86.79917,5.0006704,8.20016
2,83.26769,6.274985,10.457327
3,87.42331,5.805703,6.770987
4,87.56618,4.9677935,7.46603
5,86.87189,4.9301195,8.197997
6,64.57842,9.85688,25.564693
7,45.568787,28.219234,26.211973
8,4.881935,89.290146,5.8279285
9,78.95434,7.5780816,13.46758
10,47.068798,13.334976,39.596226
11,5.088443,88.64896,6.2625976
12,7.838851,82.69291,9.468232
13,87.24634,5.355098,7.3985567
14,60.320465,25.314331,14.365202
15,7.7199445,80.501076,11.778986
16,7.9953356,76.245346,15.75932
17,87.04818,5.302533,7.649295
18,5.558936,89.15799,5.2830772
19,8.632894,81.04407,10.32305
20,20.243042,63.48292,16.27404
21,4.8300424,89.05245,6.1175046
22,10.295703,82.24587,7.458423
23,21.858725,59.433186,18.708084
24,19.388752,60.36225,20.248995
25,5.57342,88.46555,5.961024
26,5.5346704,88.23549,6.2298427
27,21.585958,55.20212,23.211922
28,5.6028843,88.375336,6.021781
29,79.53484,8.345342,12.119813
30,9.945833,76.123,13.93117
31,5.4618616,88.68087,5.857267
32,10.105637,5.076055,84.81831
33,5.245042,89.47596,5.2790046
34,27.372503,26.380402,46.247097
35,69.679276,15.640023,14.680712
36,58.875267,8.715202,32.409527
37,46.908295,9.8335495,43.258156
38,4.6836653,89.47898,5.8373575
39,5.274932,88.785995,5.9390807
40,4.839169,89.01425,6.146587
41,5.256736,88.83155,5.911719
42,9.567606,76.58426,13.848133
43,5.127925,89.1823,5.6897826
44,6.8931727,6.555381,86.551445
45,5.9105234,88.78453,5.304954
46,5.0605526,89.44393,5.4955196
47,13.024868,17.564756,69.41037
48,88.07735,4.622256,7.3003964
49,9.836628,75.48429,14.679072
50,50.2671,16.462694,33.270206
51,5.9304776,86.45861,7.6109066
52,78.32203,8.887074,12.790893
53,4.932281,88.7452,6.3225226
54,82.28578,5.222211,12.492018
55,77.41924,13.301164,9.279588
56,17.766098,72.9321,9.301808
57,82.576904,7.0522523,10.370847
58,83.29438,9.500781,7.204837
59,4.675742,89.33809,5.9861684
60,81.38331,5.835049,12.781642
61,7.177827,87.51286,5.3093185
62,5.126523,89.23447,5.639013
63,4.62529,89.65986,5.7148485
64,81.28935,8.542316,10.168339
65,41.830524,39.7053,18.464172
66,83.965385,5.1330457,10.90157
67,4.914317,88.50827,6.5774164
68,5.565989,86.87033,7.5636797
69,80.84715,9.911509,9.241347
70,7.207828,85.72746,7.064708
71,27.747557,55.754578,16.497862
72,86.38333,4.8896437,8.727024
73,7.0808434,5.558997,87.36016
74,32.243523,16.799112,50.95736
75,87.45844,5.0855546,7.456002
76,5.2016,89.20692,5.5914736
77,83.672516,8.138688,8.188803
78,5.0032053,89.28627,5.710528
