,n,y,?
0,33.02947,33.901085,33.069443
1,33.148907,33.070454,33.780643
2,33.46443,33.67385,32.861717
3,33.404873,32.60271,33.99242
4,34.167812,32.823612,33.00857
5,33.683,32.95041,33.366592
6,32.8698,33.19784,33.93236
7,38.254475,28.922642,32.822884
8,32.47059,33.141804,34.387604
9,32.859196,32.60583,34.53498
10,33.725746,32.821186,33.453064
11,33.70932,33.04073,33.24995
12,33.336674,33.427696,33.23563
13,33.111153,33.91162,32.977226
14,32.899593,33.701103,33.3993
15,32.93477,34.07404,32.991188
16,33.20128,33.434593,33.36413
17,33.512764,33.330643,33.156593
18,33.573486,33.053043,33.37347
19,33.977253,33.123253,32.89949
20,32.406013,34.399242,33.194744
21,33.785336,33.95546,32.259205
22,32.766163,33.75463,33.479206
23,33.681152,33.163338,33.15551
24,33.55621,33.769764,32.67402
25,33.82053,32.732063,33.447407
26,33.343513,33.162468,33.494026
27,33.348034,33.084316,33.567654
28,33.722828,33.76912,32.508057
29,34.295105,32.753006,32.951885
30,33.81494,32.474766,33.710297
31,33.924274,32.504837,33.570885
32,32.599297,33.921875,33.478825
33,33.517857,34.183838,32.298298
34,32.76227,32.210938,35.02679
35,32.74904,33.77428,33.476685
36,32.924454,35.188164,31.887379
37,33.0301,32.909565,34.06033
38,33.346096,33.1991,33.4548
39,33.633614,32.58839,33.777992
40,33.56969,32.684376,33.745934
41,32.716614,33.592354,33.69103
42,33.997288,32.440563,33.562153
43,33.45235,33.22843,33.31922
44,34.55754,31.798862,33.643593
45,33.453262,32.69785,33.848885
46,32.74464,33.258472,33.99689
47,33.3699,33.486347,33.14375
48,32.249916,30.967215,36.782867
49,32.970123,31.13823,35.891647
50,33.29949,33.37852,33.32199
51,33.705364,33.243866,33.05077
52,33.70857,32.84673,33.4447
53,34.08229,33.076466,32.841244
54,32.892647,34.040573,33.066784
55,32.773727,33.889915,33.336353
56,33.48181,32.71485,33.80334
57,32.772236,33.801453,33.426308
58,33.114414,33.018597,33.866993
59,32.416885,34.621407,32.961708
60,33.407486,33.885918,32.706596
61,32.97501,33.725758,33.29923
62,34.05085,32.66106,33.288097
63,34.021317,34.0321,31.94658
64,31.850199,33.72504,34.424763
65,33.307228,33.09953,33.593246
66,34.43081,32.37307,33.196117
67,32.44954,34.290936,33.25952
68,33.804565,32.501484,33.69396
69,34.53468,33.4674,31.99792
70,33.253716,32.348663,34.397625
71,33.598827,33.13612,33.265053
72,33.617626,33.359695,33.022682
73,33.55098,32.664818,33.784206
74,32.703663,33.091206,34.20514
75,33.622078,31.62052,34.7574
76,33.035362,33.36994,33.594696
77,32.464535,33.856155,33.67931
78,32.874947,33.543926,33.581127
79,33.23965,32.969223,33.791126
80,33.436302,33.494213,33.06949
81,32.91254,33.043922,34.043537
82,33.758545,33.01193,33.229534
83,32.609985,34.687893,32.702126
84,34.591373,32.368305,33.040318
85,33.477703,33.977005,32.545288
86,33.469807,32.88846,33.64173
87,33.033604,33.02532,33.941074
88,33.60107,35.459797,30.939135
89,32.81459,32.346478,34.83893
90,32.840263,34.240124,32.919617
