,y,?,n
0,64.439926,16.738592,18.821482
1,26.698849,41.993504,31.307653
2,23.982283,28.398954,47.61876
3,24.22715,29.176764,46.596085
4,22.33537,27.31327,50.351357
5,57.181595,19.880304,22.938099
6,62.27681,17.702206,20.020985
7,62.62083,17.644508,19.73466
8,22.1593,28.044102,49.796593
9,63.15406,17.356962,19.48898
10,61.40957,18.102493,20.487938
11,22.610004,31.423742,45.966255
12,22.65028,26.908169,50.44155
13,61.833614,17.874102,20.292284
14,60.37655,18.48149,21.141962
15,23.515045,28.083729,48.401222
16,22.686422,27.646196,49.667385
17,63.053387,17.400707,19.545902
18,23.056189,28.684875,48.258934
19,22.56326,27.09488,50.341858
20,22.328234,27.2415,50.430264
21,22.480389,27.578629,49.940983
22,22.346071,26.840744,50.813187
23,21.709978,26.595816,51.694202
24,23.517317,28.418694,48.063984
25,23.550156,29.170986,47.27886
26,24.93466,29.64226,45.42308
27,62.104267,17.879257,20.016478
28,20.846027,24.803349,54.350628
29,61.75289,17.900349,20.346762
30,21.964973,25.78882,52.246212
31,23.163227,29.118553,47.718224
32,62.47605,17.645775,19.878172
33,22.087337,25.783712,52.12895
34,61.866302,17.86832,20.265375
35,64.37751,16.954184,18.6683
36,63.872803,17.064537,19.062658
37,61.169838,18.238125,20.592037
38,22.90164,29.144743,47.953613
39,22.92729,28.379044,48.693665
40,23.236555,27.231306,49.532143
41,23.182262,26.551823,50.265915
42,22.632486,26.822922,50.54459
43,21.555143,25.667637,52.777218
44,23.002192,30.657207,46.340595
45,23.319765,28.471317,48.20892
46,23.175772,33.109783,43.714447
47,22.819006,27.229824,49.951164
48,63.218422,17.376411,19.405169
49,22.687567,28.656122,48.65631
50,63.394238,17.198082,19.407684
51,22.64885,26.465193,50.885956
52,62.680786,17.538443,19.78077
53,22.680641,28.147936,49.17143
54,58.27054,19.073792,22.655668
55,62.378532,17.63394,19.987526
56,62.413956,17.69853,19.887512
57,58.50349,19.114086,22.382421
58,61.34704,18.196373,20.456587
59,23.527346,28.767248,47.705406
60,66.96727,15.408354,17.624382
61,27.954786,27.860985,44.184227
62,23.626627,29.094362,47.279007
