,n,y,?
0,86.46143,5.596672,7.941887
1,5.5405607,85.33397,9.125469
2,5.3286605,86.2579,8.413448
3,5.654683,85.22542,9.11989
4,7.7874465,80.57718,11.63538
5,86.100235,5.777033,8.1227255
6,86.52742,5.6396832,7.832898
7,85.10728,6.363479,8.529247
8,5.4220066,85.760735,8.817252
9,86.56532,5.4693427,7.965337
10,84.78634,6.099958,9.113707
11,5.336756,85.94211,8.721139
12,5.329413,86.31146,8.359118
13,86.138084,5.8125124,8.049404
14,86.56056,5.65329,7.7861505
15,5.368801,85.84021,8.790988
16,5.815213,85.296814,8.887971
17,86.47575,5.651034,7.873209
18,5.335826,86.01275,8.651421
19,7.182044,80.36948,12.448481
20,5.5612335,84.966095,9.472676
21,7.719355,80.59604,11.684607
22,7.998539,81.36679,10.63467
23,5.3460484,85.805466,8.848481
24,5.6916184,85.12611,9.182272
25,9.032506,80.28872,10.678777
26,5.5512013,85.92017,8.528616
27,86.73444,5.407014,7.858543
28,5.31374,86.29322,8.393038
29,86.13153,5.837317,8.031151
30,6.3179493,83.45632,10.225733
31,5.337601,86.3296,8.332797
32,85.62883,6.002357,8.368812
33,5.6613526,85.47403,8.864622
34,72.546684,8.065587,19.387726
35,85.88673,6.036681,8.076591
36,85.64368,5.9912987,8.365024
37,86.47984,5.5639105,7.956245
38,5.528523,85.88497,8.586506
39,5.3536797,86.36005,8.286271
40,5.341992,86.0877,8.570305
41,5.5386467,86.16953,8.291819
42,6.520528,84.84716,8.632318
43,5.447731,86.19154,8.360724
44,5.3368187,85.97903,8.68416
45,5.3421893,85.72076,8.937062
46,5.319116,86.156235,8.524645
47,5.890914,85.34862,8.76047
48,85.13226,5.674459,9.1932745
49,5.4835825,86.23792,8.278494
50,86.668465,5.518704,7.81283
51,5.7683396,85.747375,8.4842825
52,86.55506,5.300301,8.144632
53,6.671495,82.99087,10.337644
54,86.274605,5.2655897,8.4598055
55,86.75495,5.3964357,7.8486123
56,84.35784,6.4078903,9.234268
57,83.222565,6.393063,10.384368
58,86.42926,5.6270013,7.943728
59,6.1796927,85.43901,8.381301
60,85.835075,5.728821,8.436106
61,5.7282085,85.97424,8.297553
62,5.3407326,85.99813,8.661139
63,6.866437,83.65588,9.477681
64,86.62029,5.5312333,7.848472
65,85.96948,5.7951336,8.235374
66,86.43226,5.609226,7.958512
67,6.9586782,82.83619,10.205137
68,5.3452363,86.337204,8.317566
69,13.234515,69.60524,17.160252
70,6.328412,84.32553,9.346061
71,5.408648,86.302826,8.288531
72,7.773296,80.24689,11.979815
73,5.377911,85.7619,8.860192
74,5.370525,85.972145,8.65733
75,6.5170803,82.693954,10.788971
76,6.4387026,83.404526,10.156768
77,5.3308315,86.00346,8.665699
78,67.823074,10.611046,21.565876
79,5.546842,86.1655,8.287656
80,5.3872004,86.26261,8.350187
81,86.452736,5.670487,7.87678
82,85.75945,6.0756598,8.164885
83,86.31481,5.5871778,8.098008
84,5.461047,85.71084,8.82812
85,86.55361,5.6061025,7.8402824
86,38.088356,42.138897,19.77275
87,5.4228487,86.20999,8.367159
88,86.48897,5.5142384,7.9967937
89,7.1972594,82.16622,10.636515
90,6.0922823,85.51768,8.390039
91,5.522257,85.57066,8.907082
92,5.323376,86.11732,8.559314
93,5.3862824,85.67683,8.936895
94,5.884185,84.95955,9.156276
95,7.7266207,8.528847,83.74452
96,86.71071,5.502683,7.7866035
97,8.864877,81.43455,9.700575
98,86.25116,5.307869,8.440967
99,84.498535,6.2694826,9.2319765
