,n,y,?
0,35.90036,30.235922,33.86372
1,33.316303,40.750458,25.933239
2,34.820774,45.50249,19.676735
3,30.263466,37.379612,32.356922
4,32.408886,42.85615,24.734964
5,34.017555,33.528004,32.454445
6,35.054432,30.728611,34.216957
7,37.11962,31.494757,31.385624
8,31.060818,35.446285,33.492897
9,35.75579,35.891785,28.352419
10,37.749462,30.328184,31.922358
11,30.636826,42.055603,27.30757
12,25.11161,36.59192,38.29647
13,35.925503,34.37287,29.701618
14,34.984962,29.564508,35.450535
15,29.238245,38.927837,31.833923
16,33.710106,39.824726,26.465166
17,37.194096,31.938314,30.867594
18,31.406584,40.645454,27.94796
19,33.009193,38.962223,28.028584
20,27.952248,36.618557,35.42919
21,33.99855,36.638954,29.362497
22,31.461481,34.562634,33.975883
23,36.975647,29.199638,33.82471
24,31.2038,34.28742,34.50878
25,31.879436,34.453278,33.66729
26,29.586311,36.22085,34.192833
27,35.178352,33.449043,31.372604
28,31.931295,36.9582,31.1105
29,35.1343,33.90384,30.961863
30,35.76337,36.815987,27.420643
31,31.277779,38.09345,30.628777
32,37.97383,29.980257,32.045902
33,34.50965,35.433067,30.057278
34,36.26062,31.108772,32.630608
35,37.340782,30.096748,32.56247
36,39.19531,27.988169,32.816525
37,34.798466,33.211754,31.989788
38,31.442818,34.07013,34.48705
39,34.91797,40.59401,24.488024
40,29.432905,36.281128,34.285973
41,30.757586,39.28143,29.960983
42,31.83805,39.396763,28.765186
43,33.686005,34.068592,32.2454
44,34.42953,36.364704,29.205763
45,28.372707,37.3853,34.241997
46,32.425983,39.57445,27.999565
47,31.528896,38.114902,30.356205
48,34.50211,31.067726,34.430164
49,36.21659,40.670197,23.113218
50,33.114304,31.897459,34.988235
51,28.878365,34.710426,36.411213
52,37.333794,32.43834,30.227867
53,32.286015,35.57228,32.1417
54,32.634304,31.428463,35.937233
55,36.493717,29.151974,34.354305
56,36.574993,29.41778,34.00723
57,36.65733,29.113758,34.22891
58,35.135567,33.669437,31.194994
59,30.487936,35.536667,33.975403
60,38.384003,29.720825,31.895176
61,33.090897,35.518806,31.390297
62,32.801567,35.162575,32.03585
63,33.639805,31.266916,35.093277
64,34.32203,29.35493,36.323044
65,34.505074,30.895058,34.59987
66,41.41536,31.724306,26.860329
67,35.21215,34.99145,29.796394
68,34.33124,38.593998,27.074762
69,31.736994,32.625885,35.63712
70,32.779713,34.88262,32.337666
71,35.57556,31.046858,33.37758
72,32.658936,35.083588,32.257477
73,31.320086,48.03999,20.639923
74,31.896866,41.330406,26.772728
75,32.93616,36.02315,31.040684
76,32.74994,34.15461,33.09545
77,24.384533,38.69726,36.91821
78,36.798115,31.767637,31.43425
79,32.448963,34.832348,32.718693
80,35.60353,39.646866,24.7496
81,36.74774,32.994835,30.257425
82,35.702797,30.142788,34.15441
83,37.96877,28.832293,33.198936
84,32.427742,36.177998,31.394255
85,35.352024,31.544117,33.103855
86,33.356586,32.732494,33.91092
87,26.523314,36.97253,36.504158
88,35.52634,30.128817,34.344845
89,33.155853,36.186195,30.65795
90,36.998215,40.50986,22.491922
91,30.504353,32.875984,36.619663
92,31.499477,34.23176,34.26877
93,29.409065,36.39515,34.195786
94,29.553738,49.089985,21.356283
95,37.349907,22.29336,40.356735
96,31.798145,34.193558,34.008297
97,31.617304,38.76198,29.620716
98,33.80802,30.527166,35.664806
99,35.411217,30.840488,33.74829
100,33.206783,38.30311,28.490105
101,24.6109,39.39613,35.99297
102,32.79624,34.228428,32.97533
103,29.950798,38.489754,31.559452
104,34.01803,36.207764,29.774216
105,36.557262,29.568115,33.874622
106,34.74464,31.014925,34.240437
107,33.392605,37.058235,29.549164
108,34.799343,34.571476,30.62918
109,31.776768,36.035427,32.1878
110,34.745365,30.913567,34.341064
111,32.878746,34.540592,32.580658
112,36.234264,29.703638,34.06209
113,25.408852,40.0299,34.56124
114,32.99906,36.302795,30.698141
115,36.1783,34.450283,29.371416
116,37.013474,39.336037,23.650492
117,33.39859,36.31081,30.290598
118,37.99597,31.976164,30.027866
119,32.46492,33.074123,34.460957
120,34.35906,31.94196,33.698975
121,37.38945,30.760616,31.849936
122,43.359673,27.602333,29.037989
123,32.926388,39.554,27.519611
124,40.81859,31.686169,27.495237
125,37.919407,33.406254,28.674343
126,35.604702,38.21277,26.182526
127,33.566143,35.122406,31.311453
128,32.837265,35.433247,31.729486
129,31.845745,34.90006,33.254192
130,33.365883,33.82437,32.809753
131,38.17335,29.538754,32.28789
132,36.201805,31.328892,32.469303
133,32.30318,35.05146,32.645355
134,43.492138,26.172218,30.33564
135,35.52653,31.950024,32.523445
136,32.160835,35.209328,32.629833
137,31.600681,39.022846,29.376476
138,32.30846,34.78514,32.9064
139,34.610577,29.864302,35.525112
140,36.532703,29.046076,34.421223
141,35.586693,31.526093,32.887222
142,33.56833,31.132507,35.299168
143,35.39597,33.127884,31.476152
144,27.642044,41.619232,30.73872
145,36.796608,32.952206,30.251184
146,36.619614,29.423225,33.957165
147,33.214275,33.479843,33.305885
148,32.04019,36.715954,31.243853
149,35.751648,30.827915,33.420433
150,35.555313,24.311247,40.133442
151,33.992924,37.779247,28.227827
152,27.449152,48.692062,23.858782
153,36.178375,29.639027,34.1826
154,38.500908,28.38746,33.11163
155,36.323105,33.11639,30.5605
156,31.154633,36.82345,32.021915
157,35.475044,29.708267,34.81669
158,33.329506,37.777416,28.89308
159,36.825813,32.859375,30.314812
160,34.432877,31.169933,34.397194
161,34.896145,36.791046,28.31281
162,34.81899,33.508568,31.67244
163,36.763363,28.815237,34.421406
164,36.624794,34.696426,28.678783
165,34.375816,41.72925,23.894934
166,30.533478,42.374557,27.091965
167,28.078709,36.659607,35.26168
168,31.439327,36.709717,31.850958
169,31.559446,39.984753,28.455797
170,34.658985,32.9205,32.420517
171,31.075006,36.167492,32.757507
172,33.735878,32.076614,34.187508
173,34.48094,39.698315,25.820747
174,29.661697,35.251873,35.08643
175,37.79223,32.76225,29.445522
176,31.705969,39.53045,28.76358
177,33.26598,35.32462,31.409412
178,29.3174,37.01521,33.667385
179,34.41234,37.894653,27.693007
180,41.129734,32.37443,26.495834
181,36.245197,36.475353,27.27945
182,36.967506,23.279057,39.753437
183,30.591959,36.29035,33.117687
184,31.804064,35.845695,32.35024
185,29.320639,36.00977,34.66959
186,32.658722,36.799934,30.541351
187,38.45683,30.733236,30.80993
188,33.596344,37.91152,28.492138
189,36.8961,28.688993,34.41491
190,34.77003,33.46163,31.768337
191,37.106956,29.136404,33.756638
192,32.0329,37.25751,30.709583
193,29.28717,38.105164,32.607666
194,37.953247,30.522446,31.524307
195,36.87553,40.147423,22.977047
196,31.443817,36.545296,32.01089
197,32.342564,34.403717,33.253716
198,35.09686,30.861612,34.04153
199,32.903595,38.091213,29.005188
200,34.819767,33.982964,31.197268
201,34.871693,34.20133,30.926985
202,23.174065,33.774673,43.05126
203,31.460518,43.343315,25.19617
204,26.145166,35.279793,38.575043
205,34.006866,32.985256,33.007874
206,36.176033,28.623945,35.200016
207,32.5025,36.28129,31.216213
208,31.712267,35.33252,32.955215
209,33.78217,31.684557,34.533268
210,33.096714,33.83719,33.066097
211,32.720272,39.240128,28.039598
212,32.708324,36.85027,30.44141
213,36.206684,29.641788,34.15153
214,30.53246,33.93801,35.529526
215,33.77859,36.128407,30.092999
216,41.913822,28.69586,29.390318
217,29.139656,35.748898,35.11145
218,32.19515,34.64697,33.157887
219,30.849281,36.977173,32.17355
