,n,y,?
0,37.645393,23.296627,39.05798
1,42.08943,29.486313,28.424253
2,41.100136,29.76709,29.132778
3,44.00288,28.85667,27.140453
4,34.989647,33.748432,31.261925
5,41.004013,29.944006,29.051981
6,43.64863,28.522736,27.82864
7,41.03416,29.946249,29.019585
8,13.7962,50.285065,35.918736
9,41.37859,29.794464,28.826942
10,42.89628,29.17668,27.927038
11,14.299232,49.15789,36.542885
12,14.502912,49.082554,36.414536
13,42.091404,28.232973,29.675621
14,38.336117,28.373114,33.290768
15,40.770157,29.39606,29.833784
16,13.37956,50.041866,36.578575
17,42.298195,29.567772,28.134033
18,14.066866,49.630978,36.30215
19,12.701681,51.02168,36.276646
20,14.480599,49.506363,36.01303
21,14.51913,49.28963,36.191242
22,14.106843,50.218987,35.674168
23,37.240856,24.650465,38.108685
24,13.741427,49.714176,36.544395
25,14.713632,49.29046,35.995907
26,14.169751,49.260513,36.56974
27,14.099995,49.38714,36.512867
28,12.763469,49.587074,37.64946
29,38.461178,30.435186,31.103634
30,11.634499,60.006863,28.358639
31,13.507114,49.63573,36.85716
32,41.45379,28.763649,29.78256
33,13.857179,49.679607,36.46322
34,40.704765,30.17586,29.119373
35,40.785946,29.935413,29.278639
36,38.918556,27.060663,34.020782
37,42.812313,29.195812,27.991877
38,14.201805,49.30693,36.49126
39,14.76105,50.419426,34.819527
40,13.948888,49.943195,36.10792
41,14.293119,49.3408,36.366085
42,14.537886,49.179054,36.283066
43,12.646447,49.065296,38.288258
44,13.426882,49.903896,36.669224
45,14.40764,49.338997,36.25336
46,12.18183,52.399124,35.41904
47,14.402567,48.952858,36.64457
48,40.6698,29.751482,29.578724
49,13.857079,49.47617,36.666748
50,39.23381,30.160448,30.605742
51,14.389782,49.531853,36.078365
52,37.336056,29.776066,32.887882
53,41.95451,8.378532,49.666958
54,39.906815,30.113146,29.98004
55,34.005486,32.079487,33.915035
56,35.187454,26.302835,38.50971
57,40.36577,29.924116,29.710114
58,41.36478,28.81951,29.815712
59,13.004051,50.886303,36.109646
60,38.707386,30.250296,31.042322
61,14.516356,49.042435,36.44121
62,13.831423,51.932365,34.236206
63,13.283289,49.864693,36.852016
64,12.788892,50.98543,36.225674
65,14.696439,49.141033,36.162533
66,42.00519,29.553778,28.441027
67,14.231229,49.288322,36.480453
68,14.122102,49.330364,36.54753
69,14.557391,49.40001,36.042595
70,13.850358,50.244297,35.905342
71,14.441846,48.778965,36.779186
72,13.610226,49.610363,36.779415
73,13.334984,50.004776,36.66024
74,41.94004,29.540602,28.519356
75,41.17411,29.88988,28.936014
76,40.875263,29.594872,29.529863
77,41.35816,29.658073,28.983767
78,39.72386,30.009321,30.266813
79,14.547671,50.02243,35.4299
80,14.702882,49.277737,36.019375
81,40.67936,29.982107,29.338533
82,44.35559,28.493345,27.151066
83,41.454178,29.64388,28.901941
84,39.996365,30.208492,29.795143
85,41.691257,29.54538,28.763369
86,40.2585,30.172342,29.569155
87,14.196019,49.56757,36.236404
88,41.274166,29.56371,29.162125
89,14.110213,49.334164,36.555626
90,12.786632,50.860924,36.35244
91,13.354805,49.79554,36.84966
92,13.218,50.121246,36.66075
93,39.29969,30.082485,30.617825
94,40.41118,29.769812,29.819016
95,43.025978,29.267199,27.70682
96,13.059497,52.43485,34.50565
97,13.508445,49.8066,36.684963
98,42.77768,29.289936,27.932379
