,n,y,?
0,45.799137,12.522502,41.67836
1,45.11148,14.029898,40.85862
2,46.47418,16.989685,36.53614
3,47.763836,21.44457,30.791595
4,46.168922,16.146456,37.68462
5,45.1157,14.125401,40.758892
6,46.66795,18.01156,35.320488
7,42.560795,20.140297,37.29891
8,23.201557,53.427635,23.37081
9,46.24452,16.258703,37.49678
10,46.896496,18.48431,34.61919
11,22.694971,54.24218,23.062849
12,28.920015,18.888016,52.191967
13,45.25213,14.5033,40.244568
14,45.148884,13.510123,41.341
15,28.690746,18.669357,52.6399
16,22.703373,52.73897,24.557653
17,45.19105,14.365548,40.4434
18,22.962471,54.955708,22.08182
19,46.753544,12.273099,40.973354
20,21.941584,53.68022,24.378195
21,22.699617,54.13457,23.165812
22,22.803144,53.592438,23.60442
23,20.088587,52.705956,27.205458
24,20.692032,53.87677,25.431194
25,22.93567,53.248745,23.815584
26,22.307076,53.3237,24.369223
27,24.448107,54.0084,21.543497
28,23.388376,52.241413,24.37021
29,44.95417,13.632851,41.412975
30,21.619911,55.09472,23.28537
31,22.61807,54.717922,22.664013
32,46.25929,16.197594,37.543118
33,22.42297,53.749073,23.827955
34,45.13066,14.306956,40.56238
35,45.06061,14.217432,40.721954
36,46.035595,16.03086,37.933544
37,44.93923,13.88786,41.172905
38,22.497183,52.075165,25.42765
39,23.765144,52.882683,23.352169
40,22.373951,54.722225,22.903826
41,22.488104,53.054707,24.457186
42,27.22996,49.96784,22.802206
43,21.718208,53.314964,24.966822
44,28.851234,18.452295,52.696465
45,22.70538,54.10131,23.193306
46,28.414488,18.595331,52.99018
47,44.99393,14.126312,40.879753
48,45.00428,12.881077,42.11465
49,23.522097,52.416187,24.061714
50,45.44094,12.870124,41.68894
51,20.587257,51.835667,27.577072
52,45.639282,15.224176,39.136543
53,44.910206,13.160729,41.92906
54,45.040627,14.094776,40.864597
55,46.50641,17.048832,36.44475
56,45.072372,14.182225,40.745403
57,46.474297,16.810638,36.715065
58,45.10992,14.288275,40.601807
59,22.521887,54.876625,22.601486
60,45.588917,15.088712,39.322376
61,21.050308,54.37163,24.578062
62,21.134804,53.484882,25.38032
63,24.255762,52.791916,22.952318
64,40.27156,16.803226,42.925217
65,46.798195,17.848568,35.353233
66,45.808926,15.567954,38.623123
67,23.219242,54.318344,22.462412
68,22.677902,52.54057,24.781527
69,22.6026,53.757797,23.6396
70,22.365274,52.89306,24.741661
71,27.582697,51.18398,21.233324
72,23.329458,52.910126,23.760416
73,22.880163,54.154594,22.965239
74,44.47372,13.373734,42.15254
75,45.507008,12.879911,41.613083
76,21.91033,54.80808,23.281591
77,46.363552,17.062647,36.5738
78,45.53348,12.496497,41.970028
79,21.998022,54.52346,23.478521
80,25.782093,16.916628,57.301277
81,45.883118,15.704745,38.412144
82,45.82722,13.570248,40.60253
83,45.533855,17.645725,36.82042
84,44.949142,12.455268,42.595585
85,45.907093,15.671854,38.42106
86,46.353676,16.460197,37.186127
87,22.505013,55.82021,21.674776
88,44.812393,13.804826,41.382774
89,22.64024,50.779415,26.580349
90,22.730524,54.324867,22.944616
91,46.22247,12.15519,41.622345
92,22.854107,53.78367,23.362226
93,44.835846,13.791826,41.372322
94,26.179228,16.780746,57.04003
95,45.735733,15.405374,38.8589
96,45.934235,15.674768,38.391003
97,29.132849,49.69886,21.16829
98,48.112793,20.927568,30.959633
99,44.82278,19.37207,35.805153
100,41.95295,21.83717,36.209877
101,26.175499,16.99997,56.824535
102,26.654737,17.431137,55.914124
103,22.653624,53.7529,23.593477
104,22.857908,54.227543,22.914549
105,45.894535,17.375143,36.73032
106,27.52769,18.04628,54.426033
107,22.650284,55.37327,21.976448
108,22.212366,53.579605,24.208027
109,22.9863,53.719173,23.294527
110,46.242245,16.254719,37.503033
111,46.812958,17.54848,35.63857
112,45.545475,14.992235,39.462288
113,23.249493,53.4168,23.333706
114,20.506248,54.09635,25.397392
115,23.633179,53.69574,22.671083
116,46.12331,16.293648,37.583046
117,23.032356,54.454838,22.512808
118,45.908825,15.859974,38.231197
119,45.58918,15.07681,39.334015
120,44.912125,12.830477,42.2574
121,44.992027,14.406827,40.60115
122,45.944515,15.745989,38.309498
123,21.836767,53.954674,24.20856
124,44.860435,13.637026,41.502537
125,34.203182,29.601976,36.194843
126,22.334185,54.60453,23.061283
127,45.84888,15.491059,38.660057
128,28.298416,18.186892,53.51469
129,22.901861,54.323734,22.774403
130,22.999569,53.326202,23.674232
131,46.1849,16.399914,37.415184
132,47.423096,12.624815,39.95209
133,45.41001,12.552354,42.03763
134,45.110954,12.77868,42.11037
135,47.329372,15.797201,36.87343
136,23.22525,53.54501,23.22974
137,20.69459,56.051437,23.253975
138,23.0688,54.53375,22.397446
139,22.857258,54.174335,22.96841
140,21.872608,54.477764,23.649632
141,22.06372,55.3209,22.615381
142,23.389936,54.995243,21.61482
143,22.204733,53.917717,23.877548
144,23.200512,53.7792,23.020287
145,45.01668,14.072879,40.91044
146,21.871283,55.787025,22.34169
147,46.024124,15.873839,38.10204
148,22.886543,52.108963,25.004498
149,45.35286,14.6097765,40.037365
150,22.54145,54.74844,22.71011
151,23.457096,53.27543,23.267473
152,24.00308,52.737133,23.259787
153,44.889305,13.087741,42.02295
154,45.083416,19.051128,35.86546
155,44.980156,14.026292,40.993553
156,25.523815,49.726276,24.749916
157,45.71657,12.4191475,41.864277
158,23.207424,53.43612,23.356455
159,45.91935,16.431646,37.649
160,44.966988,14.003831,41.02918
161,46.30382,16.651028,37.04515
162,45.20663,14.007634,40.785744
163,45.53763,14.975386,39.486988
164,22.86025,53.77795,23.361803
165,45.49271,14.939119,39.568172
166,46.243294,12.237186,41.51952
167,22.933092,53.712418,23.354494
168,23.048708,53.784008,23.167288
169,23.211285,53.38021,23.4085
170,45.662315,15.222712,39.11498
171,22.438969,54.43095,23.13008
172,45.64144,18.785706,35.57285
173,21.343536,56.437744,22.218721
174,23.234495,53.736515,23.028992
175,24.14158,52.674908,23.18351
176,22.556673,54.668648,22.77468
177,23.56662,52.673115,23.76027
178,24.353977,51.87152,23.7745
179,22.783102,52.95141,24.265491
180,22.896355,53.752373,23.35127
181,23.055317,53.9807,22.96398
182,23.150612,53.148533,23.700853
183,23.412363,54.15519,22.43245
184,23.532291,52.72057,23.747137
185,23.116661,53.471535,23.411808
186,22.266697,54.477196,23.256107
187,46.86443,12.190609,40.944965
188,22.770298,53.755848,23.473852
189,44.95163,15.570209,39.47816
190,46.633717,17.066914,36.299366
191,22.570997,54.357918,23.07109
192,24.15592,52.052177,23.791904
193,23.26155,54.07859,22.659863
194,44.9465,14.131866,40.921635
195,23.694378,53.89316,22.412464
196,44.97352,14.082357,40.944122
197,25.412039,48.989277,25.598684
198,25.106087,16.32101,58.5729
199,21.735304,55.510555,22.754135
200,23.050594,52.089737,24.859667
201,23.841991,53.17633,22.981676
202,23.827093,52.519913,23.652996
203,45.0456,14.002352,40.952053
204,23.243267,52.917027,23.839705
205,45.69088,15.31785,38.99127
206,45.423904,13.461561,41.114536
207,24.312462,51.777355,23.910185
208,23.396067,53.249092,23.35484
209,23.776999,53.649307,22.573698
210,35.666992,38.310246,26.022768
211,23.861462,53.139805,22.998724
212,22.814278,53.975445,23.210274
213,45.25428,14.681398,40.06432
214,47.46799,13.128203,39.403805
215,31.402054,19.907242,48.69071
216,45.542572,15.006837,39.45059
217,21.035372,55.93821,23.026415
218,22.605436,53.28427,24.1103
219,21.989262,53.872482,24.138254
220,46.716125,12.648636,40.635235
221,22.492834,55.54694,21.960228
222,44.65766,13.57934,41.762997
223,45.513683,15.021523,39.46479
224,50.112473,19.50041,30.387121
225,22.820711,54.524487,22.654802
226,23.288692,54.25093,22.460375
227,46.638874,17.503311,35.85782
228,22.88506,54.614353,22.500586
229,45.17966,14.543684,40.27665
230,23.143694,53.134815,23.721487
231,45.066235,13.888534,41.045235
232,46.3316,12.633209,41.035194
233,20.866331,53.873436,25.260231
234,45.051792,13.030258,41.917946
235,22.43635,54.78502,22.77863
236,45.193565,12.891788,41.914646
237,26.480877,17.348034,56.17109
238,44.48026,13.370514,42.149227
239,22.579556,53.47981,23.940636
240,22.17511,55.129833,22.695055
241,55.158226,14.345509,30.49626
242,28.350159,18.409397,53.240448
243,22.682816,54.370552,22.946629
244,22.55712,54.228676,23.214205
245,21.65513,54.0594,24.28547
