,y,n,?
0,46.299946,8.778544,44.921505
1,48.144417,10.971255,40.884327
2,26.651627,41.775085,31.57329
3,45.64933,13.898415,40.452255
4,46.1361,9.309293,44.5546
5,46.50758,8.7479315,44.744495
6,45.604496,8.881013,45.51449
7,46.871967,9.873051,43.25498
8,26.038107,43.421505,30.540388
9,45.618393,8.937664,45.44395
10,46.107956,8.806996,45.08504
11,28.144964,42.57055,29.284487
12,26.325342,42.106827,31.567827
13,33.50949,31.218687,35.271824
14,29.62691,32.089653,38.283443
15,26.174551,42.328907,31.496546
16,31.985966,39.13734,28.876692
17,46.224255,9.371793,44.40395
18,26.4814,42.480778,31.037828
19,28.332401,42.440357,29.227242
20,29.30106,34.1245,36.57444
21,27.785366,41.849022,30.36561
22,27.61,42.629242,29.760754
23,26.444786,42.82735,30.727858
24,27.104591,42.377663,30.517746
25,28.973255,42.277508,28.749237
26,25.21883,42.81963,31.961542
27,45.94425,8.831014,45.22474
28,24.885193,42.388523,32.726288
29,47.167595,8.649882,44.182526
30,27.328094,42.454247,30.217659
31,28.887049,42.25606,28.856892
32,49.837666,8.248202,41.91413
33,26.912678,42.239223,30.8481
34,48.012497,8.52382,43.463684
35,47.124958,10.069747,42.805298
36,58.614986,8.100306,33.284706
37,47.242718,10.165982,42.591305
38,25.491423,43.409084,31.099499
39,26.491919,42.72994,30.778137
40,27.554146,42.160316,30.285534
41,32.580597,30.4438,36.9756
42,25.568836,43.203392,31.227774
43,28.495094,43.546715,27.95819
44,26.965502,42.614754,30.419743
45,25.57496,43.110725,31.314316
46,27.351194,42.173378,30.475422
47,50.104214,8.207913,41.687878
48,46.66331,8.724878,44.611816
49,26.342573,42.259872,31.397554
50,46.50758,8.7479315,44.744495
51,29.275608,40.429142,30.295246
52,45.765705,9.0393715,45.19492
53,49.8058,8.253085,41.94111
54,49.613056,12.673369,37.713573
55,46.39558,9.498397,44.10602
56,46.044174,8.816284,45.139538
57,45.60609,8.931319,45.46259
58,45.59123,8.917055,45.49172
59,27.402874,42.381325,30.2158
60,45.71819,8.864259,45.41755
61,24.895708,43.788834,31.315464
62,27.248842,43.15775,29.593405
63,27.127222,43.098114,29.774662
64,46.654137,8.726159,44.6197
65,46.431522,10.922531,42.64595
66,45.871887,8.841688,45.28642
67,26.2555,43.19254,30.551958
68,26.474213,42.52742,30.99837
69,26.31365,43.16926,30.51709
70,48.0938,10.9049835,41.001217
71,26.546553,41.78249,31.670961
72,45.929665,9.156017,44.914326
73,47.301052,8.63014,44.068813
74,45.729053,8.862715,45.40823
75,45.60609,8.931319,45.46259
76,45.590626,8.883073,45.5263
77,46.165245,8.798539,45.036213
78,47.37502,10.278336,42.34665
79,48.650677,8.427786,42.92154
80,46.674797,9.712731,43.612473
81,46.722294,9.748543,43.52916
82,47.12993,8.655625,44.214447
83,46.03515,9.232074,44.732777
84,50.659157,8.603126,40.737717
85,46.60055,9.655266,43.744175
86,47.595108,8.586132,43.81876
87,48.350986,8.472874,43.176136
88,59.43821,8.373566,32.188217
89,26.746044,43.049,30.204958
90,26.889917,42.440624,30.669455
91,29.381565,31.047047,39.571392
92,27.84234,42.35717,29.800495
93,25.782322,41.985874,32.231804
94,30.770367,30.593336,38.636295
95,49.57718,8.288143,42.134674
96,46.526543,8.74505,44.72841
97,27.512774,42.236145,30.251074
98,46.3285,9.449124,44.222378
99,49.8058,8.253085,41.94111
100,45.394054,9.219189,45.386753
101,44.322662,13.580298,42.097034
102,47.797928,10.651841,41.55023
103,46.46134,9.548052,43.990604
104,26.601475,42.57906,30.819468
105,58.314705,8.110975,33.574314
106,45.939373,9.162892,44.89773
107,27.045715,42.87876,30.075523
108,26.723707,42.93893,30.33736
109,27.898142,40.09937,32.002487
110,47.866055,8.545611,43.588337
111,28.178877,41.592064,30.229061
112,45.90249,8.83715,45.260365
113,28.45132,42.28599,29.26269
114,27.551311,40.864285,31.584406
115,27.87633,41.581802,30.54187
116,48.116703,10.928983,40.954323
117,28.167469,40.70019,31.13234
118,49.193485,8.345859,42.46066
119,46.313446,8.776561,44.909992
120,48.05145,8.517836,43.430714
121,48.718422,11.630949,39.650623
122,48.2311,8.490963,43.277943
123,26.797176,42.7904,30.412426
124,46.157913,8.799513,45.042576
125,46.868954,9.864628,43.266422
126,45.736847,9.018869,45.244278
127,26.989996,42.992867,30.017138
128,32.3807,29.272732,38.34657
129,25.762135,42.930992,31.306877
130,48.136887,8.505022,43.358086
131,62.27718,7.5124025,30.21042
132,52.88764,7.7851477,39.327213
133,45.92766,9.340078,44.732258
134,46.38999,8.765384,44.84462
135,28.229013,42.278206,29.49278
136,46.18584,8.7954,45.01876
137,46.555393,8.740773,44.70383
138,25.741669,42.525345,31.732992
139,47.224144,8.641471,44.134388
140,51.15142,8.047773,40.800804
141,49.122826,8.356532,42.52064
142,46.626335,8.7302685,44.643394
143,45.706936,8.99857,45.294495
144,45.803154,8.851768,45.34508
145,46.684437,8.72186,44.593708
146,45.36485,13.356648,41.278507
147,49.034447,11.819534,39.146023
148,25.958147,43.360275,30.68158
149,50.8527,8.093651,41.05365
150,45.557957,8.897638,45.5444
151,26.183542,42.707577,31.108883
152,48.53602,8.445054,43.01893
153,40.03798,23.886335,36.075684
154,47.08043,8.66288,44.256695
155,52.79059,7.8006005,39.408813
156,33.316303,30.900982,35.782715
157,46.238487,9.386648,44.374863
158,31.517448,29.83956,38.642986
159,48.93091,8.385602,42.68349
160,47.33713,8.62465,44.03822
161,48.522648,8.447055,43.0303
162,46.960033,9.937682,43.10229
163,48.94626,12.609887,38.44385
164,27.945345,42.27118,29.78347
165,47.363377,10.271371,42.365246
166,47.35985,8.621347,44.018803
167,47.978275,12.811367,39.210354
168,46.34491,9.463674,44.19142
