,n,y,?
0,61.47408,13.709706,24.816214
1,15.8265,68.993614,15.179874
2,51.41477,25.489107,23.096123
3,23.241564,17.416348,59.342087
4,26.154814,13.701023,60.14416
5,62.281574,13.0369,24.681526
6,31.779394,31.747972,36.472633
7,24.040014,53.906845,22.053143
8,14.737764,62.635857,22.626383
9,30.644262,54.79194,14.563794
10,14.316602,67.79027,17.893126
11,16.391794,26.199282,57.408916
12,16.885723,67.939445,15.174827
13,20.505014,14.58646,64.90853
14,59.33897,21.752327,18.908709
15,42.759968,33.68011,23.559923
16,59.251892,23.823391,16.924711
17,14.0191765,67.71206,18.268766
18,19.296282,15.981719,64.722
19,20.54967,65.09941,14.350913
20,30.546495,22.935415,46.51809
21,16.204454,67.956375,15.839169
22,18.312757,16.559748,65.127495
23,16.496521,45.96107,37.542404
24,16.222986,68.3519,15.425116
25,30.77666,52.249317,16.974016
26,14.271371,67.34106,18.38757
27,16.780333,38.30865,44.91101
28,38.064827,15.560521,46.37465
29,64.268425,13.379395,22.352173
30,39.664314,40.29951,20.036171
31,21.697386,14.729895,63.572723
32,14.28459,69.39696,16.318455
33,14.001671,67.589645,18.408682
34,39.218803,45.338066,15.443134
35,43.30176,12.561332,44.136898
36,44.402115,31.939486,23.658392
37,25.302967,14.400455,60.296577
38,15.50346,65.13499,19.361547
39,20.380114,65.030685,14.589199
40,29.007837,45.866734,25.125425
41,31.526848,44.04138,24.43176
42,13.966756,68.29856,17.734682
43,18.263176,44.00849,37.728333
44,17.601187,32.895084,49.503735
45,50.07689,33.06502,16.858095
46,14.990769,69.0856,15.923633
47,33.142582,14.127562,52.72986
48,16.802635,67.43757,15.759796
49,31.025843,13.624768,55.349384
50,63.460575,15.861309,20.678122
51,30.538803,50.47454,18.98665
52,33.043514,14.159338,52.79715
53,18.629627,17.278204,64.09216
54,64.590805,14.726999,20.682196
55,60.24097,22.600967,17.158058
56,15.232958,68.07182,16.695211
57,57.44252,13.619423,28.938055
58,65.28038,16.654243,18.065374
59,17.590702,18.271584,64.13772
60,14.720816,66.78212,18.497057
61,18.890549,16.055359,65.05409
62,14.225399,67.77294,18.001657
