,n,y,?
0,65.221146,20.326645,14.452211
1,53.889412,27.2543,18.856287
2,65.37586,20.775099,13.849046
3,51.5643,28.398441,20.037252
4,50.82124,29.463884,19.714872
5,54.129124,27.153502,18.717379
6,55.0297,27.17729,17.793009
7,52.194916,28.264633,19.54045
8,10.6269,51.552635,37.82046
9,58.075436,25.180473,16.744087
10,55.28039,27.010992,17.708618
11,8.885189,62.14524,28.969574
12,10.194938,50.694912,39.11015
13,62.44811,22.239355,15.312537
14,50.308823,29.74372,19.947458
15,11.496075,47.833496,40.67043
16,10.637808,49.2642,40.097992
17,48.73883,30.286226,20.974947
18,9.231532,57.93843,32.830036
19,9.691708,55.780834,34.52746
20,9.857045,55.051403,35.09155
21,10.814569,48.616074,40.56936
22,10.228942,52.73929,37.031773
23,9.087428,60.987545,29.92503
24,9.347402,58.444035,32.20856
25,9.625214,57.99181,32.382977
26,7.894917,65.20626,26.898829
27,9.207182,58.161633,32.631187
28,9.567078,56.007175,34.425747
29,53.434258,27.386156,19.179585
30,12.139032,44.420563,43.440403
31,9.169084,60.783566,30.047348
32,53.447487,28.086645,18.465874
33,9.315013,59.626545,31.058443
34,52.986275,28.191889,18.821835
35,54.681183,26.896576,18.422241
36,53.594715,27.452383,18.952898
37,52.726818,28.534618,18.738565
38,10.005972,56.220894,33.773132
39,9.927426,54.943592,35.128983
40,10.7286215,52.53888,36.732502
41,10.357503,53.49496,36.147533
42,9.4472685,60.13368,30.419048
43,9.786734,55.955334,34.25793
44,8.51306,64.97041,26.516527
45,10.319591,53.17795,36.50246
46,8.120793,63.29661,28.5826
47,9.473367,58.0317,32.494926
48,51.71192,28.16951,20.118565
49,8.803607,63.128906,28.067493
50,38.710308,12.677979,48.611717
51,9.0463915,59.38446,31.56915
52,53.281956,28.257284,18.460762
53,9.661533,58.485706,31.85276
54,52.799614,28.40946,18.790928
55,53.79272,26.927286,19.279993
56,50.288097,29.983755,19.728146
57,55.681973,25.666899,18.651127
58,51.466515,28.854486,19.679005
59,9.653798,56.35134,33.994865
60,52.620678,28.660658,18.718662
61,9.209246,58.88779,31.902964
62,10.179768,53.208263,36.611973
63,9.95586,55.979492,34.064655
64,50.357407,29.041168,20.601427
65,61.81237,22.6381,15.549527
66,53.411465,28.03303,18.555502
67,9.737684,57.086338,33.17598
68,9.327832,58.88896,31.783215
69,9.426834,58.024128,32.54904
70,9.481803,57.239407,33.27879
71,9.439146,58.62132,31.939537
72,50.690483,29.44364,19.86588
73,9.638756,56.177692,34.18355
74,52.956444,28.254902,18.788654
75,53.29631,28.199726,18.503967
76,18.938707,44.804268,36.257027
77,55.260044,26.956326,17.78363
78,42.114662,20.52623,37.359108
79,9.754047,56.99073,33.255226
80,9.135575,59.212208,31.652222
81,64.55191,21.318247,14.129838
82,54.464333,27.440363,18.095299
83,11.459707,45.877342,42.662952
84,53.22755,27.408106,19.36435
85,55.475296,26.602184,17.92252
86,52.50585,28.242514,19.251637
87,38.388844,36.336212,25.27494
88,53.220795,26.854315,19.92489
89,9.558771,58.379257,32.061966
90,9.649123,57.002098,33.348785
91,9.354902,56.949226,33.69587
92,53.898125,27.650877,18.450993
93,55.016983,26.888424,18.094591
94,40.102283,12.109658,47.78806
95,57.05309,25.89139,17.055521
96,55.474113,26.91447,17.611418
97,9.02761,60.580498,30.39189
98,51.00015,29.42149,19.578358
99,50.768887,29.677353,19.55376
100,52.889328,27.930323,19.180347
101,52.592625,28.057184,19.350191
102,55.313843,26.948715,17.737438
103,9.94412,55.57109,34.484787
104,10.384648,52.378933,37.236423
105,47.897816,31.062008,21.040176
106,39.468285,11.849518,48.682198
107,8.513527,62.860794,28.625675
108,9.674697,54.52932,35.795986
109,10.021939,51.709755,38.26831
110,45.458847,32.579147,21.962008
111,9.439249,55.125,35.435753
112,54.317665,27.469513,18.21282
113,10.069774,52.755398,37.17483
114,8.553974,62.312233,29.133793
115,9.391594,57.332687,33.275715
116,53.64189,27.760065,18.598047
