,n,y,?
0,31.766558,36.82123,31.412209
1,35.269962,32.180717,32.549324
2,32.84932,34.590416,32.560265
3,38.012417,28.200909,33.78667
4,36.9387,33.223434,29.837864
5,39.563023,24.253536,36.183445
6,34.60652,29.993061,35.400417
7,41.989964,22.190132,35.8199
8,30.80003,42.295177,26.90479
9,37.50187,29.78781,32.710327
10,34.665634,31.005827,34.32854
11,33.614086,34.458603,31.927315
12,32.132042,42.723972,25.143988
13,34.757587,32.33379,32.908623
14,34.72675,41.189587,24.083664
15,35.799706,36.63291,27.567377
16,31.544743,32.389313,36.065945
17,39.881912,19.183039,40.935047
18,40.045876,35.92469,24.029428
19,37.165115,36.33618,26.498695
20,28.202501,37.244675,34.552826
21,32.260677,34.85581,32.883514
22,28.379303,37.923157,33.697544
23,29.579273,38.256542,32.164185
24,32.616123,40.763386,26.62049
25,37.05964,40.08677,22.853588
26,36.30842,40.84111,22.85047
27,31.447836,44.073,24.479155
28,31.167046,41.10139,27.731562
29,34.58337,29.873255,35.543373
30,37.089306,31.71817,31.192526
31,32.83857,35.861835,31.299597
32,31.90765,39.882793,28.209555
33,32.736496,31.891552,35.371956
34,48.842495,16.112978,35.044525
35,35.626633,34.16254,30.210825
36,35.952682,33.60752,30.4398
37,41.713066,19.45109,38.835842
38,31.660313,38.05255,30.28714
39,31.359417,34.634308,34.00628
40,33.488445,38.11343,28.398127
41,30.388195,39.11568,30.496132
42,28.958565,37.978645,33.062786
43,31.903154,37.563896,30.532944
44,36.229294,32.17335,31.597355
45,31.253847,36.1354,32.610756
46,29.39395,35.38658,35.21947
47,37.42477,35.770657,26.804573
48,36.725872,30.607567,32.66657
49,31.540075,37.529434,30.930492
50,33.264507,40.31808,26.41742
51,28.494314,36.654774,34.850914
52,41.278473,22.342693,36.378834
53,27.249348,27.098564,45.65209
54,36.914024,27.527348,35.558628
55,32.51689,32.620056,34.863052
56,34.798683,33.288506,31.912815
57,30.680683,34.51356,34.805756
58,41.58112,22.518478,35.900406
59,35.281,44.26004,20.45896
60,45.143764,23.093523,31.762716
61,35.51646,37.9651,26.518444
62,30.55909,39.370697,30.070219
63,30.747759,36.33159,32.920647
64,34.8628,31.213097,33.924107
65,30.528376,34.844963,34.62666
66,33.79741,31.873375,34.329216
67,30.41782,35.867844,33.714333
68,35.65426,37.42623,26.919504
69,35.19594,36.188576,28.615486
70,29.47714,37.42846,33.0944
71,27.20981,39.927273,32.862923
72,32.271576,45.038933,22.689491
73,31.118732,37.028362,31.852903
74,38.895462,25.909311,35.19523
75,42.690643,23.837692,33.47166
76,53.714455,16.604038,29.681503
77,38.408447,28.107664,33.48389
78,41.13952,24.40237,34.458115
79,33.61245,38.158524,28.229025
80,27.623726,37.88351,34.492764
81,35.597237,28.523424,35.879345
82,34.309574,31.535027,34.1554
83,34.022903,31.50321,34.473892
84,35.342926,30.728394,33.92868
85,45.274864,24.380026,30.345112
86,41.097332,21.631824,37.27084
87,18.117561,18.470951,63.41149
88,37.180855,32.92967,29.889473
89,28.922504,32.65529,38.422207
90,32.257023,35.76512,31.97785
91,31.64108,37.849556,30.509365
92,32.276775,40.158157,27.565067
93,42.165417,19.803698,38.030884
94,34.86478,32.1398,32.99542
95,32.365776,27.377943,40.25628
96,30.810457,37.389557,31.799988
97,31.535032,36.168186,32.29678
98,38.42722,32.97765,28.595125
99,41.08916,27.103783,31.807058
100,33.908264,40.750362,25.341368
101,33.486683,34.127975,32.385345
102,34.384136,31.768534,33.847332
103,27.159306,40.557194,32.283504
104,38.41979,28.689987,32.890232
105,35.619465,33.267914,31.112617
106,32.151516,34.78098,33.067505
107,37.604618,33.45779,28.93759
108,29.302376,35.662556,35.03507
109,33.906208,43.02794,23.065855
110,47.630547,16.04905,36.3204
111,30.914682,37.649185,31.43613
112,35.909172,30.880636,33.21019
