,n,y,?
0,82.88992,8.535356,8.574713
1,84.15448,7.3914847,8.454038
2,82.49991,9.072805,8.427289
3,81.47873,8.396981,10.1242895
4,81.34119,8.816292,9.842531
5,84.180695,7.4019814,8.417325
6,83.78812,7.8947334,8.317155
7,82.98774,7.791151,9.2211075
8,9.809801,81.89523,8.294966
9,83.661545,8.037768,8.300686
10,83.46596,8.087674,8.446367
11,8.307749,85.28599,6.4062552
12,10.064802,80.042534,9.892665
13,83.32363,8.307769,8.3686
14,80.81074,8.983751,10.205508
15,12.03,77.918205,10.051794
16,10.320749,79.9732,9.706053
17,79.2169,9.217253,11.565844
18,7.548667,85.90217,6.5491667
19,7.600783,85.832466,6.566754
20,7.962755,85.1971,6.840147
21,11.133735,76.37513,12.491141
22,9.049949,83.07433,7.8757257
23,8.202186,85.405525,6.3922935
24,7.7882214,85.75071,6.461064
25,8.029007,85.57385,6.397144
26,7.9050174,85.513794,6.5811887
27,7.5714746,85.89742,6.5311046
28,7.5769663,85.78934,6.6336946
29,83.83123,7.446448,8.7223215
30,14.2766695,73.4236,12.2997265
31,8.259829,85.348145,6.39202
32,83.539406,7.9433613,8.517225
33,8.096183,85.498856,6.4049616
34,83.49629,7.86038,8.643331
35,84.06948,7.546425,8.384103
36,84.05684,7.4048886,8.5382805
37,83.00884,8.183817,8.807341
38,8.215787,85.219444,6.564772
39,8.021961,85.16315,6.8149023
40,9.741183,82.353714,7.905101
41,8.943992,83.63615,7.419864
42,8.477723,85.133865,6.3884125
43,7.673523,85.89743,6.429039
44,8.753571,84.884605,6.361828
45,9.092081,83.241585,7.666335
46,7.708907,85.53957,6.75152
47,7.815774,85.76461,6.4196167
48,82.229225,7.88148,9.889287
49,8.554883,85.03467,6.41045
50,9.802701,6.751743,83.44556
51,7.685461,85.785904,6.5286307
52,83.31192,8.085255,8.602821
53,8.260234,85.32539,6.4143724
54,83.23548,8.035829,8.72869
55,83.74239,7.3896995,8.867906
56,80.46614,9.317972,10.215893
57,83.936035,7.416019,8.647944
58,82.13655,8.2771015,9.586337
59,7.5763664,86.00075,6.422888
60,82.91468,8.262318,8.823009
61,7.7380776,85.81697,6.444951
62,8.824209,83.55788,7.6179175
63,8.049036,85.417,6.5339675
