,n,y,?
0,86.83996,6.2336793,6.926354
1,6.0453863,87.55895,6.395661
2,6.1243243,87.634766,6.2409
3,29.403362,57.52063,13.0760145
4,83.93138,6.328257,9.740369
5,86.44558,6.9718733,6.582544
6,31.369602,54.567646,14.06275
7,36.57917,51.043194,12.377629
8,82.302734,9.445779,8.251482
9,6.6072235,8.044535,85.348236
10,6.043442,85.95933,7.9972296
11,87.035774,5.825641,7.138581
12,50.65014,33.833496,15.516365
13,86.968056,6.279454,6.7524843
14,86.84484,6.278565,6.876593
15,11.923826,56.987537,31.088629
16,63.63647,10.018119,26.345407
17,86.25914,7.0678935,6.672968
18,57.161724,22.19764,20.64063
19,9.212493,83.59847,7.1890326
20,38.49165,10.477303,51.03105
21,61.243324,26.279047,12.477634
22,84.844246,8.224965,6.930787
23,86.967316,6.25047,6.7822037
24,10.679158,71.86464,17.456202
25,68.3062,21.442373,10.2514305
26,9.924856,77.21144,12.863708
27,84.27188,6.4224453,9.305676
28,5.712165,87.39871,6.889117
29,41.40302,33.887016,24.709963
30,6.2047873,87.44432,6.3508973
31,67.105286,9.167972,23.726736
32,8.769785,6.0794287,85.15079
33,54.294342,34.19415,11.511515
34,72.187546,15.440609,12.371848
35,86.04523,5.806596,8.148174
36,76.580696,9.12033,14.298974
37,86.77831,6.5514674,6.670217
38,6.2514277,85.13231,8.616259
39,10.943193,8.383033,80.673775
40,85.93201,7.127712,6.940288
41,59.75521,12.685882,27.55891
42,80.08479,8.643611,11.271598
43,34.04445,16.931463,49.024094
44,17.783052,69.848404,12.368541
45,86.54146,6.6052413,6.85329
46,85.71659,7.961367,6.322041
47,87.70845,5.716492,6.575061
48,84.89357,6.192411,8.914023
49,17.390558,63.45251,19.156929
50,85.94069,7.1155906,6.9437146
51,84.81903,6.251055,8.929915
52,63.55198,18.660473,17.78754
53,66.37858,21.939867,11.681552
54,56.807198,32.03499,11.15781
55,6.5896153,87.19512,6.2152615
56,87.48983,5.609183,6.9009857
57,86.63472,6.435584,6.929698
58,79.85297,7.447701,12.699328
59,75.475,8.713032,15.811978
60,6.9910526,9.86674,83.14221
61,85.00551,8.625299,6.36918
62,5.957853,87.66074,6.381406
63,5.906937,87.20386,6.889196
64,25.368383,15.728881,58.90274
65,10.25217,82.53804,7.209791
66,86.91461,6.706178,6.37921
67,8.240103,7.2285123,84.53139
68,31.099813,50.032597,18.867586
69,70.19339,10.702384,19.104225
70,5.8251,87.8442,6.3307033
71,5.9305325,86.97356,7.095915
72,10.031351,81.894424,8.074227
73,10.088275,81.02484,8.886884
74,5.813587,87.992134,6.1942744
75,8.780404,40.920044,50.29956
76,6.2498255,87.58418,6.165988
77,5.8412375,86.94628,7.2124734
78,85.86162,6.257248,7.881137
79,86.94184,6.1022053,6.955961
80,7.8007846,86.05893,6.140287
81,55.84114,21.547873,22.610987
82,86.88923,6.2781043,6.8326674
83,17.299467,68.63625,14.06429
84,5.815968,87.61838,6.565655
85,75.691765,15.415636,8.892596
86,10.717411,6.8398385,82.44275
87,5.9130287,87.78998,6.296987
88,86.929726,6.243293,6.826984
89,17.352383,64.96074,17.68688
90,5.5126624,88.303444,6.1838894
91,25.020405,26.269472,48.710125
92,5.710383,87.73045,6.559165
93,81.15026,10.129523,8.720208
94,9.441734,79.79132,10.766952
95,5.894207,86.92427,7.181523
96,32.34928,18.422876,49.22784
97,86.64667,6.6582637,6.695069
98,49.31422,12.995177,37.6906
99,5.9843326,87.723976,6.2916903
100,35.86899,44.610126,19.520887
101,5.9952617,87.143654,6.8610797
102,85.74307,6.962571,7.2943463
103,8.637204,75.40804,15.954757
104,20.748692,60.558884,18.692425
105,86.704185,6.9373384,6.358475
106,6.90379,7.119733,85.97648
107,86.08068,6.8704515,7.048864
108,86.621216,6.6086054,6.770178
109,35.48236,24.595629,39.922005
110,85.981514,6.893204,7.125277
111,6.4390645,7.4325085,86.128426
112,63.26257,17.176605,19.56083
113,86.42409,6.7822022,6.7937098
114,6.9445395,7.9213357,85.134125
115,14.08896,77.32605,8.584982
116,75.43363,11.983236,12.583131
117,5.7681937,87.285904,6.945908
118,6.0737023,87.74694,6.1793566
119,78.13405,12.373153,9.492804
120,13.252897,67.29507,19.452036
121,85.0531,6.8649187,8.081983
122,87.20677,5.7004385,7.0927963
123,35.683388,37.65537,26.661243
124,86.756325,6.257063,6.986613
125,86.907486,5.6647205,7.427796
126,11.888744,79.67548,8.435771
127,5.856227,87.96584,6.177932
128,6.6463633,7.4489384,85.9047
129,31.76661,52.496124,15.737269
130,86.93961,6.5049133,6.555471
131,87.10376,5.653363,7.242876
132,41.36045,43.475033,15.164524
133,81.81211,10.980796,7.2070947
134,87.27572,6.2765675,6.447718
135,68.93252,21.109274,9.958208
136,87.286194,5.581592,7.132216
137,84.48581,7.7978053,7.7163825
138,67.68888,19.323101,12.988021
139,87.18428,6.026679,6.7890353
140,6.8428936,86.04043,7.116678
141,11.419564,77.483215,11.097213
142,6.1612186,87.03361,6.8051825
143,83.89391,8.828573,7.2775087
144,86.93642,5.554416,7.5091667
145,82.200035,6.990449,10.809512
146,8.750672,84.16774,7.081584
147,5.8654637,87.94391,6.190631
148,86.466255,6.541946,6.9918027
149,86.09815,5.8994994,8.002349
150,5.808823,87.90799,6.283189
151,6.2257805,86.197205,7.5770125
152,5.8580947,87.5483,6.593601
153,86.786514,6.4110374,6.8024473
154,5.7944636,86.67297,7.5325637
155,49.98004,32.58514,17.434818
156,6.0173764,87.347694,6.6349325
157,86.321045,6.945628,6.7333264
158,6.4906054,86.86604,6.643352
159,69.05432,18.370876,12.574804
160,87.41995,5.8028827,6.7771606
161,6.33944,85.66204,7.998526
162,59.7353,21.413324,18.851383
163,7.1914854,85.38788,7.420633
164,6.6207595,84.77416,8.605084
165,86.58441,6.448973,6.9666176
166,16.132227,44.718586,39.14919
167,86.735695,6.8062463,6.4580636
168,7.739246,77.1752,15.085546
169,13.7464,18.456705,67.79689
170,86.83084,6.5941052,6.5750504
171,86.72574,5.8134837,7.460777
172,5.8220496,87.34404,6.8339167
173,87.420845,5.730618,6.8485303
174,85.9806,7.0299716,6.9894357
175,60.660713,20.871078,18.468206
176,5.991881,87.64724,6.3608737
177,6.1610236,87.77317,6.065814
178,27.441109,11.126625,61.43226
179,53.39951,18.715532,27.884954
180,19.290543,53.04612,27.663336
181,85.6026,7.8718195,6.5255785
182,7.887546,7.027132,85.08533
183,5.7578707,87.23029,7.0118294
184,32.692333,14.220351,53.08732
185,7.582197,85.07126,7.346545
186,71.75809,12.707172,15.534746
187,86.84775,6.122065,7.03019
188,85.997894,5.5999956,8.402113
189,86.870155,6.5551305,6.574715
190,86.92868,6.3295474,6.741771
191,6.5216875,87.19973,6.2785797
192,86.28918,6.045409,7.6654115
193,6.1179996,86.36809,7.513912
194,17.15557,66.040146,16.804276
195,7.253222,77.61515,15.131632
196,87.215385,5.9537787,6.83083
197,12.697546,12.979506,74.32295
198,6.0684624,87.43329,6.4982495
199,85.06463,8.217623,6.7177577
200,79.874115,10.730275,9.395605
201,5.6238394,87.66644,6.7097216
202,60.04569,11.455217,28.499094
203,83.84073,8.5438,7.615471
204,86.60792,6.568826,6.8232493
205,86.726036,6.160771,7.11319
206,78.25491,7.9256883,13.8194
207,87.351616,5.876887,6.7715034
208,7.003811,85.87634,7.1198487
209,87.100426,6.1001077,6.7994704
210,86.83055,6.433198,6.7362547
211,5.758746,87.06214,7.1791096
212,6.1541705,87.42019,6.425639
213,61.58572,11.501846,26.912436
214,27.139927,44.064217,28.795853
215,60.1225,21.646942,18.230555
216,62.231773,8.942529,28.825697
217,6.8944945,6.5303383,86.575165
218,7.7110214,85.639175,6.649808
219,7.982152,7.2159553,84.80189
220,6.181252,87.215454,6.603294
221,5.722351,86.61331,7.6643443
222,82.361404,6.451004,11.187587
223,34.92089,51.198036,13.881068
224,85.21035,8.151806,6.637843
225,7.6308794,86.133156,6.2359724
226,22.237432,31.758898,46.003674
227,86.37492,5.6626887,7.9623847
228,8.217003,84.973495,6.8094945
229,63.03901,12.428374,24.532614
230,87.65642,5.5251193,6.818459
231,9.612126,57.344692,33.043182
232,85.35217,7.4226527,7.225167
233,55.95931,20.451998,23.588696
234,81.425674,7.9572296,10.617099
235,64.06963,24.606949,11.32341
236,83.61476,6.8280907,9.557155
237,78.66594,9.100453,12.233603
238,75.50867,9.774741,14.716599
239,83.64634,7.560294,8.793368
240,17.236523,18.768513,63.99497
241,80.395874,7.116343,12.487784
242,86.296455,6.8924346,6.8111
243,87.29178,5.9127436,6.7954764
244,8.426588,83.00314,8.570264
245,86.974915,6.3932695,6.6318183
246,87.41053,6.0553646,6.5341086
247,16.947336,26.554806,56.49786
248,5.8195977,87.702644,6.47776
249,87.511406,5.8464513,6.64214
250,28.698597,9.861444,61.43997
251,85.62514,7.2456284,7.129232
252,18.06865,8.891256,73.04009
253,70.004745,10.396946,19.598305
254,86.58668,6.7093983,6.7039266
255,86.50158,6.5201507,6.9782724
256,86.442566,5.9759474,7.581488
257,6.110171,87.38975,6.5000787
258,81.809425,10.647405,7.5431733
259,80.81826,8.861306,10.320434
260,22.10991,10.742173,67.14792
261,81.156555,6.899581,11.943863
262,46.710846,33.729984,19.559166
263,11.2225685,10.731249,78.04619
264,87.2441,6.2707634,6.48513
265,55.214363,28.157795,16.627848
266,86.71555,6.041153,7.243289
267,83.79137,7.1455536,9.063089
268,55.100185,30.623413,14.276401
269,86.62449,6.5416217,6.833898
270,10.284853,6.3991537,83.315994
271,60.663002,23.923779,15.413221
272,80.88412,11.899922,7.2159567
273,76.55565,14.087822,9.356534
274,48.667934,11.328031,40.00404
275,86.374054,6.956609,6.669336
276,86.95835,6.13698,6.904663
277,86.66483,6.5508337,6.7843328
278,83.83856,7.445503,8.7159395
279,83.666275,7.386164,8.947557
280,87.30714,6.2315125,6.461358
281,80.61335,6.2127614,13.173887
282,77.50405,8.388662,14.107284
283,13.661544,69.33778,17.00067
284,6.021988,86.75336,7.224651
285,5.9734306,87.06316,6.963405
286,6.2341986,87.51094,6.254854
287,6.1317945,87.372406,6.495799
288,6.0959964,87.56704,6.3369656
289,86.70026,6.4151773,6.884571
290,84.791115,8.625306,6.5835795
291,6.321829,86.10731,7.5708666
292,7.08939,79.04418,13.866432
293,5.8488946,87.801506,6.349598
294,30.753275,15.275185,53.971542
295,87.17671,5.925807,6.8974876
296,73.52661,13.901201,12.572183
297,5.6552978,87.96566,6.3790402
298,30.224136,12.200163,57.575703
299,86.7894,6.4780006,6.7325935
300,86.08421,6.315881,7.599903
301,16.27156,11.165243,72.5632
302,76.15875,13.963387,9.877861
303,82.37931,9.907164,7.7135267
304,85.50828,7.335382,7.1563377
305,86.61126,6.576986,6.8117514
306,86.682335,6.9097333,6.4079256
307,80.63788,6.44251,12.919614
308,63.71131,11.6211195,24.667566
309,87.11877,5.8975086,6.9837236
310,86.387405,6.9368057,6.675786
311,87.200615,6.0717273,6.7276573
312,86.877754,5.482598,7.63964
313,7.026292,86.070595,6.9031186
314,43.667534,45.43929,10.89318
315,5.8657875,87.154686,6.979526
316,86.984535,5.735131,7.2803364
317,85.864365,7.346903,6.788733
318,55.294037,11.3937025,33.31226
319,87.31495,6.17024,6.5148125
320,85.11023,8.155147,6.7346225
321,56.17419,27.897856,15.927956
322,85.93428,7.327485,6.7382326
323,6.9351645,85.951256,7.113584
324,75.193596,15.320971,9.485434
325,6.594524,82.4565,10.948975
326,87.17921,5.991619,6.8291717
327,5.7225885,88.19334,6.0840735
328,85.510925,6.268429,8.220647
329,80.378044,10.224188,9.397767
330,80.54055,11.370579,8.088877
331,14.536095,56.888634,28.575274
332,87.32077,5.7611694,6.91806
333,7.692561,84.51807,7.7893734
334,7.616226,13.078128,79.30565
335,8.007658,85.74292,6.249422
336,27.252522,25.55483,47.192654
337,40.554367,18.379606,41.06603
338,6.5140247,85.41314,8.072842
339,12.355767,77.11421,10.530022
