,n,y,?
0,82.987915,8.885846,8.12623
1,83.06214,8.320794,8.617068
2,83.35246,8.198257,8.449282
3,10.908787,77.44973,11.641485
4,35.23875,53.574657,11.1866
5,16.325438,35.846928,47.827637
6,8.384344,5.791036,85.82462
7,83.13543,8.313761,8.550813
8,8.010846,5.5774493,86.411705
9,57.71962,17.468082,24.812292
10,7.9411306,6.7695355,85.28933
11,8.208815,5.6645966,86.12659
12,12.282962,82.49361,5.2234282
13,82.99859,8.383616,8.617798
14,83.34641,8.128486,8.525097
15,83.169266,8.829606,8.00113
16,11.441209,83.10491,5.453888
17,82.86311,7.786723,9.350163
18,10.619632,72.18734,17.193026
19,8.710128,85.83955,5.450335
20,9.8423195,84.847534,5.310146
21,9.174338,85.408394,5.4172683
22,9.331067,85.19941,5.469521
23,9.170515,85.46671,5.3627687
24,9.666536,84.9688,5.3646574
25,13.204958,79.82883,6.966211
26,9.444951,84.10822,6.4468255
27,51.76364,16.69331,31.543053
28,46.825157,43.356228,9.818621
29,79.10633,9.448426,11.445248
30,9.603052,84.914055,5.4828925
31,9.586806,85.01652,5.396671
32,83.46951,8.4000635,8.130423
33,9.005188,85.60351,5.3913164
34,83.047714,8.920173,8.032113
35,75.27887,11.456159,13.2649765
36,59.365128,10.823833,29.811043
37,83.08364,8.2011175,8.715235
38,22.867275,17.067211,60.065514
39,83.75691,8.0419035,8.201186
40,12.182619,77.38386,10.433521
41,83.408585,8.334105,8.257308
42,13.101159,80.92724,5.9716005
43,83.31339,8.732057,7.954549
44,22.211695,22.504557,55.28375
45,82.37264,8.272592,9.354766
46,82.737114,8.333631,8.929261
47,82.73453,8.687541,8.577933
48,83.23715,8.251633,8.511213
49,41.168797,35.68208,23.149124
50,83.57025,8.065213,8.364531
51,42.083378,10.274016,47.6426
52,80.24794,7.6843247,12.067732
53,79.549286,8.817133,11.633579
54,83.1272,8.463801,8.409001
55,61.22554,11.298493,27.475965
56,21.422323,27.658531,50.919144
57,82.69244,8.527659,8.779898
58,81.10639,8.192853,10.700764
59,9.465004,85.11893,5.416072
60,82.87385,9.230902,7.8952484
61,23.90853,11.311762,64.77971
62,71.06061,7.657169,21.282213
63,83.64309,8.081566,8.275347
64,83.31107,8.647376,8.041553
65,83.20181,8.272336,8.525847
66,82.37992,8.258519,9.361563
67,9.35729,85.25882,5.3838954
68,9.068109,85.54639,5.3855014
69,31.381586,47.597893,21.02053
70,46.921577,37.95552,15.122899
71,82.63801,9.677718,7.6842704
72,82.53293,9.738775,7.728292
73,8.457112,85.367134,6.175742
74,82.219864,8.578871,9.201262
75,74.10931,9.820208,16.07048
76,74.40844,14.97513,10.616432
77,80.72206,8.774439,10.503502
78,83.07224,8.1721525,8.755609
79,74.97042,9.681554,15.348026
80,78.68807,8.103903,13.208027
81,83.5611,8.345994,8.092912
82,83.2583,8.764912,7.976793
83,71.59646,10.444428,17.959114
84,83.295815,8.133774,8.5704155
85,80.6103,11.167698,8.222011
86,54.958897,34.63563,10.405464
87,83.45746,8.222193,8.320353
88,80.33579,12.245473,7.4187355
89,8.409078,85.87037,5.720553
90,25.973707,59.49656,14.529732
91,82.560776,9.794156,7.6450706
92,9.330724,85.2573,5.4119716
93,83.05598,8.707805,8.236209
94,9.200714,85.34523,5.4540524
95,83.81997,8.151547,8.0284815
96,81.656624,7.5979924,10.745389
97,81.950386,10.433432,7.6161885
98,79.257545,12.868038,7.8744183
99,83.572975,8.135531,8.291497
100,82.997246,9.253192,7.749564
101,12.466947,77.47005,10.063006
102,8.72144,6.9649377,84.31362
103,82.7286,8.234514,9.036884
104,42.48693,34.309704,23.203367
105,78.881355,13.286745,7.831899
106,50.626648,21.278986,28.094372
107,17.52989,31.557379,50.91273
108,10.303009,84.23142,5.465561
109,13.573614,73.05788,13.3685055
110,43.16057,30.898167,25.94126
111,9.837813,84.808334,5.353847
112,82.47763,8.212141,9.310231
113,15.5659275,72.917595,11.51648
114,9.068542,75.06729,15.864171
115,15.21234,78.9652,5.8224664
116,83.232445,8.31311,8.454448
117,50.503395,28.450287,21.046322
118,83.25629,8.236125,8.507589
119,12.043408,14.501887,73.454704
120,83.491425,8.469898,8.0386715
121,62.431843,20.297005,17.271154
122,20.758884,43.546497,35.69462
123,16.506998,63.402443,20.090555
124,83.53473,7.827583,8.637691
125,83.81868,8.023305,8.158014
126,17.547298,55.80223,26.650461
127,8.449691,85.921745,5.628564
128,36.50707,30.16437,33.32856
129,11.809756,74.191605,13.99864
130,83.88186,8.039129,8.079007
131,31.267845,16.833504,51.89865
132,51.11651,31.611782,17.271713
133,81.97165,8.926754,9.1016
134,83.65352,7.974198,8.372283
135,83.35461,8.180494,8.464906
136,11.185941,83.586395,5.2276707
137,60.374832,18.216263,21.408903
138,8.004924,85.7658,6.2292757
139,8.207169,5.651704,86.14113
140,11.007807,5.9379206,83.054276
141,73.80553,16.593151,9.601314
142,22.05545,68.63539,9.309164
143,51.201023,36.751366,12.047619
144,12.75105,9.672523,77.57643
145,66.06341,10.779392,23.157204
146,8.820269,85.805855,5.373877
147,82.01243,10.4300995,7.5574765
148,16.98466,71.26669,11.748649
149,83.615166,8.237523,8.147312
150,29.870419,16.744637,53.38495
151,8.544911,85.949554,5.5055304
152,51.55331,17.917213,30.529476
153,83.45723,7.854272,8.688499
154,25.00569,8.890202,66.10411
155,83.78028,7.95772,8.26199
156,18.668722,62.93972,18.391562
157,83.01979,8.654066,8.32615
158,82.61708,7.7986693,9.584246
159,13.077145,81.46335,5.459512
160,82.6811,8.394488,8.924418
161,82.94322,8.423385,8.633388
162,41.940548,36.37868,21.680769
163,9.354009,5.441424,85.20457
164,8.798634,85.81818,5.383186
165,63.11694,22.802826,14.080236
166,10.178589,82.96427,6.8571396
167,8.647298,85.87166,5.4810414
168,83.44707,8.158958,8.393972
169,9.962814,84.67733,5.3598633
170,72.59501,18.54845,8.856541
171,8.698277,85.62629,5.675428
172,21.608854,58.645863,19.745285
173,22.17841,42.875515,34.94608
174,8.2050085,85.77462,6.0203705
175,8.0406275,85.41051,6.548866
176,9.790504,84.90301,5.306492
177,8.292782,85.8783,5.8289127
178,12.357805,75.39482,12.247371
179,8.791077,5.746418,85.4625
180,8.048137,86.03681,5.9150515
181,57.752537,22.459368,19.788095
182,10.433983,8.132722,81.43329
183,46.507862,40.403988,13.088155
184,8.394588,86.16662,5.4387903
185,7.9373794,82.99478,9.067841
186,55.006714,32.151836,12.841444
187,26.487848,8.549785,64.962364
188,8.385343,84.86406,6.7505913
189,83.25867,8.233886,8.507441
190,19.75929,6.0142174,74.226494
191,9.401362,85.2058,5.392832
192,9.380635,85.23782,5.381538
193,18.187649,68.14653,13.665825
194,82.74884,8.787539,8.463614
195,25.390017,51.24759,23.362389
196,83.60478,8.623645,7.7715673
197,21.465006,13.249463,65.28553
198,13.884192,79.32368,6.7921305
199,42.29981,43.04306,14.657134
200,8.894439,85.65808,5.4474716
201,8.41677,86.07422,5.5090156
202,10.577873,5.7190366,83.703094
203,83.6202,8.024809,8.354994
204,82.444725,8.556572,8.998703
205,82.513214,8.029044,9.4577465
206,21.895418,8.942267,69.162315
207,8.79515,85.822044,5.3828053
208,83.39303,8.310969,8.296001
209,9.782203,84.83761,5.380189
210,19.72506,7.6623573,72.61259
211,82.990654,8.4608965,8.548447
212,16.141739,56.41033,27.44793
213,83.59526,8.095065,8.309668
214,9.4609,85.16128,5.3778214
215,8.827033,85.63818,5.5347753
216,31.361692,58.715652,9.922652
217,54.353218,30.837103,14.809674
218,8.827185,85.80974,5.363081
219,25.406158,66.027016,8.566827
220,19.26334,38.186905,42.54975
221,8.728938,83.59113,7.6799273
222,71.28662,10.126191,18.587189
223,83.693054,8.598193,7.708765
224,82.612526,7.789111,9.598364
225,11.064408,16.40685,72.52875
226,37.67724,9.661521,52.661236
227,12.884084,80.40069,6.7152357
228,67.55373,22.175303,10.270976
