,n,y,?
0,33.00459,33.942886,33.05252
1,32.51306,33.933296,33.55365
2,32.669525,33.71709,33.613388
3,33.310326,33.574142,33.115532
4,33.030495,33.23152,33.73798
5,33.273884,33.613304,33.11282
6,34.073673,32.97583,32.950493
7,34.2068,32.67255,33.12065
8,33.694187,32.970192,33.335613
9,32.814228,33.233402,33.952366
10,33.29852,33.370537,33.330944
11,34.09144,32.60413,33.304432
12,33.52536,33.554386,32.920254
13,33.01911,33.38151,33.599377
14,32.9044,33.952465,33.14314
15,32.592327,33.891277,33.516403
16,33.972412,32.841194,33.186398
17,34.14627,32.608337,33.245388
18,34.17766,32.964077,32.858265
19,34.171158,32.81575,33.013092
20,34.059612,32.909576,33.03081
21,33.2454,33.170918,33.583687
22,32.542973,33.85794,33.599083
23,32.54899,33.78584,33.66518
24,32.407593,33.946728,33.64567
25,33.259487,32.952972,33.78754
26,32.907005,33.887955,33.205036
27,32.57148,33.754387,33.674126
28,32.43475,33.873833,33.69142
29,32.866333,33.750473,33.3832
30,33.680626,33.545265,32.774113
31,33.30361,33.20042,33.495964
32,33.765057,33.419018,32.815926
33,33.240353,33.349537,33.41011
34,33.278965,33.586708,33.134323
35,33.819084,32.72242,33.4585
36,33.59905,33.128166,33.272785
37,32.723877,33.40065,33.875473
38,33.48124,32.911892,33.606865
39,32.644184,33.600643,33.755173
40,32.844933,33.798214,33.356853
41,33.983765,32.54513,33.4711
42,33.01374,34.020416,32.965843
43,33.154327,33.467453,33.37822
44,33.98289,32.611244,33.40587
45,33.15944,33.105515,33.735043
46,33.389305,33.300926,33.30977
47,34.260815,32.66364,33.075542
48,33.1446,33.304443,33.550964
49,32.97385,33.33794,33.68821
50,34.101337,32.94164,32.957027
51,32.87774,33.20743,33.914837
52,34.007584,32.549488,33.44293
53,33.001,33.680073,33.318928
54,34.26187,32.748535,32.98959
55,33.198814,33.418777,33.382412
56,33.453716,33.548256,32.99803
57,33.142776,32.951725,33.905495
58,33.88632,32.90214,33.211544
59,33.147194,33.533443,33.31937
60,34.011158,33.153896,32.834946
61,32.830883,34.078224,33.090893
62,32.731213,34.01784,33.250942
63,33.007248,33.708717,33.28404
