,n,y,?
0,81.35941,7.892117,10.74847
1,81.77698,7.9367375,10.28629
2,79.53146,9.029139,11.439397
3,71.66082,14.412456,13.9267235
4,80.12732,8.582281,11.290393
5,81.75208,7.8869977,10.360913
6,77.45747,9.935626,12.606898
7,71.48616,13.171923,15.341923
8,8.603202,83.26798,8.128809
9,80.94651,8.471054,10.582431
10,77.90567,10.044124,12.050216
11,8.336384,83.824486,7.839141
12,10.518145,8.074389,81.40746
13,81.57716,7.898657,10.524182
14,81.67792,7.924378,10.397701
15,10.305289,7.8330703,81.86163
16,8.362622,83.26973,8.367646
17,81.42603,7.9143004,10.65967
18,8.840614,83.318085,7.8413033
19,81.27895,7.910563,10.810486
20,8.1115055,83.67324,8.215252
21,8.23782,83.992485,7.769692
22,8.499544,83.2905,8.209957
23,8.574686,81.21205,10.213262
24,8.269527,82.67535,9.055128
25,8.27489,83.72779,7.9973207
26,8.340165,83.30635,8.353482
27,9.469475,82.596,7.934521
28,9.378751,81.44541,9.175834
29,81.660225,7.887545,10.4522295
30,8.256319,83.73941,8.004273
31,8.51724,83.62014,7.862626
32,79.967674,8.641578,11.390748
33,8.2828,83.64224,8.074955
34,81.649216,7.879437,10.471353
35,81.70416,7.876712,10.4191265
36,80.14087,8.536762,11.322365
37,81.62979,7.87253,10.497681
38,8.544645,82.57166,8.88369
39,8.97808,82.65827,8.363648
40,8.283853,83.912056,7.8040943
41,8.217999,83.5483,8.233697
42,11.094544,79.524155,9.381303
43,8.607948,82.430756,8.961291
44,10.344024,7.5893865,82.06659
45,8.2875395,83.86286,7.8496046
46,10.242963,7.8657007,81.89134
47,81.469986,7.8897877,10.640237
48,81.46151,7.8818283,10.656667
49,8.754834,82.802925,8.442228
50,81.504265,7.9175496,10.578192
51,8.734765,80.886856,10.378385
52,81.762695,7.930761,10.306547
53,81.55046,7.8865876,10.562956
54,81.63695,7.874413,10.488637
55,79.45177,9.071621,11.476616
56,81.65342,7.875759,10.470825
