,n,y,?
0,13.726083,22.2146,64.05932
1,82.97754,8.71956,8.302897
2,85.208466,7.522624,7.2689176
3,84.88493,7.766966,7.348107
4,84.48608,7.9547577,7.5591617
5,85.26847,7.496937,7.234589
6,85.072235,7.5800123,7.3477573
7,84.897545,7.6938725,7.40859
8,7.573831,83.27518,9.1509905
9,7.3847904,13.321081,79.29413
10,84.33394,8.046214,7.6198497
11,8.872808,64.87807,26.249126
12,7.9118214,8.274842,83.81333
13,85.2628,7.510846,7.226352
14,7.839439,84.497345,7.663217
15,8.147917,8.158798,83.693275
16,11.198993,72.824905,15.976103
17,49.289776,14.189188,36.521038
18,7.1029396,85.513176,7.383889
19,81.1534,11.551262,7.295347
20,23.804165,41.744873,34.45096
21,7.181988,85.26832,7.549692
22,7.118106,85.46583,7.4160705
23,7.294465,85.43185,7.2736816
24,49.765327,36.02523,14.209442
25,51.250015,12.588506,36.161476
26,14.38063,77.214905,8.4044695
27,11.958239,68.269356,19.772406
28,11.32753,65.91737,22.755098
29,83.4555,9.280662,7.263847
30,59.543003,15.173067,25.283926
31,7.1394234,85.39972,7.460849
32,84.63101,7.8744187,7.4945664
33,9.734527,58.53689,31.72859
34,84.89929,7.674546,7.4261665
35,34.388145,9.366191,56.24566
36,84.63128,7.8815975,7.4871154
37,83.99589,8.238644,7.765464
38,11.827404,74.52494,13.647656
39,7.3319182,85.32365,7.3444357
40,7.9799576,84.66662,7.353428
41,7.6833205,84.352264,7.964416
42,65.640015,14.369864,19.990122
43,7.1878486,85.25024,7.5619164
44,23.16086,12.367104,64.472046
45,8.61026,9.927336,81.4624
46,66.68299,10.112448,23.204556
47,84.78411,7.710783,7.5051026
48,85.13877,7.604146,7.257088
49,13.557261,63.17842,23.264317
50,84.465996,7.963057,7.570944
51,7.151159,85.363464,7.485383
52,84.7718,7.804864,7.4233475
53,84.028854,8.790274,7.180877
54,84.98351,7.6168456,7.399641
55,34.277664,28.604385,37.11795
56,84.62422,7.8851433,7.4906387
57,85.19009,7.5620117,7.2479053
58,7.17927,85.27671,7.5440235
59,7.162778,85.3276,7.5096326
60,85.01876,7.6539526,7.3272877
61,80.0943,8.698022,11.207682
62,9.363567,53.27602,37.360413
63,9.157712,7.0889482,83.75334
64,84.84896,7.7201343,7.4309044
65,83.83139,8.267078,7.901539
66,83.47016,8.422968,8.10687
67,59.839607,13.670923,26.489464
68,9.518639,79.28013,11.20123
69,7.131865,85.42313,7.4450107
70,8.427087,82.31298,9.259935
71,7.2420382,85.08287,7.6750994
72,7.52559,83.12472,9.349689
73,7.2499247,85.05846,7.6916194
74,85.00936,7.6758003,7.3148446
75,83.145515,7.1806273,9.673853
76,8.951899,77.151535,13.896565
77,84.980194,7.7029905,7.316807
78,80.39797,11.152104,8.4499235
79,7.1715174,85.30062,7.5278616
80,14.558917,9.510427,75.93065
81,83.34366,8.559082,8.097259
82,85.054756,7.7435894,7.2016535
83,85.18154,7.5401125,7.2783513
84,84.383514,8.01136,7.6051264
85,85.24413,7.506626,7.249239
86,83.03529,8.558388,8.406317
87,7.289186,84.93675,7.7740707
88,12.879843,8.967937,78.152214
89,7.0705504,85.21106,7.7183867
90,7.2856774,84.947624,7.7666864
91,84.52296,7.9543295,7.5227113
92,15.548594,52.706707,31.744701
93,85.22704,7.533076,7.2398825
94,8.460447,7.7036815,83.83587
95,52.643585,29.884613,17.471792
