,y,n,?
0,48.740635,18.456606,32.80276
1,68.99654,17.83377,13.169696
2,14.785602,62.092487,23.121906
3,69.49862,17.352448,13.148938
4,65.185555,18.531149,16.283295
5,16.206213,64.468834,19.32495
6,68.70448,15.460023,15.835491
7,16.75739,17.938904,65.3037
8,65.14929,16.085682,18.765032
9,13.34974,19.858835,66.79143
10,69.62849,16.977455,13.394058
11,50.33176,20.501953,29.16629
12,14.997433,62.169052,22.833513
13,18.683107,17.75686,63.56003
14,35.107487,46.390537,18.501972
15,16.71545,63.994247,19.290304
16,14.1546755,63.766617,22.078714
17,69.782486,15.894711,14.322805
18,20.634525,61.829395,17.536077
19,16.134022,63.664967,20.201012
20,22.524084,50.82961,26.646301
21,14.315261,63.06292,22.621815
22,16.66783,62.270363,21.061808
23,13.93893,19.210207,66.85086
24,13.603385,45.85524,40.54137
25,15.51338,63.486023,21.0006
26,12.407465,22.110378,65.482155
27,13.987541,19.898415,66.11404
28,69.37941,15.8831415,14.737444
29,45.16173,24.203264,30.634998
30,35.33668,43.82499,20.838326
31,46.76799,35.958923,17.273092
32,69.77972,15.463172,14.757103
33,15.264932,47.25844,37.47663
34,22.553553,17.31977,60.12668
35,69.20941,17.778364,13.012218
36,65.45623,21.259398,13.2843685
37,45.816776,38.55322,15.630004
38,15.579435,44.72209,39.69847
39,19.071459,63.078594,17.84995
40,13.045758,21.358183,65.596054
41,69.54311,17.221382,13.235511
42,13.777274,46.657284,39.56545
43,16.450579,63.244236,20.305187
44,25.456512,55.73545,18.808043
45,25.865433,55.91234,18.222229
46,11.707175,25.602531,62.690292
47,69.071785,15.125701,15.802515
48,50.457233,30.12841,19.41436
49,13.596816,62.239517,24.16367
50,69.35411,17.27006,13.375833
51,29.260448,54.67839,16.061153
52,69.24753,15.12706,15.625411
53,57.19911,28.045284,14.755604
54,70.091156,15.601637,14.307205
55,68.79522,17.921906,13.282879
56,15.864568,64.64747,19.487959
57,43.874443,38.364307,17.761251
58,41.5073,38.770775,19.72193
59,13.022325,33.367626,53.61005
60,13.057592,21.380325,65.56208
61,68.71898,16.601389,14.679633
62,24.056875,52.879585,23.063545
63,44.882507,20.954105,34.163387
64,22.072222,61.103374,16.824408
65,70.25541,16.109928,13.634668
66,46.473583,38.234432,15.291983
67,15.567571,63.66468,20.767752
68,17.56203,62.36373,20.074238
69,21.685566,60.568863,17.745571
70,19.802296,34.917496,45.2802
71,15.230507,48.758247,36.01124
72,14.765286,58.288933,26.945782
73,47.03769,34.00524,18.95706
74,70.08424,15.832974,14.082784
75,14.340499,19.109552,66.54994
76,15.212204,18.680376,66.107414
77,26.390665,49.92277,23.68656
78,16.932785,63.290913,19.7763
79,34.54972,29.892477,35.557804
80,15.4545965,25.841087,58.704315
81,15.546497,28.42178,56.031727
82,13.598403,20.507114,65.89448
83,43.36926,36.18948,20.441263
84,17.837025,33.564003,48.598972
85,69.92411,15.795925,14.2799635
86,49.221027,21.759445,29.019526
87,61.833317,23.104403,15.062283
88,69.76049,16.639687,13.59983
89,22.552645,53.976833,23.47052
90,15.380888,62.054993,22.56412
91,20.208342,58.66321,21.128454
92,23.44659,55.753803,20.799612
93,40.858185,41.0017,18.140108
94,30.394701,16.903471,52.70182
95,57.25727,17.746033,24.9967
96,31.376616,52.961117,15.662271
97,20.225405,62.58912,17.185472
98,25.868603,57.99512,16.136272
99,69.67963,16.423391,13.896987
100,52.13198,17.144869,30.723146
101,67.433174,19.83988,12.726946
102,12.335423,22.33422,65.33035
103,36.25778,17.370764,46.371452
104,69.688095,17.197012,13.114895
105,26.50606,42.378895,31.115044
106,69.38048,17.22186,13.397662
107,15.479363,64.34412,20.176516
108,14.436663,65.92917,19.634167
109,29.062239,39.50418,31.433577
110,69.489845,15.516461,14.993694
111,69.32041,16.133352,14.546246
112,33.642834,18.039871,48.31729
113,16.087885,56.768044,27.144068
114,17.950169,62.950325,19.099506
115,12.971841,39.7649,47.263264
116,70.20023,15.99645,13.80331
117,26.053825,27.761402,46.184776
118,69.55399,15.397689,15.048318
119,51.842075,33.474426,14.683503
120,69.434166,16.69749,13.868338
121,49.945526,16.601648,33.452816
122,38.200855,39.262257,22.536892
123,25.080563,54.987305,19.932133
124,69.85755,17.00513,13.137321
125,24.909544,23.184332,51.906128
126,46.71942,18.658123,34.622456
127,45.816036,36.598145,17.585823
128,20.210232,21.155708,58.634056
129,31.635866,39.168404,29.195726
130,61.557842,24.568832,13.8733225
131,57.03128,16.790697,26.178022
132,69.26588,17.365793,13.368329
133,35.21538,32.235165,32.549454
134,69.77428,16.283556,13.942167
135,13.185416,28.765625,58.048958
136,18.632137,34.023933,47.343925
137,68.36394,16.035288,15.600784
138,69.19195,15.453259,15.354793
139,14.808819,18.657927,66.53325
140,53.498703,21.140654,25.360643
141,61.776917,16.910141,21.312939
142,27.90018,44.999638,27.100182
143,70.05702,15.923905,14.019069
144,62.155388,24.420105,13.424505
145,40.760075,45.10165,14.138274
146,69.83252,15.709838,14.457639
147,14.875165,22.003233,63.121605
148,12.327353,22.484587,65.188065
149,69.266914,15.585656,15.147429
150,57.01875,17.937447,25.043806
151,16.667192,64.04246,19.290342
152,44.243454,26.069006,29.687536
153,47.070175,30.904549,22.025276
154,18.323944,19.737314,61.93874
155,69.5758,15.819305,14.604897
156,22.901207,50.662334,26.43646
157,12.866545,24.994633,62.138824
158,30.477112,36.06531,33.45758
159,52.242588,32.535416,15.221991
160,23.849545,18.140326,58.010124
161,57.790817,15.836456,26.372725
162,69.434425,17.076202,13.489373
163,69.43576,17.107424,13.456814
164,35.44381,39.873844,24.68234
165,34.658184,49.680172,15.661648
166,63.078766,19.674366,17.24687
167,70.35332,16.161684,13.4850025
168,45.01874,18.580992,36.40027
169,13.233182,22.675571,64.09125
170,13.871153,19.587114,66.54173
171,12.425995,26.11128,61.462723
172,66.18997,20.94148,12.868556
173,16.716457,40.228516,43.05503
174,45.258232,37.642704,17.099058
175,25.149578,57.979385,16.871035
176,16.503103,40.342304,43.154583
177,13.159372,21.212128,65.6285
178,17.99987,64.018585,17.981546
179,14.736989,64.37456,20.888449
180,27.073341,23.644073,49.28258
181,15.017986,63.325413,21.656599
182,37.958405,43.801743,18.239851
183,22.424824,41.042503,36.532673
184,66.23801,20.409105,13.35289
185,14.839053,57.067806,28.093143
186,17.07636,63.074684,19.848955
187,68.69818,15.245231,16.056591
188,18.220713,63.222385,18.556904
189,56.42009,18.714512,24.865398
190,63.10764,22.17429,14.718071
191,65.29871,16.511858,18.189434
192,15.281285,63.116455,21.602259
193,17.78425,63.080704,19.13505
194,69.32837,15.463371,15.208263
195,69.94922,15.38522,14.665561
196,28.539642,55.48354,15.97681
197,51.64746,30.035131,18.317402
198,12.016571,44.433613,43.549816
199,25.875517,26.190191,47.934284
200,12.219992,23.997324,63.78268
201,13.094017,59.146595,27.759394
202,13.577366,58.435184,27.987453
203,70.027374,15.681028,14.291602
204,17.171406,64.11231,18.71628
205,69.253006,15.860748,14.886245
206,15.453362,56.170727,28.375908
207,17.622936,63.550114,18.826946
208,17.676619,53.19739,29.125986
209,14.462902,54.074955,31.462141
210,16.19827,58.41289,25.388834
211,15.21288,52.40077,32.386356
212,21.586721,61.33923,17.074045
213,69.926796,16.13321,13.940001
214,41.094505,36.429516,22.475975
215,55.453705,30.805117,13.741173
216,66.20544,15.19077,18.603794
217,16.56032,63.691628,19.748053
218,67.52366,19.381073,13.095263
219,34.66693,24.951622,40.38145
220,69.36167,17.539568,13.098766
221,13.048675,58.84381,28.107517
222,37.569317,44.59799,17.832705
223,69.856865,16.275179,13.867956
224,69.356445,16.287884,14.355671
225,69.37844,17.246344,13.375213
226,38.737343,42.748455,18.514208
227,12.044469,26.323853,61.63168
228,69.25805,16.811543,13.930408
229,18.34953,63.41626,18.23421
230,69.60265,16.009226,14.3881235
231,32.81139,50.92445,16.264154
232,20.944529,37.790146,41.265327
233,16.075003,17.963268,65.96173
234,69.30007,15.0480585,15.651868
235,26.765827,57.56728,15.666898
236,18.631598,63.49585,17.872553
237,21.638002,20.228163,58.133835
238,19.992226,26.118553,53.88923
239,37.2777,16.979303,45.743
240,32.91622,50.799953,16.283823
241,15.186213,18.846748,65.96704
242,26.355293,51.490013,22.154686
243,43.827305,41.954758,14.217934
244,25.374884,54.661686,19.963436
245,60.399162,21.944872,17.655968
246,69.861374,15.428308,14.710316
247,27.122217,55.047966,17.829817
248,14.045408,54.460556,31.494034
249,61.437027,16.921677,21.641289
250,55.31913,25.428728,19.25215
251,17.22581,62.181507,20.592682
252,24.302742,40.320053,35.3772
253,14.418446,58.745884,26.83567
254,63.508137,16.53654,19.955322
255,68.16842,15.11918,16.712395
256,69.80735,15.619111,14.573538
257,13.96883,24.866,61.165165
258,20.20637,58.723877,21.069756
259,17.62508,63.233067,19.14186
260,69.04,17.63938,13.320623
261,53.36502,33.109573,13.525399
262,21.995605,58.669125,19.335266
263,14.701368,54.825954,30.472677
264,68.893654,15.400169,15.706179
265,14.579802,62.81073,22.609463
266,67.86918,18.412668,13.71815
267,23.791256,55.918365,20.290377
268,12.769357,21.87413,65.356514
269,20.364567,62.1633,17.472136
270,26.60942,57.286285,16.104292
271,33.836674,49.054173,17.109152
272,70.09172,15.940991,13.967294
273,55.050045,16.763086,28.186863
274,60.46058,23.641115,15.898304
275,56.349392,18.163527,25.487083
276,26.798286,54.931175,18.270535
277,66.098175,20.365921,13.535911
278,34.471764,16.860685,48.66755
279,29.977116,17.54756,52.475327
280,30.277168,17.619158,52.10367
281,69.93827,16.261286,13.800441
282,64.12592,16.16078,19.713287
283,11.999514,28.75664,59.243847
284,67.49337,19.34158,13.1650505
285,40.901142,44.528755,14.5701065
286,45.25818,19.492708,35.249107
287,41.278664,41.309414,17.411928
288,39.66172,19.190075,41.1482
289,21.312386,17.433355,61.254257
290,58.451168,16.938576,24.61026
291,68.733574,18.201939,13.06449
292,17.264984,63.104504,19.630514
293,64.14105,22.332897,13.526045
294,13.883745,56.373302,29.742956
295,59.807186,25.271372,14.921443
296,12.495914,22.378397,65.12569
297,13.076107,21.64181,65.282074
298,30.053679,52.960514,16.98581
299,69.47858,15.566351,14.955073
300,28.92125,54.041874,17.036879
301,69.40482,15.523773,15.071413
302,67.32284,19.7844,12.892759
303,69.658806,15.50906,14.832134
304,25.098932,18.383976,56.517094
305,68.85148,18.006832,13.141685
306,69.22727,17.550087,13.222642
307,13.524726,61.868076,24.607197
308,69.56622,15.989497,14.444288
309,33.236923,51.244194,15.518877
310,16.20166,58.878475,24.919863
311,14.089781,34.399258,51.510967
312,69.608536,16.57822,13.813252
313,66.9075,20.348534,12.743965
314,12.217542,46.20301,41.579445
315,63.909107,16.170403,19.920486
316,19.112371,63.434155,17.453472
317,19.105278,62.747818,18.146902
318,13.605205,62.356968,24.037825
319,64.57662,22.46496,12.958421
320,14.220938,51.887142,33.89192
321,62.928844,23.782604,13.288553
322,68.18049,14.770937,17.04858
323,66.32216,20.460827,13.217014
324,65.74726,20.519976,13.732761
325,33.105938,45.925312,20.968748
326,65.10804,20.690655,14.201299
327,13.150962,21.439808,65.40923
328,14.611255,62.75373,22.635021
329,37.324337,46.93589,15.739763
330,19.732817,49.430695,30.836493
331,15.984316,17.995493,66.020195
332,65.55169,20.65902,13.789288
333,12.376524,23.61837,64.00511
334,56.06032,28.319798,15.619883
335,69.59068,16.63471,13.77461
336,16.383223,63.327915,20.288866
337,14.365546,63.71643,21.91803
338,69.603424,15.853359,14.5432205
339,68.6048,17.713346,13.681862
340,12.994997,22.014404,64.9906
341,20.939327,61.440098,17.620573
342,61.363705,23.472967,15.163324
343,43.12271,39.892883,16.984396
344,68.581314,15.226905,16.191786
345,69.11379,17.423576,13.46263
346,37.389664,44.959614,17.65072
347,14.16965,41.44673,44.383625
348,66.16551,17.41016,16.42433
349,16.331217,65.190056,18.478724
350,44.963856,28.219757,26.816391
351,12.521328,21.011482,66.46719
352,28.583029,55.92965,15.487326
353,30.91296,53.661556,15.425483
354,48.013203,17.506357,34.480442
355,67.046844,20.178694,12.774459
356,22.48488,47.903442,29.611677
357,16.698118,63.572144,19.729742
358,50.292618,22.478643,27.22874
359,16.230986,63.91816,19.850857
360,12.702532,21.661081,65.63638
361,15.62984,64.350685,20.019478
362,15.669696,49.891834,34.43847
363,19.995676,24.069523,55.93481
364,32.018246,19.899399,48.08236
365,13.082136,60.60793,26.309937
366,23.008017,60.364807,16.627178
367,49.836967,31.398195,18.76483
368,69.55963,15.924573,14.515798
369,69.63639,16.769865,13.593742
370,12.921672,55.30725,31.771078
371,13.721773,61.118244,25.159985
372,37.49993,27.847961,34.65211
373,16.832954,18.001696,65.165344
374,44.136196,41.413857,14.449952
375,38.468315,46.50015,15.031537
376,13.878425,47.48199,38.63958
377,33.070667,49.811844,17.117487
378,69.65388,17.249905,13.096213
379,43.05486,38.873573,18.071562
380,28.427319,53.19267,18.380014
381,37.57522,16.927279,45.497498
382,35.626297,37.90247,26.471233
383,26.270279,19.874249,53.855473
384,64.48172,15.971526,19.546755
385,13.2917595,61.075623,25.63262
386,20.998413,52.903603,26.097986
387,68.63178,14.987317,16.38089
388,22.500866,32.23177,45.26737
389,46.327774,16.737152,36.935074
390,14.063285,20.732052,65.204666
391,69.78528,16.400616,13.8141
392,55.521637,31.311924,13.166435
393,52.071266,17.218346,30.710388
394,21.113106,60.497993,18.3889
