,n,y,?
0,47.42324,25.374231,27.202532
1,80.446205,9.089563,10.464232
2,80.37048,9.34835,10.281174
3,78.76036,9.169688,12.069953
4,72.61531,11.702521,15.682164
5,80.376175,9.156675,10.467152
6,80.35153,9.183712,10.464752
7,80.34701,9.151364,10.501628
8,9.605562,82.7232,7.671228
9,80.44004,9.105984,10.453973
10,80.21828,9.07789,10.7038355
11,9.980387,81.801414,8.218197
12,10.149344,81.54642,8.30424
13,80.01934,9.761381,10.219279
14,59.114845,20.817589,20.067566
15,79.243,10.16655,10.590455
16,9.3843775,82.98134,7.6342807
17,79.54328,9.160373,11.296352
18,9.862364,82.04009,8.097547
19,9.471953,82.85656,7.6714873
20,10.167183,81.6032,8.229613
21,10.2788105,81.30502,8.4161625
22,9.863205,82.50562,7.6311707
23,50.817978,23.553272,25.628754
24,9.454118,82.81437,7.7315145
25,10.482928,80.97641,8.540667
26,9.776124,82.204285,8.019586
27,9.8308115,82.06436,8.104836
28,9.492385,82.550415,7.9571977
29,76.41417,11.5065565,12.079278
30,12.427446,80.19822,7.3743353
31,9.387034,82.92457,7.6883936
32,79.82455,9.868283,10.307163
33,9.5915,82.54416,7.8643456
34,79.812584,9.280942,10.906462
35,80.29949,9.331342,10.369168
36,76.76297,12.322437,10.9146
37,80.2956,9.08409,10.620305
38,10.011862,81.70968,8.278456
39,10.464435,81.624344,7.91123
40,9.639728,82.57683,7.7834477
41,10.024389,81.73876,8.236842
42,10.37855,81.05506,8.566383
43,9.526243,82.048294,8.425459
44,9.354738,83.01086,7.6344123
45,9.904253,82.107414,7.9883294
46,9.576076,82.61937,7.80455
47,10.050391,81.68037,8.269235
48,79.309105,10.070251,10.620642
49,9.416947,82.86072,7.722339
50,77.25164,11.169555,11.578803
51,10.088179,81.72029,8.1915245
52,69.80117,15.947466,14.251368
53,10.823939,7.8804903,81.29557
54,78.728714,10.274571,10.99671
55,69.38176,14.165913,16.452324
56,46.281807,28.33302,25.385174
57,79.159615,10.093957,10.74644
58,79.808075,9.8769455,10.314987
59,9.543932,82.86731,7.5887523
60,76.40303,11.656189,11.940792
61,10.309903,81.16384,8.526252
62,10.596464,81.71387,7.6896667
63,9.413522,82.894066,7.6924167
64,9.475506,82.87709,7.647396
65,10.369289,81.190636,8.44008
66,80.355774,9.085356,10.5588665
67,9.972584,81.80252,8.224892
68,9.769943,82.20262,8.027426
69,10.294923,81.32699,8.378082
70,9.618257,82.7087,7.673036
71,10.075969,81.61107,8.312969
72,9.406276,82.923615,7.670103
73,9.438721,82.898964,7.6623144
74,80.48028,9.090823,10.428901
75,80.38499,9.127262,10.487752
76,79.576324,9.926288,10.4973955
77,80.44536,9.322929,10.231708
78,77.83016,10.878574,11.291259
79,10.118294,81.97009,7.9116116
80,10.489997,80.94733,8.562677
81,80.21187,9.371517,10.416614
82,80.11444,9.106283,10.779271
83,80.557045,9.22223,10.220729
84,79.29928,9.863028,10.837693
85,80.56625,9.212067,10.221688
86,79.72863,9.573541,10.697837
87,9.9438505,81.94549,8.110663
88,80.08345,9.596761,10.319783
89,9.760633,82.21418,8.025193
90,9.5294,82.7757,7.6948977
91,9.44258,82.84024,7.7171774
92,9.374699,82.97475,7.65055
93,77.23971,11.324637,11.435657
94,78.69862,10.441494,10.859882
95,79.355865,9.136126,11.508012
96,9.935078,82.485855,7.5790606
97,9.345883,83.01502,7.6390953
98,79.93389,9.088433,10.97768
99,80.48417,9.096365,10.419458
100,9.728683,82.265564,8.005748
