,y,n,?
0,33.833767,33.28185,32.884388
1,34.321266,32.82814,32.850594
2,33.12595,33.041126,33.832924
3,32.454884,33.7325,33.81262
4,33.21731,33.7675,33.01518
5,32.798946,35.453163,31.747892
6,31.79174,34.260567,33.947693
7,33.469982,33.85046,32.67955
8,33.352028,33.450718,33.197258
9,34.48769,32.890827,32.621483
10,33.716034,32.53343,33.75054
11,34.684338,32.237816,33.07785
12,32.910095,33.795948,33.293957
13,33.09222,34.852196,32.05558
14,33.187984,33.522026,33.289986
15,33.355053,34.13152,32.513428
16,33.55264,32.8023,33.645058
17,34.633686,32.187416,33.178898
18,31.934933,33.451496,34.613567
19,34.378933,33.063744,32.557327
20,34.275856,32.966213,32.75793
21,33.658497,33.34274,32.99876
22,32.87251,33.107323,34.020172
23,33.84976,33.242203,32.90804
24,33.08291,33.484142,33.43295
25,34.13209,32.66455,33.203358
26,33.2488,33.620018,33.131184
27,32.04547,34.08805,33.866478
28,33.80776,33.070873,33.121365
29,32.77652,33.423363,33.800117
30,33.367344,33.158688,33.47397
31,32.820404,33.157524,34.022068
32,32.922234,34.45785,32.619915
33,33.90736,33.07034,33.02231
34,33.258717,33.029472,33.71181
35,33.02772,34.052338,32.91994
36,33.784813,32.51221,33.702972
37,33.457996,33.626217,32.915783
38,31.807354,34.396057,33.796593
39,32.46687,31.71137,35.82176
40,33.33943,33.331776,33.328793
41,32.659534,34.638805,32.70166
42,31.853601,33.44703,34.699364
43,33.23861,33.14656,33.614834
44,32.79459,33.22504,33.980377
45,33.402485,33.613197,32.984314
46,33.59032,33.459194,32.950485
47,33.211956,33.33294,33.455105
48,33.01394,33.68563,33.300426
49,33.561832,33.062298,33.37587
50,33.623703,32.657997,33.7183
51,33.619507,33.55859,32.8219
52,33.31877,33.677586,33.003647
53,33.653336,33.78883,32.557842
54,33.10965,33.350376,33.539978
55,33.730717,32.623413,33.645866
56,33.734226,33.10528,33.16049
57,32.93028,33.002846,34.066875
58,31.736994,33.557774,34.70524
59,33.12893,33.46424,33.406822
60,32.9323,32.916702,34.150993
61,32.09874,33.79612,34.105145
62,33.916378,33.110256,32.97337
63,32.90146,33.070843,34.027695
64,32.940083,32.9377,34.122223
65,33.645107,33.148746,33.206146
66,33.800842,32.827362,33.371796
67,33.6978,33.92444,32.377766
68,33.023636,34.414288,32.562073
69,33.791855,32.080048,34.1281
70,32.094555,34.290157,33.615284
71,33.111267,33.27868,33.610054
72,33.43127,33.25574,33.31299
73,34.356724,33.43924,32.20404
74,33.200985,33.44489,33.354126
75,32.65909,33.56983,33.771084
76,33.36057,32.78359,33.85584
77,33.152996,33.394054,33.45295
78,32.873856,32.8296,34.296543
79,33.730473,33.022823,33.2467
80,31.925255,33.554585,34.520164
81,33.30034,33.189083,33.51058
82,34.37665,32.470123,33.15323
83,32.854427,34.26569,32.879883
84,33.60564,32.064274,34.33008
85,33.404427,33.650772,32.944798
86,34.10842,33.49176,32.39982
87,33.687477,34.408768,31.90375
88,32.563137,33.34618,34.090683
89,32.669308,34.588604,32.742085
90,33.07705,33.380966,33.54199
91,33.838684,32.27577,33.88555
92,33.312084,33.05278,33.63513
93,33.38236,33.327038,33.290604
94,32.980083,33.78457,33.235344
95,32.95062,32.573524,34.475864
96,34.11274,33.611244,32.276012
97,33.940296,32.832005,33.2277
98,34.318897,33.119255,32.56185
99,33.162846,32.63419,34.20296
100,33.196438,33.46377,33.339794
101,32.892296,34.03193,33.075775
102,32.846214,33.507027,33.64676
103,34.50565,31.938766,33.555584
104,31.525743,33.330162,35.144093
105,33.28463,32.910614,33.80476
106,34.503822,32.957577,32.538597
107,33.758812,33.58501,32.656174
108,34.04455,32.835236,33.120213
109,33.434715,33.237614,33.327663
110,33.094223,32.74787,34.157906
111,34.539158,33.28082,32.18002
112,33.563164,32.390285,34.046547
113,33.604225,33.79217,32.6036
114,33.988373,33.13546,32.876163
115,32.598072,33.529297,33.872623
116,33.03333,33.12273,33.84394
117,33.191074,32.559265,34.249653
118,32.110794,35.14726,32.741947
119,33.54522,33.95272,32.50206
120,33.468388,33.170433,33.361183
121,32.735367,33.88263,33.382
122,33.282394,32.69083,34.026768
123,32.33484,35.241238,32.423927
124,33.21529,33.10165,33.68306
125,34.034138,33.0215,32.94436
126,34.85933,33.15108,31.989586
127,35.260178,31.579649,33.160175
128,33.515003,32.096813,34.388187
129,35.268955,32.3956,32.33544
130,32.79923,34.201206,32.99956
131,32.896927,33.75355,33.349518
132,32.899487,33.04086,34.059654
133,33.958702,33.681023,32.36028
134,33.669735,32.53979,33.790474
135,32.55737,33.89723,33.5454
136,33.767487,32.456932,33.77558
137,32.77034,33.559395,33.67027
138,33.652737,33.4575,32.889767
139,33.530556,33.043255,33.42619
140,32.54813,35.11071,32.341164
141,32.63292,32.519672,34.84741
142,33.76878,33.853333,32.37789
143,33.011734,32.939617,34.048645
144,33.460293,33.768135,32.77157
145,33.51845,33.894924,32.58662
146,34.39272,32.695477,32.911804
147,33.202885,32.78838,34.00874
148,32.015938,33.58795,34.396107
149,33.928738,32.93624,33.13502
150,32.04111,34.190174,33.768715
151,33.2496,32.702515,34.047886
152,32.977966,33.6705,33.351532
153,33.488457,32.910694,33.600853
154,33.44214,33.35309,33.204777
155,33.035316,33.49681,33.467873
156,31.386059,34.406517,34.20742
157,33.824684,32.90191,33.273407
158,34.001396,33.012974,32.985626
159,33.206463,33.610527,33.18301
160,32.406364,34.87078,32.722847
161,32.874817,33.3048,33.82039
162,33.17884,33.01457,33.8066
163,34.20293,32.41996,33.377113
164,32.612675,34.593536,32.793793
165,33.19517,33.340805,33.464024
166,33.370426,33.50391,33.125664
167,33.851562,33.46306,32.685383
168,33.62008,33.56305,32.81687
169,33.005543,33.40702,33.587437
170,34.65652,32.99501,32.34847
171,33.779648,32.992725,33.227623
172,32.85741,34.73616,32.40643
173,33.738224,33.20859,33.05319
174,32.89793,34.157215,32.944855
175,33.601566,33.136646,33.261784
176,32.93999,33.243565,33.816444
177,33.668762,32.538494,33.79274
178,33.059864,33.261227,33.678917
179,32.904564,33.854874,33.240566
180,33.8008,32.718147,33.481052
181,31.560734,33.397858,35.04141
182,33.747784,33.50674,32.745476
183,35.479553,33.764,30.75645
184,31.836107,34.387527,33.776367
185,33.51411,32.69777,33.788124
186,32.8876,33.289665,33.822735
187,34.589924,31.818035,33.592045
188,33.423054,33.680794,32.896152
189,33.3693,33.722675,32.908024
190,33.862263,33.55783,32.57991
191,32.307613,33.52758,34.16481
192,33.395267,33.63247,32.972267
193,33.44839,32.86413,33.687485
194,33.078415,33.594738,33.326847
195,33.439655,32.72222,33.838127
196,33.53825,33.877384,32.584366
197,34.17919,33.059578,32.761223
198,32.173523,34.203274,33.6232
199,32.938984,33.17127,33.889744
200,33.17459,34.0583,32.767113
201,33.18327,33.759983,33.056755
202,33.113537,33.245396,33.64107
203,32.933243,33.94286,33.123894
204,32.598225,32.824944,34.576836
205,33.089848,33.395966,33.514187
206,33.605404,33.196915,33.19768
207,32.790165,34.206432,33.0034
208,33.350536,32.935802,33.71366
209,34.098988,33.669212,32.2318
210,33.539627,34.26468,32.195698
211,32.597054,33.504787,33.898167
212,33.346382,33.179455,33.474167
213,33.29181,33.780186,32.928005
214,32.263763,33.93786,33.798378
215,33.54346,32.827274,33.62926
216,33.026062,33.817883,33.15606
217,32.3903,33.6539,33.955795
218,34.662834,31.8672,33.469963
219,34.29287,32.332497,33.37463
220,33.58014,33.476223,32.943645
221,33.133472,33.148582,33.71795
222,32.091644,34.37247,33.53588
223,32.33329,33.858612,33.8081
224,34.62289,35.39138,29.985731
225,33.861053,32.27303,33.865913
226,34.31317,33.324467,32.362362
227,33.21658,33.659466,33.12395
228,33.276783,33.094524,33.62869
229,33.853035,33.461548,32.68542
230,32.896812,33.37031,33.732876
231,35.307426,31.82219,32.870384
232,33.226757,33.031666,33.741585
233,33.1273,33.57912,33.29358
234,34.0893,33.129154,32.781555
235,32.78561,33.662838,33.551556
236,33.385105,33.885456,32.729443
237,34.00892,33.27602,32.71507
238,33.08681,32.924362,33.988823
239,33.833565,32.983166,33.18326
240,33.676907,32.709972,33.61312
241,35.20048,32.300285,32.499233
242,33.447876,33.39613,33.155994
243,32.698708,33.913925,33.387367
244,34.665184,32.413406,32.92141
245,32.59306,33.83748,33.56946
246,33.206493,34.365284,32.42822
247,33.49692,33.713142,32.789932
248,32.77381,35.114376,32.111813
249,33.550583,34.082832,32.36658
250,32.941425,33.5473,33.511276
251,33.470406,34.009506,32.52009
252,34.32399,32.844505,32.83151
253,33.659206,32.839035,33.501755
254,33.839058,33.358147,32.80279
255,33.503048,33.64718,32.849773
256,35.27062,31.57586,33.153522
257,33.05591,33.346657,33.59744
258,34.114094,32.294373,33.591537
259,33.00627,33.897816,33.095905
260,32.095135,35.96532,31.939543
261,33.572197,33.624237,32.80357
262,33.758003,33.62688,32.61512
263,35.193336,32.324123,32.482536
264,32.998222,33.788445,33.213337
265,33.08264,34.09729,32.82007
266,35.935867,31.661188,32.402946
267,32.396374,34.457737,33.14589
268,32.862442,33.42392,33.713634
269,32.835308,33.954258,33.210434
270,28.931633,38.926083,32.142284
271,33.596565,33.55087,32.85257
272,33.604954,33.939957,32.455086
273,33.7169,32.964535,33.31856
274,33.525738,33.951294,32.522972
275,34.43655,32.992485,32.570965
276,32.535095,32.431404,35.033493
277,33.556004,33.172276,33.271713
278,33.540653,33.289333,33.170013
279,33.485256,32.438175,34.07657
280,34.164474,32.772774,33.06275
281,32.734177,33.48876,33.77706
282,33.430847,33.97005,32.599106
283,31.94951,34.460526,33.589966
284,31.769705,34.13157,34.09872
285,33.94009,32.66454,33.39537
286,33.02468,33.32143,33.653893
287,33.966335,33.57178,32.461884
288,33.571117,34.083355,32.345528
289,34.43213,33.144394,32.423477
290,32.48518,31.594038,35.920788
291,35.075737,32.390793,32.533474
292,33.42483,32.55142,34.023754
293,33.57974,32.95202,33.46825
294,33.739502,33.358837,32.90166
295,33.579117,33.572166,32.848717
296,33.491077,33.18023,33.328697
297,33.14133,32.467117,34.391552
298,33.159412,33.721386,33.119205
299,34.20813,33.66265,32.12922
300,33.437996,34.0763,32.485706
301,32.7252,33.76954,33.50526
302,34.099434,32.885464,33.015102
303,33.343464,33.12735,33.529186
304,31.858868,32.691486,35.44965
305,33.88062,32.652355,33.467026
306,32.722935,32.92838,34.34869
307,33.167843,34.2182,32.613953
308,34.055546,33.70129,32.243164
309,34.31492,33.822067,31.863016
310,33.347706,33.026104,33.626194
311,33.08524,33.323025,33.591732
312,32.0883,33.67534,34.23636
313,32.764156,34.83962,32.39623
314,33.778156,33.066307,33.155537
315,33.318172,33.494343,33.187477
316,33.282673,33.96586,32.751472
317,33.859566,32.545616,33.59482
318,33.82556,32.84332,33.331127
319,33.50689,33.382298,33.110813
320,32.6925,33.168938,34.138565
321,32.240513,33.827602,33.931885
322,32.661373,34.283154,33.055473
323,33.726833,32.26656,34.00661
324,34.047325,33.665554,32.287117
325,34.30363,32.79578,32.90059
326,33.90976,32.953106,33.13714
327,31.54549,33.552532,34.90197
328,33.526714,32.396908,34.076378
329,31.943333,33.029957,35.026714
330,33.08944,32.833084,34.077473
331,32.23017,31.592297,36.177532
332,33.68724,32.103725,34.209038
333,33.36633,32.91754,33.716133
334,34.114067,33.189945,32.695984
335,32.566566,33.524647,33.908783
336,33.34167,33.533115,33.125217
337,34.064842,33.13102,32.804142
338,33.40739,33.430496,33.162117
339,33.79262,32.659744,33.54763
340,32.2837,32.37195,35.344357
341,33.735737,33.49015,32.774113
342,33.56208,33.463825,32.974094
343,33.22726,32.49273,34.280003
344,32.679283,33.380833,33.93988
345,32.747242,32.924095,34.32866
346,32.73195,33.464066,33.803986
347,33.104145,32.521805,34.374054
348,33.869694,33.774574,32.355736
349,33.896236,33.169346,32.934418
350,34.20607,30.340818,35.453117
351,32.91064,33.726303,33.363056
352,34.89732,32.4268,32.675884
353,33.196182,33.133392,33.670433
354,32.95425,33.117466,33.928288
355,33.564983,33.57271,32.8623
356,32.491936,33.108326,34.39974
357,33.212826,33.36296,33.424217
358,34.142273,33.050434,32.807293
359,32.389595,33.972176,33.638237
360,33.1731,33.22469,33.602215
361,33.500713,33.562904,32.936386
362,33.924503,32.586666,33.488827
363,33.328346,34.086506,32.585148
364,33.190304,33.80663,33.003063
365,34.266537,33.225853,32.50761
366,33.328983,32.604237,34.066784
367,32.758034,33.57846,33.6635
368,33.40323,33.90934,32.68743
369,33.350506,33.712807,32.936687
370,33.909527,33.63172,32.458748
371,32.913425,32.6595,34.42708
372,33.166183,33.86672,32.96709
373,32.401955,35.11008,32.48796
374,32.177464,35.00935,32.813187
375,34.951927,34.278645,30.76942
376,32.929493,33.369034,33.701477
377,33.379646,33.466293,33.15406
378,33.45297,33.55833,32.9887
379,33.86924,31.984585,34.14617
380,34.282997,31.790983,33.926025
381,33.829147,33.001823,33.169033
382,32.63734,33.723408,33.63925
383,34.060764,33.427486,32.511757
384,34.022324,32.71755,33.260128
385,32.365234,34.106007,33.528763
386,34.54416,33.05862,32.39722
387,34.1252,34.121082,31.75372
388,33.06144,33.824097,33.114456
389,33.919537,33.04392,33.036545
390,29.280573,38.72513,31.994299
391,33.61905,34.15165,32.229298
392,33.60738,33.144604,33.248016
393,32.395344,33.427208,34.177444
394,33.6549,33.233486,33.111618
395,31.34807,35.133846,33.51808
396,33.184517,33.231087,33.584396
397,34.18704,32.308025,33.50493
398,33.828358,33.6771,32.494537
399,33.244072,32.786682,33.969246
400,33.453854,33.336514,33.20963
401,32.67121,33.760612,33.56818
402,35.29858,32.09352,32.607895
403,33.415176,33.87858,32.70624
404,34.372696,31.943995,33.683308
405,33.109222,33.2403,33.65048
406,34.112186,33.137817,32.749996
407,34.109604,32.863884,33.026512
408,32.82399,33.18013,33.99588
409,33.499977,33.170383,33.329643
410,33.66808,33.04931,33.282616
411,33.24455,33.346714,33.408737
412,32.217564,34.518044,33.26439
413,33.502716,32.930904,33.566376
414,33.039005,34.02697,32.93402
415,34.72374,33.124702,32.151558
416,33.981476,33.16262,32.8559
417,33.6093,33.746906,32.643795
418,32.834587,33.589478,33.575935
419,33.250744,34.19276,32.5565
420,33.082745,34.419853,32.497406
421,32.639538,33.335037,34.02543
422,33.56877,32.550327,33.880898
423,34.280544,32.686604,33.032845
424,35.287933,33.64687,31.06519
425,33.776684,32.932323,33.291
426,33.50402,33.803185,32.69279
427,31.94527,33.85484,34.199898
428,33.064972,33.718056,33.216976
429,32.52371,33.93987,33.536423
430,32.36202,33.982765,33.655212
431,34.892117,32.107525,33.000355
432,32.242195,32.45677,35.301025
433,33.30718,32.86628,33.82655
