,y,n,?
0,29.762733,41.65344,28.583822
1,82.76364,5.786008,11.450356
2,86.63247,5.8077955,7.559726
3,86.069786,5.214101,8.716115
4,6.8837204,83.8746,9.241674
5,5.9370337,85.09008,8.972891
6,49.4846,11.475268,39.04014
7,75.097015,9.28726,15.615721
8,5.0562134,84.53891,10.404875
9,33.172714,49.866493,16.960794
10,83.17973,5.3248954,11.4953785
11,25.259125,60.063713,14.677154
12,86.60697,5.7617083,7.631319
13,85.08508,5.1146903,9.800231
14,86.463585,5.12663,8.409791
15,85.538826,5.004281,9.456902
16,28.052088,44.450344,27.497568
17,76.24661,9.518041,14.235352
18,5.094128,85.106125,9.799744
19,8.251044,8.948565,82.800385
20,5.011333,84.65101,10.337658
21,5.003183,84.72866,10.268148
22,6.500664,84.59176,8.907583
23,5.1573253,84.8497,9.992976
24,5.6518383,85.33335,9.0148115
25,5.815105,84.9032,9.2817
26,5.5228972,85.443115,9.033988
27,64.00267,22.94839,13.048943
28,5.992428,84.99756,9.010017
29,72.870056,10.182502,16.947447
30,24.9544,49.48274,25.562862
31,4.9394975,82.548805,12.5117035
32,33.143898,13.626329,53.229767
33,5.0170536,85.16462,9.818335
34,77.59505,13.593504,8.811442
35,42.128036,12.454521,45.41744
36,86.137726,5.0915623,8.770712
37,73.70165,9.775724,16.522629
38,9.944748,76.85327,13.201973
39,5.9111414,84.9535,9.135364
40,5.3107567,85.48593,9.2032995
41,7.017214,77.66248,15.320304
42,15.898464,42.8515,41.25004
43,15.965355,57.836933,26.19772
44,9.713225,78.315125,11.971646
45,4.9986753,84.619,10.382327
46,5.970241,79.19769,14.832069
47,4.918522,84.31968,10.761797
48,82.397446,5.8841705,11.718388
49,5.3639507,81.74183,12.894219
50,82.86767,6.529939,10.602388
51,6.0538154,83.97091,9.97528
52,81.770584,8.752959,9.47646
53,85.027466,4.994675,9.977859
54,86.339714,6.030539,7.6297426
55,37.516567,35.759727,26.723707
56,85.94464,5.133894,8.921455
57,17.080801,39.61005,43.30915
58,11.313551,74.318924,14.367528
59,7.300111,14.986035,77.713844
60,56.803246,16.886236,26.310522
61,74.83059,11.820509,13.348895
62,7.2592554,82.73618,10.004565
63,5.5602627,80.17177,14.267967
64,5.707944,85.26226,9.029806
65,82.0563,9.943725,7.999979
66,10.030097,77.604164,12.365735
67,29.59139,18.366879,52.04173
68,4.9218817,83.6226,11.455521
69,4.869918,83.440636,11.689444
70,14.521178,32.174103,53.304718
71,10.012595,63.611008,26.37639
72,13.224022,74.55269,12.223291
73,86.77634,5.134238,8.089421
74,85.035995,4.999067,9.964938
75,71.598946,14.88574,13.515311
76,83.188675,5.2443767,11.566945
77,86.800674,5.090501,8.108827
78,7.35664,83.51994,9.123423
79,74.5908,12.292774,13.116429
80,5.352487,85.37623,9.271284
81,86.82785,5.521539,7.6506095
82,64.865135,18.628021,16.506845
83,86.27534,5.8449454,7.8797183
84,63.081272,17.036842,19.881882
85,86.12321,5.0729795,8.803805
86,86.961075,5.3632984,7.6756315
87,42.79973,44.147663,13.052602
88,21.978565,60.81546,17.20597
89,5.2520385,84.688324,10.059639
90,7.215831,84.00573,8.778438
